gene	shared_direction	common_effect	common_se	common_q_value	posterior_mean_ABS	lfsr_ABS	posterior_mean_GOB	lfsr_GOB	posterior_mean_TAC	lfsr_TAC	absolute_rank	signed_rank
TSEN34	down	-0.3130558086493	0.0883510571059767	0.0019698858660148	-0.192275300815141	0.0296751548516403	-0.328081155123621	0.0012091879070074	-0.310463915240672	0.0037871916811135	1649	7292
TAF9	down	-0.401767960751938	0.113403550879286	0.0019724331448125	-0.312576317938492	0.0039324044881983	-0.2442583951765	0.0452667132105359	-0.394850501596823	0.0017940390393632	1650	7291
EPCAM-DT	up	0.373017868253698	0.105311755440198	0.0019770911428587	0.284631395205421	0.0041281752545159	0.328756370355109	0.0039912454832651	0.276775985041394	0.0356665457208302	1651	720
IFT25	down	-0.291295394278162	0.082282153592151	0.001987264273237	-0.181507347679925	0.0186903871665938	-0.332994132252204	0.0039876540113774	-0.381293400972567	0.0003378563066781	1654	7289
UBR1	up	0.269464078020031	0.0761742992544402	0.002006240801821	0.235978361209241	0.0013566603781927	0.245279122385177	0.0201391194358789	0.220125076266772	0.034181225624343	1655	722
TNFAIP8	up	0.423943593276649	0.11985724678323	0.0020066192971776	0.294616252176114	0.0062341366279565	0.407429367885125	0.0048144510338869	0.344044981637986	0.007351420363142	1657	723
FBXO38	down	-0.336971618801227	0.0952703297302294	0.0020066192971776	-0.294879885466229	0.0013284121825715	-0.243921921008586	0.0362126118228093	-0.239754905908326	0.040814787269543	1658	7287
RAB15	up	0.357221595507131	0.101038653316865	0.0020169092848676	0.226348903922866	0.030569535840646	0.322628773981526	0.0018018963103801	0.317977992139111	0.0073545437729713	1659	724
PPARA	up	0.237581578835049	0.0672214139236905	0.0020235003965546	0.190762883795516	0.0102732009269468	0.170624631745154	0.0219642257898201	0.33339260662506	0.0004061262576275	1661	726
PIGS	down	-0.304316335694589	0.0861921964695072	0.0020478695005354	-0.228275013744534	0.0135046870999244	-0.258537610181462	0.006367306493083	-0.290167577462105	0.0024841193742122	1664	7285
PCGF3	up	0.239448166543475	0.0678278358127236	0.0020500235249967	0.183140503824984	0.0095739517321946	0.252547995985358	0.002116262551875	0.237056066200166	0.0049918433027104	1665	728
VAC14	up	0.322331769386602	0.0913519149784015	0.0020613247751201	0.26041212979021	0.0029597721509199	0.270157926086193	0.0106936447044503	0.306408404704322	0.0057374067713024	1667	729
RTL8A	down	-0.392300997654125	0.111288119655145	0.0020843198300906	-0.277445391037212	0.0046719421250154	-0.487925812215892	0.0019191520524294	-0.462321361197936	0.0026599321454866	1669	7282
LINC02511	up	0.501361956406012	0.142450320748318	0.0021178085209087	0.341852030545438	0.0059614209188217	0.364921028405341	0.0097984168895979	0.403303174584885	0.0107850107609344	1678	732
RFNG	up	0.373159384035165	0.106069739568383	0.002128544030454	0.284496672513967	0.0034842023319531	0.332995913241616	0.005579863816847	0.300749159591639	0.0263698444896227	1679	733
SUSD1	up	0.296309899024097	0.084358420639154	0.0021682985733225	0.227588263107893	0.0065179686850316	0.292147131837356	0.0022277771557237	0.259360432850706	0.0171036501088914	1683	735
SPRYD7	down	-0.310921973261461	0.0885320601403545	0.0021714256300014	-0.25185263119728	0.003946946446671	-0.290792415194681	0.0032568579938034	-0.225086165941102	0.0465360892798644	1684	7273
ENSG00000268362	up	0.520927834676601	0.148383588110698	0.0021793957704262	0.315236205267529	0.0152805851343798	0.39193304626289	0.0070707447252467	0.407374491522883	0.0065914033016508	1685	736
ZNF526	up	0.468218965522106	0.133369839939549	0.0021793957704262	0.321734399485589	0.007117717341642	0.351097505924253	0.008192623559627	0.403540374002813	0.0070216650382187	1686	737
ZNF142	up	0.329485673075992	0.0938703067319809	0.0021836116334961	0.207117037489133	0.0252502094772045	0.28141136087175	0.0080185754578884	0.379697051103348	0.0007976157969049	1687	738
ENY2	down	-0.257135824312511	0.0732641874862123	0.002184803295598	-0.189244329320678	0.0109841043296265	-0.189619158963059	0.0349460827347428	-0.330616758450151	0.0004870150650372	1688	7272
WDR46	up	0.353119896760629	0.100686922148255	0.0022023406431948	0.279237374068175	0.0028104212817697	0.316331795630204	0.0096764169189736	0.285131201943457	0.0154100464700911	1691	741
PARK7	down	-0.303102229898136	0.0865256713128143	0.0022311999337815	-0.305193693037537	0.0010410042316075	-0.195897514713383	0.0384532598817224	-0.258735179346651	0.0180969820107332	1694	7269
MAP1LC3B	down	-0.357077067472945	0.101999283377216	0.0022460002127731	-0.249354729034738	0.0150134664630707	-0.361804829805774	0.0013657398083721	-0.236034834455828	0.0394451026833178	1698	7266
SNW1	down	-0.352689336937611	0.100767260577672	0.0022509290590428	-0.252313414489653	0.0107617297940966	-0.290598912287492	0.0121580555745459	-0.323770087308089	0.0024377368216245	1699	7265
ZNF346	up	0.301044969961169	0.086041541457065	0.0022598052267423	0.233575780830016	0.0055618943983776	0.313095500019364	0.0019669011004512	0.217401735988472	0.0463330354698576	1700	743
RGPD5	up	0.266960437760947	0.0763654966760999	0.0022840845054405	0.221390410443488	0.0056273217565964	0.223574048560774	0.0075551928699223	0.29697731642437	0.002681716376557	1701	744
CBL	up	0.2866641209871	0.0820521525694674	0.002299213524729	0.174299605232069	0.0356121996120385	0.233064940432543	0.0174716160584702	0.348733223026976	0.0004537395445898	1702	745
ZNF335	up	0.324935542614112	0.0930074594452053	0.002299213524729	0.262709284318857	0.0042860219595089	0.274777467517588	0.0057347367228337	0.286857473962251	0.0118805080156229	1703	746
ZNF69	up	0.283513987265929	0.0811525564392004	0.002299213524729	0.308330837294842	0.0009972283648932	0.210501595004483	0.0232513348198806	0.205925477032127	0.0261283171985995	1704	747
USP49	up	0.396895832742224	0.113622064277932	0.0023019126251494	0.232802309282003	0.0293463031950438	0.369939819595308	0.0035976402640653	0.366567982615678	0.002728682788556	1705	748
UQCRQ	down	-0.337474161409483	0.0966311715034767	0.0023068475535791	-0.252370336919151	0.0086164656933289	-0.312915390153703	0.0031952544308642	-0.274254104658855	0.0118545931759362	1706	7264
RABEP2	up	0.40596349922838	0.116261075299757	0.0023104035431257	0.290931300333478	0.0069801738779642	0.31811486212294	0.0084711851432313	0.385084264029731	0.0043498769875458	1707	749
MFSD14CP	up	0.247154467224926	0.0708040413092323	0.002318954620483	0.236203501445238	0.00199349572258	0.173416387219356	0.02816792113241	0.290236123638376	0.0021678299941759	1708	750
RBM17	down	-0.249859881735034	0.0715853864746503	0.0023202665146051	-0.158678733748889	0.0258733328658627	-0.197366183808728	0.0260461074712279	-0.370195554813911	0.0001697688335083	1709	7263
KCNG3	down	-0.604734161368117	0.173282728533235	0.0023233023289303	-0.328228868949232	0.0250464737211538	-0.469503311981413	0.0041239173544414	-0.537968731266125	0.0066484866123176	1710	7262
C2orf42	up	0.342506388712147	0.098191076129238	0.0023354610255953	0.274365231566359	0.0028267699090429	0.277019149308308	0.0133847358257643	0.352054645466562	0.0057991367140017	1712	751
GLT8D2	down	-0.382840899057272	0.109804539047783	0.0023466903615653	-0.331298734059521	0.0042635186212265	-0.30464319159821	0.0051664208456732	-0.252813323222899	0.0466313782905112	1714	7260
OXNAD1	down	-0.367532221135397	0.105479864642206	0.0023645490798666	-0.273822455959551	0.0054933750559161	-0.32340153876029	0.0050944748943601	-0.312431981392341	0.012143562107035	1715	7259
EXOC4	up	0.248223719651534	0.0712448294991086	0.0023657176699548	0.226026364137468	0.0032750040002764	0.212623823908098	0.005569540782826	0.234047418223228	0.0127136040531239	1716	753
MRPL3	down	-0.464307802565406	0.133304531757962	0.0023721058153133	-0.313997059874824	0.0082380022922716	-0.340363870687579	0.0118308510775388	-0.452867041793214	0.0032170063059591	1718	7258
R3HDM1	up	0.267416708341025	0.0767838496735921	0.0023737397222431	0.205974937739975	0.0089850542719925	0.249560303590324	0.0038221686612191	0.283469553768688	0.0038503485820073	1719	755
DNAJC15	down	-0.319317609677245	0.0917169652133283	0.0023823262624954	-0.270559375017423	0.0026865782474938	-0.248939037906662	0.0179589251228823	-0.279356295506811	0.0083799349685943	1720	7257
SMARCB1	up	0.303167260433195	0.0871208269226722	0.0023898119192523	0.245243124638433	0.005415755713202	0.225651155752139	0.0187189531119206	0.341281694842759	0.0016468421008279	1725	758
RRAGA	down	-0.423662615970025	0.12180352809531	0.0024025446136432	-0.343056326065176	0.0036617152243549	-0.337228226068555	0.0115011375107976	-0.285958676249822	0.0210384915839527	1727	7253
SLC35D1	down	-0.341067695244518	0.0981206270811574	0.0024199154751337	-0.26931440290826	0.0057292568388769	-0.258058941596515	0.0130172622957069	-0.345544202783088	0.0029735954865746	1729	7252
CCNL2	up	0.277793212818513	0.0799377455726963	0.0024264308864576	0.153395680351705	0.0374279230767995	0.368108267567881	0.0007420160549414	0.372674693384085	0.0005440471737996	1730	760
POLR1C	up	0.296302887486795	0.0854103655621571	0.0024751815528982	0.178049321167956	0.0281739956922218	0.374341724335654	0.0005106943724248	0.277202352666291	0.0132015309994889	1734	761
FBXO7	down	-0.278355198798562	0.0802429210585513	0.0024761608775155	-0.214033655862783	0.016126340037841	-0.296631434274101	0.0033204328114762	-0.231750983303574	0.0051360930809583	1735	7248
ELP6	up	0.29917057776959	0.0862523222568669	0.0024780121556658	0.215597066625402	0.0117265339419685	0.29298810208596	0.0032257036294693	0.291008564894299	0.0047265730675252	1736	762
PPP1R15B	down	-0.549345157910343	0.15848103723603	0.0024958406696638	-0.323270088685871	0.0145815770477011	-0.435188425575684	0.0060980653709854	-0.412223062041975	0.0112659706812421	1738	7246
LINC00938	down	-0.490228119523224	0.141435861948447	0.0024965774381325	-0.32322803648743	0.0089179035470158	-0.317398412614138	0.0338485545770306	-0.553332487366832	0.0011153538698975	1739	7245
FAM120AOS	down	-0.297397530144143	0.0858444564794975	0.0025081214885836	-0.168926645054875	0.0334571176640522	-0.533917184673426	9.23861592463382e-05	-0.268754931162722	0.0121343418887471	1742	7244
NOMO3	up	0.382937686534643	0.110941701910176	0.0026184178672382	0.254018716271286	0.0141437851584014	0.353636221715312	0.0028492898309082	0.348905677601227	0.0085172616822299	1749	769
POP4	down	-0.368714231365248	0.106930770981618	0.0026478189962497	-0.29548205102471	0.0036618935679013	-0.314851179484455	0.0081405158793828	-0.257162104435534	0.0327767743429451	1752	7240
TMCC1	up	0.253518369643366	0.0735247003497958	0.0026478189962497	0.273333663532804	0.0014094648666367	0.168626152286623	0.0266577162745429	0.304894944823381	0.0031906239746692	1753	771
MECOM	up	0.349857285233826	0.101588855001674	0.0026848549751344	0.290468978425279	0.0056970061421448	0.337665800073965	0.0029983041605073	0.220709795563392	0.0422431136235007	1756	772
RP2	down	-0.384697447326046	0.111721365095822	0.0026881929634361	-0.304756968911748	0.0059187357321202	-0.297222365293502	0.0063907763062196	-0.309374611230472	0.0219495691095043	1757	7237
PPIL4	down	-0.46176838014397	0.134132575455968	0.0026924780820341	-0.296507472506012	0.0100743367576308	-0.373696718161549	0.0128064272643836	-0.460164988831758	0.0025012215719474	1759	7235
IMPACT	down	-0.561542365886825	0.16312701508305	0.0026935748276995	-0.324364237022584	0.016500823926363	-0.437653205697241	0.0080317103764726	-0.520046758740081	0.0039594269611289	1760	7234
SMG9	up	0.340182673821452	0.099056453605279	0.0027706766191104	0.215830085273652	0.0174487574743629	0.362486421425671	0.0037041772899387	0.384596958238036	0.0014651783927213	1763	774
ELMOD3	up	0.2584507064904	0.0753150033295865	0.0027932754717721	0.191384053355943	0.0118191733450715	0.204764861938528	0.0192212708166508	0.360047790866212	0.0005855944983799	1766	776
ZDHHC7	down	-0.175469873732432	0.0511687848489038	0.0028131744843371	-0.126471114249966	0.0114011975195479	-0.199496761331852	0.0130151558320875	-0.266228045630174	0.0004582544931154	1768	7230
RAB9A	down	-0.37186163531848	0.108439442772003	0.0028131744843371	-0.226017767154608	0.0274633757862106	-0.382257284188218	0.0012766053188162	-0.276706300797994	0.0336155029552676	1769	7229
MAML3	up	0.202326298134761	0.0590094967403321	0.0028167977762889	0.19291199969894	0.0025232222838308	0.175525711168346	0.0079896497460528	0.211072277608315	0.0198529499160519	1770	777
ARIH2	up	0.153648294226438	0.0448217367422206	0.002822696869076	0.100880971855208	0.0231411677259464	0.226262659372712	0.001023263740638	0.209463025782954	0.0013021938325104	1771	778
CORO1C	down	-0.307816675025215	0.0898323540307421	0.0028358764315989	-0.206203358383991	0.0295803180007045	-0.382581460470772	0.000967796611128	-0.220318768672475	0.0180811547836184	1772	7228
GABPB2	up	0.270204360002937	0.0788643034491472	0.0028381890201022	0.237761283941535	0.0047602140197234	0.23370955684996	0.004698674925834	0.229144844093387	0.0248359053719804	1773	779
TRIM2	up	0.263582851081445	0.0769933511471339	0.0028637672695604	0.246488041188583	0.0035060808707576	0.205830982089365	0.0164621046657738	0.24434119944843	0.0055996300196953	1775	780
MICALL1	up	0.378608257532216	0.110624260483228	0.0028708663239174	0.26871551433289	0.0078361752113062	0.271902358005569	0.0324636927358845	0.519117009050968	0.0005346251130824	1777	781
DHX30	up	0.25665733112804	0.0750377072073152	0.0028885681127157	0.215535882079192	0.0038132177012284	0.248623848593446	0.0082301984993046	0.231238922328744	0.0096115232306681	1779	783
XYLT1	up	0.236253043170539	0.0690729684150333	0.0028885681127157	0.20737317243989	0.0018305549859871	0.192854511937985	0.0430459172758722	0.290307485906142	0.0042785396827114	1780	784
SLC2A1-DT	up	0.657262087078856	0.192242340553004	0.0029020047459301	0.31296956547223	0.0438734681471086	0.552599587351759	0.0031815169795618	0.56333770938369	0.0085181933466671	1781	785
NDUFA3	down	-0.323957232757184	0.0947611179587251	0.0029030650732767	-0.263477921148348	0.0038169998804253	-0.281054914756668	0.0103410258486918	-0.26309565815573	0.0151495989520259	1782	7225
SORCS2	up	0.68569640426828	0.200618608871032	0.0029079440383825	0.355510260905329	0.0244164685561703	0.460638343938465	0.0211526216992208	0.635747789381107	0.0026880644702502	1784	787
SESTD1	up	0.425027562244775	0.124440275882325	0.0029287208188595	0.30285563732273	0.0093970601947753	0.419599212173644	0.0031646594860505	0.264258077584696	0.0375356952270751	1787	789
PRR15L	down	-0.353931466464713	0.103644539759317	0.002934137819782	-0.257482500389917	0.0101114665927656	-0.264450126023525	0.0168360912919406	-0.371360404581625	0.0021531797420173	1788	7223
MANBA	up	0.288215691769229	0.0844077863610639	0.0029356851951956	0.260380434670332	0.0024465656664836	0.251865528305665	0.0098241759469683	0.199440377507126	0.0476975444848093	1789	790
MTCH1	down	-0.286498582641034	0.0839628777824454	0.0029562360215353	-0.212757973242584	0.0134585313610037	-0.309040592586213	0.003193414192965	-0.242470404990188	0.0073706854313101	1792	7221
NCBP2AS2	down	-0.304993125868871	0.0894738492012493	0.002989034222914	-0.250033188138422	0.0045078126910063	-0.277978967504317	0.0072837150912564	-0.246345637738135	0.0155082802715117	1795	7218
CCDC12	up	0.301408850643081	0.0885629819437576	0.0030421073682431	0.208519550963252	0.0171927260123373	0.304049829617973	0.0025112354288277	0.282282540121375	0.0080926813494332	1799	793
ANKHD1-DT	up	0.271559100783735	0.0797971501446177	0.0030427544105562	0.220677104493965	0.0051779014733235	0.258517163895567	0.0043431062135114	0.243317748302964	0.0216715069585856	1800	794
CABIN1	up	0.272340815721752	0.0800473966214029	0.0030491065411613	0.248820698176481	0.0022814352194657	0.18382672379324	0.0384238635656351	0.332214184839022	0.0025517663933945	1802	795
SNX8	up	0.397288924737477	0.116817317257092	0.0030619721257558	0.334331843136567	0.0026879938203904	0.254834713034026	0.0478993255744947	0.288649439981588	0.0210476383352766	1803	796
EVA1C	up	0.337926948891206	0.0994952766169967	0.0031027805274019	0.299308429128449	0.0030326152349069	0.238362100438867	0.0342291430413264	0.273534590891324	0.0095694149772315	1809	800
C9orf78	down	-0.259447392347713	0.0764266517336963	0.0031202467322802	-0.22567470279689	0.0035436804284124	-0.224966570778239	0.0078491207113604	-0.259006057177017	0.0161506991587421	1810	7212
UBE2O	up	0.268279614111915	0.0790673965822109	0.0031376470723334	0.183506049343511	0.0268752097701095	0.236295502134364	0.0108113743257694	0.284281045586089	0.001727585041395	1811	801
PCGF2	up	0.393869493301348	0.116091985108322	0.0031391966976373	0.304866905113309	0.0046132736824778	0.285340274323205	0.0216538214670998	0.321134354897433	0.0106415716941256	1812	802
RBX1	down	-0.260269461300821	0.0767199542070127	0.0031391966976373	-0.197566801562899	0.0144053766443438	-0.297525427630628	0.001608692500487	-0.193620430941098	0.0270380947656675	1814	7211
EGLN1	down	-0.294718370344074	0.0868840364519581	0.0031417331373983	-0.194985624472975	0.0139742077252578	-0.409110344531277	0.0006311838174902	-0.303934722066652	0.0141511614975822	1815	7210
KPNA4	up	0.200337325060112	0.0590798275674675	0.0031512308139009	0.179956393071958	0.0024644552027409	0.179407260121897	0.0187975698841073	0.243185772635194	0.005786472787713	1817	805
KMT2D	up	0.319662072013928	0.0942736469084207	0.0031514584215823	0.248366145896386	0.0057104235373794	0.265991518580873	0.0140249722524032	0.307425386363112	0.004937606324032	1818	806
ANKRD52	up	0.346909142233892	0.102330507398543	0.0031572512786541	0.228647914919127	0.0138753285676201	0.337329392874973	0.0077586632713983	0.392181612683481	0.0015767388454846	1819	807
ACSS1	up	0.299029443929807	0.0882096786281185	0.0031572512786541	0.246343834821306	0.0040886165048498	0.262820659885194	0.0073575950248519	0.2504562309045	0.0286629571965428	1820	808
ZNF771	up	0.362338067229513	0.106901719039884	0.003161671735144	0.233339325284475	0.0283737564648786	0.342949838822026	0.0025999116555831	0.278730805924991	0.0154427035482797	1821	809
PPCS	down	-0.324679241498727	0.095944184342984	0.0032192979202837	-0.257964068360505	0.0065831113303994	-0.245219838218425	0.0172523272576736	-0.323929579184626	0.0037409136987733	1824	7208
YRDC	down	-0.330620231180469	0.0977304081930198	0.0032259630053414	-0.26452482800075	0.0032022967789012	-0.267782579688638	0.0290890684046269	-0.302450336326229	0.009821989823475	1825	7207
EIF1AD	down	-0.376106386337833	0.111178913968892	0.0032259630053414	-0.295482036049718	0.0046213578506197	-0.307968990004791	0.0103938144410661	-0.268072841609965	0.0311517078589792	1826	7206
HTATSF1	down	-0.468345403123662	0.138457417859923	0.0032259630053414	-0.290293669283683	0.0165210926882506	-0.398512905441444	0.0053273720346589	-0.351955198193788	0.0139055374961591	1827	7205
PITHD1	down	-0.26867961163136	0.0794364130869124	0.0032259630053414	-0.180983808544018	0.0245192447974185	-0.245596659023865	0.0123048089248248	-0.291916588912672	0.0014878230911167	1831	7203
WDR27	up	0.306847001127692	0.0907704989949127	0.0032454257479699	0.253072228132008	0.0058414018022058	0.313313871921721	0.0033417561594238	0.20606178996381	0.0404793771632699	1833	813
TLDC2	down	-0.378629434379748	0.112039691474039	0.0032560508026321	-0.246326492490551	0.0138216979476364	-0.301206587934065	0.024704787289354	-0.481625762163877	0.0006703242318149	1834	7201
LDHA	down	-0.509206423093615	0.150769763613942	0.0032785667532089	-0.341147056356285	0.0117636241569851	-0.396947927387715	0.0076087242652908	-0.310220129812278	0.0342884488540326	1835	7200
MIER1	down	-0.256881107300434	0.0760777018067918	0.0032865069093434	-0.217981462132717	0.0039009915347187	-0.220454890980561	0.0141106964660973	-0.261773043936978	0.0064865688518128	1836	7199
MT-TY	up	0.530633614462296	0.157311596249091	0.0033228230869029	0.342732922875261	0.0080746560541798	0.365500799951873	0.0212117708014982	0.440170244931189	0.0096336311626681	1838	814
MORF4L2	down	-0.433146649180092	0.128419867887265	0.0033228230869029	-0.259646219539074	0.0207434737886738	-0.352890460206156	0.0133762208750478	-0.459950015239765	0.0016124092195456	1839	7197
RSPH3	down	-0.243671214673738	0.0722440136007662	0.0033228230869029	-0.17268367220698	0.0131360004129255	-0.299498403620834	0.001557783276776	-0.267443437468748	0.0071715983065059	1840	7196
IGHMBP2	up	0.371415704130889	0.11012122887147	0.0033228230869029	0.241088602263869	0.0146976087188293	0.352107878080313	0.0085891696914102	0.382729866507948	0.0023337568065569	1841	815
HOOK2	up	0.229958477532513	0.0682340489129196	0.0033494530478794	0.142885155445135	0.0473964058885264	0.172233119345243	0.0269325319610658	0.323950374189739	0.0003917707358501	1843	817
AGO4	up	0.27293521507907	0.080986264216873	0.0033494530478794	0.264827330953424	0.0026851755970912	0.177530650166762	0.0365416223874172	0.318354218631938	0.0026309855528221	1844	818
PAAF1	up	0.287255360489373	0.0853277957964068	0.0033876101986432	0.23058008810186	0.0091611970061463	0.276286613145178	0.0032911588487615	0.21480857896182	0.0311027374662584	1847	820
DNAJA1	down	-0.386937291410014	0.114950157126587	0.0033893501050639	-0.272761512530531	0.0127449388641242	-0.322882074567961	0.006395845545715	-0.30731475686428	0.0118888994575086	1849	7194
ASH1L	up	0.254703777829828	0.0756767541630615	0.0033930549005961	0.227266046074943	0.0037323867141035	0.188959956270168	0.0269488895084204	0.27950954534689	0.0035066898993824	1850	822
RNF128	down	-0.427232870963355	0.12709822684972	0.0034418834998693	-0.24610618345375	0.0332389093355826	-0.392503303011389	0.0029243501490927	-0.333071263223922	0.0144210039410818	1852	7193
ERC1	up	0.209684563301081	0.0623912688456204	0.0034468727279372	0.207297778935414	0.0027562339780612	0.14891198930503	0.0335759246004109	0.249247216661461	0.0030157427772732	1853	824
ENSG00000227598	up	0.280259449378158	0.0833921767255331	0.0034468727279372	0.180244535241044	0.0299416252721457	0.251308702249333	0.0177333007798859	0.303749259764254	0.0012841247019442	1854	825
IRF2BPL	down	-0.484039737228054	0.144138852571824	0.0034774748912823	-0.321355627321089	0.0093283028271932	-0.373106220751493	0.0093712766637869	-0.334517490767458	0.033415020052029	1855	7192
KIF9-AS1	up	0.405787790220743	0.120848892159808	0.0034798479071456	0.268966420368282	0.0149997430500929	0.375983353707874	0.0034069031652783	0.283730497188987	0.0338778182693504	1856	826
COX6B1	down	-0.330349169294513	0.0986308530618647	0.0035744199490746	-0.250300827382853	0.0071608700859533	-0.305932865831069	0.0063857982015065	-0.275441165493086	0.0147880282828822	1863	7188
SAYSD1	down	-0.346024356552312	0.103342705335307	0.003583885779354	-0.28004682292331	0.0034479419041062	-0.262530984619938	0.0247082159771183	-0.300268691768471	0.0186200033403688	1865	7186
PPA2	down	-0.265561103672419	0.0793574195038995	0.0036069441541522	-0.204568549781184	0.0140375029868171	-0.210171127831698	0.0140367116672733	-0.323564721615571	0.0017078428744893	1866	7185
SCHLAP1	down	-0.482570290479142	0.144231381901988	0.0036107106266236	-0.363708636991792	0.00718585484786	-0.274481338947291	0.0459832406557458	-0.395410444750626	0.0065784098584729	1868	7184
DEF8	up	0.387990538882938	0.116132797100571	0.0036689509934047	0.300228501268315	0.004371988444002	0.290196036045829	0.0203187006057247	0.303595503256264	0.0265374344099587	1871	831
CARS2	up	0.235704109979512	0.0705823336276767	0.0036848909465292	0.159266188509804	0.0336318570298901	0.28550274377863	0.0011644576219118	0.177962016557772	0.0325973119559769	1873	833
ULK1	up	0.333504183334862	0.0999417737437343	0.0037153554531136	0.270604075245069	0.0039827078814061	0.262271775606275	0.0223093957631362	0.279102538128684	0.0150728639750955	1874	834
ERAP2	up	0.408646726563252	0.122646462740374	0.0037677155123972	0.27466610701748	0.0110948126741975	0.355081993696765	0.0090912086092394	0.351785212457173	0.007855429816923	1882	840
ZFP36	down	-0.409538365398574	0.122938793730864	0.0037747918428276	-0.282427309694219	0.0125187978447002	-0.370300091221766	0.0050599022866515	-0.284003043851897	0.0259798939832745	1883	7179
KAT7	down	-0.363302752799987	0.109150036743274	0.0038092387468079	-0.240324313657459	0.0177794636185162	-0.298094999081133	0.0106384992201028	-0.433893688089611	0.0016736094372151	1884	7178
TANGO6	up	0.35577437082055	0.106939854416254	0.0038284391178418	0.240242236990674	0.0158814692908208	0.331441608759216	0.0050385961071787	0.316915264926651	0.0082136358208757	1886	842
UQCR10	down	-0.324799912602868	0.0976690606349132	0.0038428097004979	-0.260796529534419	0.0042569614982821	-0.260981470550218	0.018853398505996	-0.304485430925696	0.011084713638761	1888	7176
ACVR1	up	0.314432074794026	0.0945589022333329	0.0038428097004979	0.240019968976987	0.0063424463289249	0.297315536332709	0.0069908692159333	0.296337216683596	0.0121878507264344	1889	843
MTX2	down	-0.321786400150636	0.0968067133932593	0.0038555832862721	-0.204681702837991	0.0213945293508498	-0.247730869765742	0.0376620545321998	-0.507382801647642	0.0001755660451252	1892	7175
ZCCHC7	up	0.231593931535539	0.0697306577482244	0.0038854931843502	0.215113511186567	0.0032752963398442	0.212697367816251	0.0112983115753158	0.180715463883369	0.0302017294723086	1896	846
RABEP1	up	0.231292936209369	0.0696436374000081	0.0038858388705443	0.195416860373784	0.0037915833129692	0.283682343089637	0.0047743426614797	0.188313259401715	0.0336194563090098	1897	847
CSRP1	down	-0.367333396365673	0.11061660591115	0.0038881394126761	-0.278962224335211	0.0065064113905961	-0.305667429549576	0.0122303217592838	-0.287642818317381	0.0158183991559547	1898	7171
BPTF	up	0.187200457994729	0.0563842824580719	0.0038937648262291	0.183586012912264	0.004698219464698	0.173326148383629	0.0086403802525136	0.163018066248725	0.012987850658095	1900	849
KBTBD11	down	-0.314639028915821	0.0948470758726304	0.0039281976690611	-0.216741612579968	0.0152449641668888	-0.339388749082226	0.0021586443070492	-0.255173913318327	0.0325966098738059	1902	7170
LINC02742	up	0.607095394011035	0.183074928352668	0.003941332430904	0.327053037685161	0.0221503308893276	0.471939725174694	0.0086512037288532	0.465640530351966	0.0135379678371346	1904	851
KCTD7	up	0.294603841238704	0.0888925301814965	0.0039626224818082	0.222713621089593	0.0082722124313906	0.260662748500039	0.0149256869904741	0.304413875698278	0.0038328355945136	1907	853
NPC2	down	-0.360658289070691	0.108867942725269	0.003974315936155	-0.214882867496101	0.0353238911930495	-0.310524655139487	0.0091569179623154	-0.363607217319222	0.0025106448457339	1908	7167
HECA	down	-0.296614230404028	0.0895369519758611	0.003974315936155	-0.2416820173816	0.0037350444119637	-0.299823722487631	0.0113059536157762	-0.238941864838824	0.029902170785481	1910	7166
EPHA4	up	0.322757415681584	0.0974417039639801	0.003978412999948	0.409038644408474	0.0019541207365672	0.22399788854319	0.0185936512676252	0.274618731294988	0.0192877649787824	1912	855
SYAP1	down	-0.174423821530647	0.0526723600106151	0.0039880934454099	-0.163293452023609	0.0034601681391726	-0.174597284183919	0.0092533218288086	-0.142766920926426	0.0403106894510288	1913	7164
RERE	up	0.17501900365198	0.0528556183902759	0.0039891578697497	0.167420562812798	0.0031229583690511	0.160372226780837	0.0162551420622568	0.149446125000844	0.0333073289647093	1914	856
MRPL51	down	-0.319328245044893	0.0965154379308578	0.0040256359000065	-0.263538014209601	0.0050084253978234	-0.252916029517133	0.021352101208897	-0.266121072977242	0.0112042789859708	1915	7163
GPRC5D-AS1	up	0.330624835183262	0.0999496862004377	0.0040330144674542	0.263504773905331	0.0063925534905462	0.287407574484999	0.0076851457781463	0.244440597535949	0.0329569636241165	1916	857
PSMB4	down	-0.304536571135887	0.0921074721936376	0.00405392732114	-0.274571495401203	0.0029734690121295	-0.216873439770837	0.0292564618351911	-0.266385862817552	0.0205461676194935	1917	7162
CYP3A5	up	0.39527212050991	0.119565992680359	0.0040558773456732	0.253795583613384	0.0162529609442881	0.321557594093874	0.0159820421996639	0.436194204517289	0.0019970675345384	1919	859
SAFB2	up	0.225894859531761	0.0684548539132996	0.0041325405890842	0.16259155482426	0.0250312089295155	0.215450036619839	0.0061580674755897	0.251438511813285	0.0032013019850946	1924	863
NAA25	up	0.282392895081925	0.0856029557003719	0.0041457486726249	0.189427120945906	0.021651453459286	0.322674311885381	0.001829301638531	0.249133171192584	0.0188575703578835	1925	864
IRF3	up	0.273148090422833	0.0828331624978084	0.0041628146922303	0.163434527954309	0.041300588507993	0.268244421001753	0.0050275445240092	0.35817123042431	0.0011377034654816	1926	865
ZSWIM5	up	0.247657877307246	0.0751150522384575	0.0041662330171518	0.188560890044576	0.0104314297328851	0.246663548937346	0.0072252307273925	0.270206790673457	0.0043923817557603	1928	867
