gene	module	module_color	module_numeric	strict_state_shared	programme_direction	discovery_common_z	heldout_common_z	heldout_common_fdr	kme_discovery_ABS	abs_kme_discovery_ABS	kme_heldout_ABS	abs_kme_heldout_ABS	kme_discovery_GOB	abs_kme_discovery_GOB	kme_heldout_GOB	abs_kme_heldout_GOB	kme_discovery_TAC	abs_kme_discovery_TAC	kme_heldout_TAC	abs_kme_heldout_TAC	module_size	bootstrap_abs_kme_ci_low_ABS	bootstrap_abs_kme_median_ABS	bootstrap_abs_kme_ci_high_ABS	bootstrap_abs_kme_ci_low_GOB	bootstrap_abs_kme_median_GOB	bootstrap_abs_kme_ci_high_GOB	bootstrap_abs_kme_ci_low_TAC	bootstrap_abs_kme_median_TAC	bootstrap_abs_kme_ci_high_TAC
OTUB1	M02	blue	2	FALSE	not_shared	-1.32222139010728	-0.474784593936673	0.730767027519196	0.906616301484709	0.906616301484709	0.681961498568622	0.681961498568622	0.783666601250874	0.783666601250874	0.76375893375224	0.76375893375224	0.882483392170793	0.882483392170793	0.697214530241948	0.697214530241948	2184	0.844618690787056	0.941490021260142	0.976906219506056	0.528923691288065	0.790116711525057	0.922304477913032	0.680427607649871	0.86273783305306	0.936585551131676
AARS1	M02	blue	2	FALSE	not_shared	1.3218500646671	4.20369444597725	0.000184985326532434	0.356578296679291	0.356578296679291	0.289542037934595	0.289542037934595	0.259704350046179	0.259704350046179	0.186021618629641	0.186021618629641	0.598099403178139	0.598099403178139	0.303322844399122	0.303322844399122	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
MICOS10	M02	blue	2	FALSE	not_shared	-1.32109350829544	-0.210145488656067	0.88281297809393	0.902880670988486	0.902880670988486	0.451417090999894	0.451417090999894	0.881592374937114	0.881592374937114	0.341250520407845	0.341250520407845	0.873186093635843	0.873186093635843	0.398269045971426	0.398269045971426	2184	0.743433201352672	0.882026074982115	0.942299696201067	0.714734565064999	0.869051357775488	0.942190227979147	0.670346563531766	0.911072510480055	0.971677154938999
MAGED2	M02	blue	2	FALSE	not_shared	1.32092887646055	3.209733560312	0.00502543914510584	0.64998519016446	0.64998519016446	0.700383807654238	0.700383807654238	0.497245102781537	0.497245102781537	0.451165172476437	0.451165172476437	0.436675316166476	0.436675316166476	0.620772587840389	0.620772587840389	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
BCKDHB	M01	turquoise	1	FALSE	not_shared	-1.31976213739426	-2.20286103455076	0.0625298744709031	0.816932719683058	0.816932719683058	0.759803462682035	0.759803462682035	0.726808145100393	0.726808145100393	0.75472494396087	0.75472494396087	0.751241378561944	0.751241378561944	0.523519735380688	0.523519735380688	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMA8	M05	green	5	FALSE	not_shared	-1.31767563063757	NA	NA	0.576900767464247	0.576900767464247	0.437533600829122	0.437533600829122	0.509829828014329	0.509829828014329	0.14761106718592	0.14761106718592	0.804386993448047	0.804386993448047	0.654369606568693	0.654369606568693	512	NA	NA	NA	NA	NA	NA	NA	NA	NA
METTL15	M01	turquoise	1	FALSE	not_shared	1.31619255860466	2.2378873451597	0.0582603322639711	0.799078679012352	0.799078679012352	-0.108520241111476	0.108520241111476	0.821513637370887	0.821513637370887	0.262616835938045	0.262616835938045	0.884134847650411	0.884134847650411	-0.0796395753467233	0.0796395753467233	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMEM134	M02	blue	2	FALSE	not_shared	1.31541874425557	-0.393196081842357	0.778353218067574	0.941374661648485	0.941374661648485	0.515937486098178	0.515937486098178	0.700402306629034	0.700402306629034	0.548102325692634	0.548102325692634	0.561142358376259	0.561142358376259	0.773387362483393	0.773387362483393	2184	0.862683724167748	0.936286206966493	0.97059154178606	0.382715582898385	0.702288300590749	0.860858109874808	0.147260282724226	0.557073711710803	0.839738864562278
USP16	M01	turquoise	1	FALSE	not_shared	-1.31524403967807	-1.44649749026084	0.240696605430331	0.854647390053692	0.854647390053692	0.458332476158056	0.458332476158056	0.705811672016202	0.705811672016202	-0.0847393097218069	0.0847393097218069	0.623495567451048	0.623495567451048	0.038730862197835	0.038730862197835	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIRT5	grey	grey	0	FALSE	not_shared	-1.31490803694011	-3.36892738872009	0.00316386085974646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
N4BP2L2	M01	turquoise	1	FALSE	not_shared	1.3146551199947	-2.14246725940737	0.0707668520199487	0.792912441026958	0.792912441026958	0.534661436964465	0.534661436964465	0.505304812238859	0.505304812238859	0.61278438901737	0.61278438901737	0.463033500782024	0.463033500782024	0.535620204795038	0.535620204795038	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
NIBAN2	M02	blue	2	FALSE	not_shared	-1.31462844532821	-0.867696688532871	0.507729454029945	0.889395718323689	0.889395718323689	0.515639012040671	0.515639012040671	0.847645717223196	0.847645717223196	0.535844572004019	0.535844572004019	0.850860335867443	0.850860335867443	0.681206679573114	0.681206679573114	2184	0.78669260560293	0.887146254256698	0.943887819914739	0.648613135387447	0.824908125233947	0.921073434790982	0.605548395046294	0.83783812240862	0.935568067971406
MNX1	M02	blue	2	FALSE	not_shared	-1.31415785739832	1.51308066777701	0.218171843563896	0.627207726272236	0.627207726272236	0.6054835120458	0.6054835120458	0.196735206809793	0.196735206809793	0.427108832867738	0.427108832867738	0.408377677849888	0.408377677849888	0.531845660890694	0.531845660890694	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARHGAP5	M01	turquoise	1	FALSE	not_shared	1.31386512732089	-2.42660510656493	0.0386039659245374	0.869158123385527	0.869158123385527	0.903882314193722	0.903882314193722	0.362726973132942	0.362726973132942	0.262459873505102	0.262459873505102	0.816122856365477	0.816122856365477	0.749396219029183	0.749396219029183	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARHGEF16	M02	blue	2	FALSE	not_shared	1.31377717305426	1.66986052864015	0.170120279544965	0.722579356299229	0.722579356299229	0.134756366117441	0.134756366117441	0.766389903803601	0.766389903803601	0.514595689191065	0.514595689191065	0.744926843811103	0.744926843811103	0.501291978221173	0.501291978221173	2184	0.532292567265587	0.764288813770214	0.912629525977352	0.569794966917082	0.779225705914841	0.908721092790959	0.460887217906207	0.714190325097244	0.877114150563416
TMEM101	M02	blue	2	FALSE	not_shared	1.31229112571954	1.6698821655213	0.170120279544965	0.913155443966038	0.913155443966038	0.779253243941324	0.779253243941324	0.737696282887678	0.737696282887678	0.556076862202481	0.556076862202481	0.758549967452792	0.758549967452792	0.770992549802278	0.770992549802278	2184	0.809649055465209	0.902847946411531	0.957194566887672	0.517833156837321	0.743768642489492	0.897738542271305	0.523212402100457	0.739328253452	0.879474629641767
STK25	M02	blue	2	FALSE	not_shared	1.31224517744402	0.984655738170241	0.444832266698345	0.661323357620994	0.661323357620994	0.714956758403075	0.714956758403075	0.44342026336238	0.44342026336238	0.59452322961204	0.59452322961204	0.729825433689467	0.729825433689467	0.851820348352865	0.851820348352865	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSTA4	grey	grey	0	FALSE	not_shared	-1.31182626319946	0.764073974601611	0.564931253243456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZFY	grey	grey	0	FALSE	not_shared	-1.31136416503651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNMBP	grey	grey	0	FALSE	not_shared	1.31075782270892	-1.68406790961095	0.166652909705031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PRMT1	M02	blue	2	FALSE	not_shared	1.30947795716229	3.33800062465361	0.00345846213784876	0.744925667975969	0.744925667975969	0.656689258548117	0.656689258548117	0.822471871533346	0.822471871533346	0.551109137120605	0.551109137120605	0.741413393715412	0.741413393715412	0.725461355599898	0.725461355599898	2184	0.541554222501366	0.77076116377868	0.923797495552318	0.61586506985247	0.804551806544729	0.887065030072049	0.474688770324809	0.728936115327843	0.891024389805489
STARD13	M03	brown	3	FALSE	not_shared	-1.30888540091187	-1.9691409591331	0.0997096476828739	0.738157414461409	0.738157414461409	0.475365632419229	0.475365632419229	0.598272634497265	0.598272634497265	0.0667706065129249	0.0667706065129249	0.59791698206315	0.59791698206315	0.377487693464773	0.377487693464773	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATE1	M03	brown	3	FALSE	not_shared	1.30797783429389	-0.50305009717776	0.71568689920473	0.715339671930332	0.715339671930332	0.601449532956283	0.601449532956283	0.588229298389056	0.588229298389056	0.448505063603902	0.448505063603902	0.549212372972763	0.549212372972763	0.133077100811333	0.133077100811333	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
PFDN2	M04	yellow	4	FALSE	not_shared	-1.30782627456194	0.111406238796261	0.939553445241234	0.776883602396629	0.776883602396629	0.542445011919816	0.542445011919816	0.674236953495723	0.674236953495723	0.471385549794313	0.471385549794313	0.604783048899123	0.604783048899123	0.479123937218907	0.479123937218907	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAB39	M10	purple	10	FALSE	not_shared	-1.30735193839526	-3.18402580663639	0.00542181153650143	0.682535896713308	0.682535896713308	0.47277972773601	0.47277972773601	0.572106834569963	0.572106834569963	0.0670409070596644	0.0670409070596644	0.424992302525271	0.424992302525271	0.331343289090262	0.331343289090262	47	NA	NA	NA	NA	NA	NA	NA	NA	NA
CYP4F12	M02	blue	2	FALSE	not_shared	-1.30703559439402	-5.31559410595446	1.66606797425541e-06	0.356214879926502	0.356214879926502	0.392115784290967	0.392115784290967	0.334657310239646	0.334657310239646	-0.324451402898204	0.324451402898204	0.151328857080938	0.151328857080938	0.286492867500871	0.286492867500871	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
PNRC1	M05	green	5	FALSE	not_shared	-1.30621699655394	-2.84789223933501	0.0138996897709843	0.763893163951649	0.763893163951649	0.526374840390044	0.526374840390044	0.474110435397162	0.474110435397162	0.642924799669669	0.642924799669669	0.631934198028749	0.631934198028749	0.345216252823066	0.345216252823066	512	NA	NA	NA	NA	NA	NA	NA	NA	NA
SERPINB1	M04	yellow	4	FALSE	not_shared	1.3056034097036	0.977478659659394	0.448556810883195	0.521682574085006	0.521682574085006	0.545445439409782	0.545445439409782	0.123307427370923	0.123307427370923	0.246212609642971	0.246212609642971	0.493666659042279	0.493666659042279	0.449106942129785	0.449106942129785	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
CUL3	M01	turquoise	1	FALSE	not_shared	1.3054528814735	-0.434111805415435	0.75441869432951	0.889330502756527	0.889330502756527	0.379549966196023	0.379549966196023	0.70371718525502	0.70371718525502	0.500849755945119	0.500849755945119	0.813215036254499	0.813215036254499	0.671998787739942	0.671998787739942	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
MED14	M01	turquoise	1	FALSE	not_shared	-1.30500011090904	-3.08784990308515	0.00712242842448005	0.858019811725842	0.858019811725842	0.166486990642999	0.166486990642999	0.453379448335055	0.453379448335055	-0.161963126756987	0.161963126756987	0.436784164204475	0.436784164204475	0.464771026911968	0.464771026911968	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF791	grey	grey	0	FALSE	not_shared	1.30478122056171	1.70749815392485	0.160173312036859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LSG1	grey	grey	0	FALSE	not_shared	1.30477323577177	1.68030558738618	0.167503390066611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C19orf53	M02	blue	2	FALSE	not_shared	1.30470448825023	1.54479517110235	0.207740035475138	0.858723510617231	0.858723510617231	0.731620942702794	0.731620942702794	0.856162077493119	0.856162077493119	0.728216899600529	0.728216899600529	0.902520221544628	0.902520221544628	0.545129998722098	0.545129998722098	2184	0.762087927877903	0.895201349322166	0.948498856684468	0.638477927332636	0.842574074814299	0.933031275233699	0.697952942744346	0.879272820831914	0.944396143683484
GLT8D1	M10	purple	10	FALSE	not_shared	-1.30437335726473	NA	NA	0.632239967422654	0.632239967422654	0.0715189799910602	0.0715189799910602	0.532709172156027	0.532709172156027	0.228625114953143	0.228625114953143	0.683059277492226	0.683059277492226	0.584196527058074	0.584196527058074	47	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF433-AS1	grey	grey	0	FALSE	not_shared	1.30407823181467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZXDC	M03	brown	3	FALSE	not_shared	1.30315032170755	1.29984074863649	0.297208645870903	0.685008359566952	0.685008359566952	0.0793535098091872	0.0793535098091872	0.20247637304515	0.20247637304515	0.372042944384971	0.372042944384971	0.565353596606257	0.565353596606257	0.379424483546455	0.379424483546455	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
IDH3G	M02	blue	2	FALSE	not_shared	-1.30242408403405	0.223591161152671	0.875625264564397	0.884751133732712	0.884751133732712	0.760432163752849	0.760432163752849	0.784793890551169	0.784793890551169	0.75404790905161	0.75404790905161	0.849536391749564	0.849536391749564	0.677145925317862	0.677145925317862	2184	0.794695518198839	0.898787212189157	0.953848114248818	0.498549578429841	0.771490211226611	0.90739906326605	0.633986154028539	0.839240496673083	0.924891028650483
LINC00540	M01	turquoise	1	FALSE	not_shared	1.30240684066791	NA	NA	0.458384069980972	0.458384069980972	-0.0259319873509006	0.0259319873509006	0.365904947846868	0.365904947846868	-0.00339363727900073	0.00339363727900073	0.33059582794551	0.33059582794551	-0.199405331694209	0.199405331694209	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
TASOR2	M01	turquoise	1	FALSE	not_shared	-1.30102199112213	1.10998132560972	0.381937138952829	0.898725184937221	0.898725184937221	0.621930258611083	0.621930258611083	0.675336670488692	0.675336670488692	0.529081342090103	0.529081342090103	0.802582317964345	0.802582317964345	0.884056691925312	0.884056691925312	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
SETD1B	M04	yellow	4	FALSE	not_shared	1.30092374102522	0.134467544381929	0.926498818480304	0.66912237353887	0.66912237353887	0.300181815260788	0.300181815260788	0.540740132412722	0.540740132412722	0.267074272225453	0.267074272225453	0.310824576432846	0.310824576432846	0.615624229416356	0.615624229416356	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
CERT1	M01	turquoise	1	FALSE	not_shared	-1.30049083335777	-2.30800691432235	0.0501194632448726	0.816824398911241	0.816824398911241	0.569567873835663	0.569567873835663	0.698675310247199	0.698675310247199	0.349394169325519	0.349394169325519	0.7254989852047	0.7254989852047	0.322936287648069	0.322936287648069	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF7	grey	grey	0	FALSE	not_shared	1.30033229165574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CC2D2A	M01	turquoise	1	FALSE	not_shared	1.30021125337149	NA	NA	0.7306843997934	0.7306843997934	0.077593595284126	0.077593595284126	0.632743835299846	0.632743835299846	0.260158070041919	0.260158070041919	0.775532495863549	0.775532495863549	0.562309199627378	0.562309199627378	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMBOX1	M03	brown	3	FALSE	not_shared	1.3001723723941	2.16821231543015	0.0671039252903345	0.838310852791971	0.838310852791971	0.198303300956616	0.198303300956616	0.63769967304822	0.63769967304822	0.0640600799710619	0.0640600799710619	0.571132706987778	0.571132706987778	0.0740790136546849	0.0740790136546849	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
RRP1B	M01	turquoise	1	FALSE	not_shared	1.29985003938786	NA	NA	0.661005362362013	0.661005362362013	0.191665069854274	0.191665069854274	0.232859941075115	0.232859941075115	0.157211514210249	0.157211514210249	0.241862384217584	0.241862384217584	0.146018491812455	0.146018491812455	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
PEX14	M03	brown	3	FALSE	not_shared	1.29946687321048	1.54205437572656	0.208619158400021	0.795643040998754	0.795643040998754	0.769999742626079	0.769999742626079	0.457795641377839	0.457795641377839	0.381975548094239	0.381975548094239	0.267879235799327	0.267879235799327	0.178440514859307	0.178440514859307	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANAPC16	grey	grey	0	FALSE	not_shared	1.29901645683613	2.07173860242573	0.0814445760090842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MCUB	grey	grey	0	FALSE	not_shared	1.29842502744308	4.34319433412668	0.000108837652241077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MIR3681HG	M02	blue	2	FALSE	not_shared	1.298105178405	NA	NA	0.514446622931245	0.514446622931245	0.21066510433549	0.21066510433549	0.482857367024123	0.482857367024123	0.0726012924942501	0.0726012924942501	0.678567841438866	0.678567841438866	-0.228461021634464	0.228461021634464	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIRT6	M02	blue	2	FALSE	not_shared	1.29727485450195	-0.730540884032713	0.582655270475525	0.753376813517316	0.753376813517316	0.439456408749413	0.439456408749413	0.699161379911199	0.699161379911199	0.682121673174159	0.682121673174159	0.696604600145994	0.696604600145994	0.70300370663256	0.70300370663256	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
PDZRN3	M01	turquoise	1	FALSE	not_shared	1.2972590927882	3.50774135694751	0.00205986263650035	0.109018430258634	0.109018430258634	-0.392105980655428	0.392105980655428	0.58784032824008	0.58784032824008	0.524477294585049	0.524477294585049	0.588434003797386	0.588434003797386	0.127790203061443	0.127790203061443	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
RBM28	M01	turquoise	1	FALSE	not_shared	1.2971674197745	2.7717978031294	0.0169000660359382	0.567716884079553	0.567716884079553	0.0550292129404498	0.0550292129404498	0.0974311965267072	0.0974311965267072	0.202424022169156	0.202424022169156	0.467401713105235	0.467401713105235	0.154282977816904	0.154282977816904	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
MCU	M03	brown	3	FALSE	not_shared	-1.29551277080291	-1.42728682165753	0.247200734580065	0.822195197877202	0.822195197877202	0.509700986320761	0.509700986320761	0.620947876252378	0.620947876252378	0.242375218970892	0.242375218970892	0.632569197996269	0.632569197996269	0.677957783674035	0.677957783674035	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUDT13	M01	turquoise	1	FALSE	not_shared	1.29510088450289	NA	NA	0.688980000023465	0.688980000023465	0.0498944625033341	0.0498944625033341	0.355911076266689	0.355911076266689	0.579312111944805	0.579312111944805	0.617481993844826	0.617481993844826	0.154579657971743	0.154579657971743	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRIM33	M01	turquoise	1	FALSE	not_shared	1.29439474935965	0.474098815877214	0.731211464782999	0.693527247786914	0.693527247786914	0.540804307118182	0.540804307118182	0.308676215621603	0.308676215621603	0.243702955260984	0.243702955260984	0.455498950047173	0.455498950047173	0.767927094063746	0.767927094063746	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
BAG1	M04	yellow	4	FALSE	not_shared	-1.29379894268854	-1.97600921017874	0.0984239637932299	0.742387603280634	0.742387603280634	0.515428667234555	0.515428667234555	0.513383101784272	0.513383101784272	0.289562851565611	0.289562851565611	0.625709991608427	0.625709991608427	0.305630824555969	0.305630824555969	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRAM2	M05	green	5	FALSE	not_shared	1.29296271641385	3.37899098345396	0.00307565825707061	0.508780644513607	0.508780644513607	0.68864366352065	0.68864366352065	0.484987541494747	0.484987541494747	0.516053681017181	0.516053681017181	0.287402141849105	0.287402141849105	0.400404004927247	0.400404004927247	512	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEC22A	M01	turquoise	1	FALSE	not_shared	1.29263049137291	1.00105840248489	0.436919207540995	0.741022532479986	0.741022532479986	0.537351104025349	0.537351104025349	0.411908074328352	0.411908074328352	0.553653788079916	0.553653788079916	0.566035535130277	0.566035535130277	0.532966634351587	0.532966634351587	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
RNF111	M01	turquoise	1	FALSE	not_shared	1.29194620834774	0.779887786192404	0.556443255102932	0.867703010397745	0.867703010397745	0.277610928006813	0.277610928006813	0.833509670777685	0.833509670777685	0.565402245137306	0.565402245137306	0.657754211358431	0.657754211358431	0.507085504991145	0.507085504991145	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
RPL7A	M02	blue	2	FALSE	not_shared	-1.29103575098585	0.95314264394095	0.462010709947765	0.655599141489406	0.655599141489406	0.481043577894555	0.481043577894555	0.639458981790419	0.639458981790419	0.580070685360493	0.580070685360493	0.752452717933028	0.752452717933028	0.682076380114295	0.682076380114295	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
AMN	M02	blue	2	FALSE	not_shared	-1.29083853362957	-2.19955589572478	0.0629994761565783	0.692391799561425	0.692391799561425	0.553887303263282	0.553887303263282	0.740334907151875	0.740334907151875	0.59424663212061	0.59424663212061	0.6408149692763	0.6408149692763	0.714268625990933	0.714268625990933	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2orf72	grey	grey	0	FALSE	not_shared	-1.28954510484087	4.32071474843683	0.00011872936071133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TBP	M01	turquoise	1	FALSE	not_shared	-1.28941394419055	NA	NA	0.544901106814481	0.544901106814481	0.608461294686878	0.608461294686878	0.307785808444024	0.307785808444024	0.015202307524906	0.015202307524906	0.184599504747618	0.184599504747618	0.514117853825928	0.514117853825928	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
EFCAB2	M03	brown	3	FALSE	not_shared	1.28919255242075	3.82406454325875	0.000720110010707705	0.539615966878371	0.539615966878371	0.51051632768985	0.51051632768985	0.193347050719554	0.193347050719554	0.390879952720722	0.390879952720722	0.635277125738205	0.635277125738205	0.349912196271902	0.349912196271902	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRAPPC4	M04	yellow	4	FALSE	not_shared	-1.28876854226121	-0.59939955511182	0.657818689501552	0.722401998585422	0.722401998585422	0.681714112870972	0.681714112870972	0.483713256321029	0.483713256321029	0.521850096285482	0.521850096285482	0.463404536443762	0.463404536443762	0.714728956703048	0.714728956703048	812	NA	NA	NA	NA	NA	NA	NA	NA	NA
ESRP1	M01	turquoise	1	FALSE	not_shared	-1.28870067095366	-3.9263118244483	0.000509317779096941	0.681231878110414	0.681231878110414	0.322709336330778	0.322709336330778	0.473496507332048	0.473496507332048	0.0366782682038796	0.0366782682038796	0.619157994512081	0.619157994512081	0.536543101939183	0.536543101939183	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANAPC5	M01	turquoise	1	FALSE	not_shared	1.28771514902826	3.12080021551463	0.00648113077217818	0.437863254081798	0.437863254081798	0.169799168171228	0.169799168171228	-0.085227504544844	0.085227504544844	-0.186322743685055	0.186322743685055	0.436486971283037	0.436486971283037	-0.277797185015561	0.277797185015561	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
PDE5A	M01	turquoise	1	FALSE	not_shared	-1.28691629348868	-1.495786757491	0.223990697626063	0.819322473475739	0.819322473475739	0.599148727732846	0.599148727732846	0.742565459547015	0.742565459547015	0.706348738362479	0.706348738362479	0.736579961074949	0.736579961074949	0.76007036225879	0.76007036225879	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
RNH1	M02	blue	2	FALSE	not_shared	1.28674527468595	1.91354526350151	0.110935591068289	0.911101988478662	0.911101988478662	0.784758460395453	0.784758460395453	0.728436422360156	0.728436422360156	0.711802068035835	0.711802068035835	0.86823105974942	0.86823105974942	0.740772989209944	0.740772989209944	2184	0.81766532840703	0.915616648019822	0.968008601594416	0.423821793847612	0.721619593698022	0.89925109681923	0.746745023920566	0.86200852531025	0.923771580019278
TMEM51	M03	brown	3	FALSE	not_shared	1.28590698959481	0.228843863946347	0.872845385087804	0.570532330432333	0.570532330432333	-0.269067832353033	0.269067832353033	0.316802448018154	0.316802448018154	0.146977415760695	0.146977415760695	0.483674808418264	0.483674808418264	0.0074730593793868	0.0074730593793868	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
VPS16	M02	blue	2	FALSE	not_shared	1.28455495329152	0.322191672520687	0.819373703955291	0.770938042501205	0.770938042501205	0.156110598414993	0.156110598414993	0.710338460719686	0.710338460719686	0.369645014851522	0.369645014851522	0.734202773422916	0.734202773422916	0.222567311024967	0.222567311024967	2184	0.588642910999657	0.794849281690709	0.90492428548045	0.449390331200967	0.700123624788526	0.858308566350398	0.370402700515987	0.730862319023544	0.930811091788168
SEC24B	M01	turquoise	1	FALSE	not_shared	1.28347020268464	0.0117533941947704	0.993274819740792	0.665368213060956	0.665368213060956	0.369124004142519	0.369124004142519	0.387106703562909	0.387106703562909	0.372971017973673	0.372971017973673	0.565960116659653	0.565960116659653	0.105119611884421	0.105119611884421	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDK19	M03	brown	3	FALSE	not_shared	1.28321221638514	0.709770016749997	0.594072992165774	0.538496961984335	0.538496961984335	0.48380176327203	0.48380176327203	0.68742571453345	0.68742571453345	0.652305674558484	0.652305674558484	0.759713672421172	0.759713672421172	0.59555504201003	0.59555504201003	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACTR1B	M02	blue	2	FALSE	not_shared	1.28288344880498	1.04048914059548	0.416795423065071	0.799255505579816	0.799255505579816	0.789390559502796	0.789390559502796	0.726170813500175	0.726170813500175	0.605828574721236	0.605828574721236	0.837143066899574	0.837143066899574	0.516183891532838	0.516183891532838	2184	0.623834371227133	0.825587251378873	0.9272549359589	0.50549857771268	0.730837696034403	0.882592387993241	0.649746728395781	0.842178352879314	0.933995389908559
NFIB	M01	turquoise	1	FALSE	not_shared	-1.28284748540607	-0.763083618672479	0.565207286957465	0.803367735268323	0.803367735268323	0.902905462883904	0.902905462883904	0.528853607458596	0.528853607458596	0.638164206747402	0.638164206747402	0.845434787150876	0.845434787150876	0.62766316347136	0.62766316347136	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
MRTFA	M03	brown	3	FALSE	not_shared	1.28271899377939	1.04035742509148	0.416799039938936	0.839625047270528	0.839625047270528	0.790721091137494	0.790721091137494	0.539002419438367	0.539002419438367	0.541860163056492	0.541860163056492	0.561436451950818	0.561436451950818	0.795944758458959	0.795944758458959	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEC23A	M01	turquoise	1	FALSE	not_shared	-1.28226775214045	-5.07023024485866	5.03928081536871e-06	0.586022214023951	0.586022214023951	0.600110192180399	0.600110192180399	0.521709899087974	0.521709899087974	0.122756966224341	0.122756966224341	0.692406518992195	0.692406518992195	0.0393600640281815	0.0393600640281815	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
RBMX	M09	magenta	9	FALSE	not_shared	-1.28213222556722	-1.07208554773867	0.401111814785957	0.734499651986912	0.734499651986912	0.361530623946166	0.361530623946166	0.257806664373321	0.257806664373321	0.471094590975105	0.471094590975105	0.447977637334936	0.447977637334936	0.680553734386733	0.680553734386733	72	NA	NA	NA	NA	NA	NA	NA	NA	NA
