donor_id	carrier_group	sample_type	cell_type_coarse_crc_atlas	study_id	microsatellite_status	CMS_type	n_cells_sampled	score__ca_route_up	score__ca_route_down	score__ca_route_signature	score__ca_route_n_up_present	score__ca_route_n_down_present	score__wnt_stem	score__wnt_core_ihc	score__proliferation_control
GarridoTrigo_2023_Nat_Commun.HC4	normal_epithelial	normal	Epithelial cell	GarridoTrigo_2023_Nat_Commun	missing	missing	107	-0.1974273582142247	-0.3545517878353434	0.1173451258259384	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
GarridoTrigo_2023_Nat_Commun.HC5	normal_epithelial	normal	Epithelial cell	GarridoTrigo_2023_Nat_Commun	missing	missing	97	-0.1970964603093464	-0.1352340943310299	-0.0734859384182642	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
GarridoTrigo_2023_Nat_Commun.HC6	normal_epithelial	normal	Epithelial cell	GarridoTrigo_2023_Nat_Commun	missing	missing	54	-0.1981282098791731	-0.1041112607689864	-0.0630361575353883	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Giguelay_2022_Theranostics.P1	metastasis_cancer	metastasis	Cancer cell	Giguelay_2022_Theranostics	MSS	missing	111	0.0601132059852444	-0.0650312287177962	0.14243597522575	49.0	49.0	0.0307847475062953	-0.2567558740689686	-0.0700084021634661
Giguelay_2022_Theranostics.P2	metastasis_cancer	metastasis	Cancer cell	Giguelay_2022_Theranostics	MSS	missing	80	0.1532219769778322	0.0403955564753698	0.1197963814598017	49.0	49.0	0.0476055074175038	-0.2888025577047248	-0.2884547048206696
Giguelay_2022_Theranostics.P3	metastasis_cancer	metastasis	Cancer cell	Giguelay_2022_Theranostics	MSS	missing	59	0.1614914621288861	0.0003052269222877	0.1369226922766533	49.0	49.0	0.4229655989714481	0.0835065007917171	-0.1671729588302789
Giguelay_2022_Theranostics.P3	metastasis_epithelial	metastasis	Epithelial cell	Giguelay_2022_Theranostics	MSS	missing	7	0.1423133761684477	-0.1932404299259578	0.3513970747631942	49.0	49.0	0.3116401555300196	-0.0394093584691093	-0.2884547048206696
Giguelay_2022_Theranostics.P4	metastasis_cancer	metastasis	Cancer cell	Giguelay_2022_Theranostics	MSS	missing	228	0.1088840361517462	-0.0112520101935423	0.1180322830348005	49.0	49.0	0.0706885558559537	-0.2197333553877128	-0.1376041763165458
Giguelay_2022_Theranostics.P5	metastasis_cancer	metastasis	Cancer cell	Giguelay_2022_Theranostics	MSS	missing	2	0.1518621093000672	-0.0847176832937049	0.2365797925937722	49.0	49.0	-0.0168210825646481	0.0055306710156086	-0.0465858638348
Guo_2022_JCI_Insight.Left_CRC1	tumor_cancer	tumor	Cancer cell	Guo_2022_JCI_Insight	MSS	missing	29	-0.1009333729586934	-0.1317877509095755	0.0385664016439679	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Guo_2022_JCI_Insight.Left_CRC2	tumor_cancer	tumor	Cancer cell	Guo_2022_JCI_Insight	MSS	CMS3	59	-0.0822584636390247	-0.0836311012388926	0.0238661942568865	49.0	49.0	-0.237193409922182	-0.108565356617214	-0.2884547048206696
Guo_2022_JCI_Insight.Left_CRC2	tumor_epithelial	tumor	Epithelial cell	Guo_2022_JCI_Insight	MSS	CMS3	3	0.0661542654805196	-0.8026537201793503	0.8273176388479511	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Guo_2022_JCI_Insight.Left_CRC3	tumor_cancer	tumor	Cancer cell	Guo_2022_JCI_Insight	MSS	CMS4	8	-0.0219767182802378	0.1463410986711414	-0.212163181777281	49.0	49.0	-0.0666646475844575	0.2094517039582488	-0.2884547048206696
Guo_2022_JCI_Insight.Right_CRC1	tumor_cancer	tumor	Cancer cell	Guo_2022_JCI_Insight	MSS	CMS4	11	0.0285964896840711	-0.0403821835023191	0.003728235878274	49.0	49.0	-0.1567622393510654	-0.2156836629876148	-0.2884547048206696
Guo_2022_JCI_Insight.Right_CRC1	tumor_epithelial	tumor	Epithelial cell	Guo_2022_JCI_Insight	MSS	CMS4	8	-0.1355396626285819	-0.7313453499312079	0.628097071698702	49.0	49.0	-0.0922297175791159	0.2296832588499401	-0.2884547048206696
Guo_2022_JCI_Insight.Right_CRC2	tumor_cancer	tumor	Cancer cell	Guo_2022_JCI_Insight	MSS	missing	15	-0.0890267164578177	-0.0512837196272826	-0.1159395338374265	49.0	49.0	-0.2581686407871548	-0.2300628372995349	-0.146562863636082
Guo_2022_JCI_Insight.Right_CRC2	tumor_epithelial	tumor	Epithelial cell	Guo_2022_JCI_Insight	MSS	missing	1	-0.1806979203311269	-0.3216217613813621	0.1409238410502352	49.0	49.0	-0.1395518457605094	0.1192649597600218	-0.2884547048206696
Guo_2022_JCI_Insight.Right_CRC3	tumor_cancer	tumor	Cancer cell	Guo_2022_JCI_Insight	MSS	CMS3	59	0.1875337108368196	-0.1884826153574984	0.3192460308548309	49.0	49.0	0.3352272921148683	0.4644972224224304	-0.2884547048206696
Guo_2022_JCI_Insight.Right_CRC3	tumor_epithelial	tumor	Epithelial cell	Guo_2022_JCI_Insight	MSS	CMS3	54	-0.0641135539646575	-0.5028485118492335	0.3947731527843311	49.0	49.0	-0.0424932428212197	0.0847703008669047	-0.2884547048206696
Harmon_2023_Nat_Cancer.P2	tumor_cancer	tumor	Cancer cell	Harmon_2023_Nat_Cancer	missing	missing	6	0.0865081263608012	0.1025102300330632	-0.0250182619157586	49.0	49.0	0.1494898416562121	-0.1281628855820445	-0.2322967867529706
Harmon_2023_Nat_Cancer.P2	tumor_epithelial	tumor	Epithelial cell	Harmon_2023_Nat_Cancer	missing	missing	5	0.1218761109254804	-0.0036765500806328	0.1244072281110287	49.0	49.0	0.5947427874082928	-0.0421742124691272	0.1592238570193178
He_2020_Genome_Biol.donor_1	normal_epithelial	normal	Epithelial cell	He_2020_Genome_Biol	missing	missing	56	-0.0578755742944665	-0.1626651674985314	0.1351166591420873	49.0	49.0	-0.279611127197482	-0.3370893733125554	-0.2884547048206696
Huang_2024_Nat_Cancer.CRC1	tumor_cancer	tumor	Cancer cell	Huang_2024_Nat_Cancer	MSS	CMS4	3	-0.1042329903875846	-0.5446060256003156	0.4877896940388281	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Huang_2024_Nat_Cancer.CRC2	normal_epithelial	normal	Epithelial cell	Huang_2024_Nat_Cancer	MSS	missing	1	0.0007100509318462	-0.5041016999936103	0.5048117509254566	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Huang_2024_Nat_Cancer.CRC2	tumor_cancer	tumor	Cancer cell	Huang_2024_Nat_Cancer	MSS	CMS1	1	-0.1363438993728767	-0.2280718046770954	0.0917279053042187	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
James_2020_Nat_Immunol.298c	normal_epithelial	normal	Epithelial cell	James_2020_Nat_Immunol	missing	missing	3	-0.0176877731275173	0.240729368414203	-0.4494343984500457	49.0	49.0	0.0445016888136425	0.54872320709971	-0.2884547048206696
James_2020_Nat_Immunol.390c	normal_epithelial	normal	Epithelial cell	James_2020_Nat_Immunol	missing	missing	53	-0.2249315904810254	0.5552165033307044	-0.7423278895988344	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
James_2020_Nat_Immunol.417c	normal_epithelial	normal	Epithelial cell	James_2020_Nat_Immunol	missing	missing	202	-0.2021403238606318	0.210079294833834	-0.3914716400953663	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Ji_2024_Cancer_Lett.rectum_03	metastasis_cancer	metastasis	Cancer cell	Ji_2024_Cancer_Lett	MSS	missing	443	0.0043578024282167	-0.5941693443248697	0.591085508158973	49.0	49.0	-0.0248861826994697	-0.0702669349156366	-0.2884547048206696
Ji_2024_Cancer_Lett.rectum_03	metastasis_epithelial	metastasis	Epithelial cell	Ji_2024_Cancer_Lett	MSS	missing	217	-0.1890031199205799	-0.7957192669882891	0.5897562648267313	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Ji_2024_Cancer_Lett.rectum_03	normal_epithelial	normal	Epithelial cell	Ji_2024_Cancer_Lett	MSS	missing	191	-0.2376225339707318	-0.201715667578939	-0.03815239663237	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Ji_2024_Cancer_Lett.rectum_03	tumor_cancer	tumor	Cancer cell	Ji_2024_Cancer_Lett	MSS	CMS4	229	-0.0951940706123217	-0.6523557953423529	0.547872310471487	49.0	49.0	-0.1773076257108703	-0.5345122912646426	0.1740582152871203
Ji_2024_Cancer_Lett.rectum_03	tumor_epithelial	tumor	Epithelial cell	Ji_2024_Cancer_Lett	MSS	CMS4	41	-0.1114852177184676	-0.8638269045697619	0.7237689749605495	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Ji_2024_Cancer_Lett.sigmoid_03	normal_epithelial	normal	Epithelial cell	Ji_2024_Cancer_Lett	MSS	missing	75	-0.2113812782490657	-0.4248016851480682	0.2322610767737731	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Ji_2024_Cancer_Lett.sigmoid_03	tumor_cancer	tumor	Cancer cell	Ji_2024_Cancer_Lett	MSS	CMS3	133	0.1208187916427966	-0.4135207857884327	0.5129812286348062	49.0	49.0	-0.1302520402671396	-0.5345122912646426	-0.2884547048206696
Ji_2024_Cancer_Lett.sigmoid_03	tumor_epithelial	tumor	Epithelial cell	Ji_2024_Cancer_Lett	MSS	CMS3	21	-0.1261102244686353	-0.8568779483457283	0.6781918817950597	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Ji_2024_PLoS_Genet.WHU1	tumor_cancer	tumor	Cancer cell	Ji_2024_PLoS_Genet	missing	missing	76	0.131304059411167	0.0140149424773898	0.100712945701727	49.0	49.0	0.0248883886045162	0.0219349007512302	0.4261180788803075
Ji_2024_PLoS_Genet.WHU1	tumor_epithelial	tumor	Epithelial cell	Ji_2024_PLoS_Genet	missing	missing	3	-0.0650502105844071	0.087740606183708	0.0629899251578147	49.0	49.0	0.3413799297993521	0.9739423183128132	-0.2884547048206696
Ji_2024_PLoS_Genet.WHU2	tumor_cancer	tumor	Cancer cell	Ji_2024_PLoS_Genet	missing	missing	157	0.0089471197155259	0.0561051516652289	-0.0440640899711625	49.0	49.0	-0.0972940249484141	-0.2738634179128152	-0.0945659096771353
Ji_2024_PLoS_Genet.WHU3	tumor_cancer	tumor	Cancer cell	Ji_2024_PLoS_Genet	missing	missing	74	-0.1738724315385932	0.1809072186893173	-0.3264440751497757	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Ji_2024_PLoS_Genet.WHU3	tumor_epithelial	tumor	Epithelial cell	Ji_2024_PLoS_Genet	missing	missing	1	-0.3327187774725345	-0.5719320850339704	0.2392133075614358	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Joanito_2022_Nat_Genet.CRC2783	normal_epithelial	normal	Epithelial cell	Joanito_2022_Nat_Genet	MSI-H	missing	7	0.1477552933176812	0.7792331939171769	-0.6301405749006775	49.0	49.0	0.0660156494140629	0.5989224485006907	-0.0744965059328364
Joanito_2022_Nat_Genet.CRC2783	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSI-H	CMS4	34	-0.0018730606863983	0.1882451536107185	-0.2022462200926074	49.0	49.0	-0.0416412064186634	0.117892873444872	-0.068216689434651
Joanito_2022_Nat_Genet.CRC2783	tumor_epithelial	tumor	Epithelial cell	Joanito_2022_Nat_Genet	MSI-H	CMS4	1	-0.1523202978874268	0.0249276722796657	-0.1772479701670924	49.0	49.0	-0.1141686555518569	0.178492403580211	-0.2884547048206696
Joanito_2022_Nat_Genet.CRC2786	normal_epithelial	normal	Epithelial cell	Joanito_2022_Nat_Genet	MSS	missing	1	0.0740467070653848	0.0782074735788725	-0.0041607665134877	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Joanito_2022_Nat_Genet.CRC2786	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS4	46	0.2878177439243358	0.1743367263422029	0.1053061757804882	49.0	49.0	0.2897790275218401	0.5602220704882691	-0.1417236389287801
Joanito_2022_Nat_Genet.CRC2786	tumor_epithelial	tumor	Epithelial cell	Joanito_2022_Nat_Genet	MSS	CMS4	1	-0.1912696589379822	0.179950491405207	-0.3712201503431893	49.0	49.0	-0.2139877361655468	-0.0544187845183985	0.6115290431868032
Joanito_2022_Nat_Genet.CRC2787	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS3	34	0.1609240459602455	0.2696697332823155	-0.1199931206835009	49.0	49.0	0.0638618463738221	0.2362464392810964	-0.0520511351043557
Joanito_2022_Nat_Genet.CRC2787	tumor_epithelial	tumor	Epithelial cell	Joanito_2022_Nat_Genet	MSS	CMS3	3	0.1035979077831933	0.1466843179558972	-0.1769834368979732	49.0	49.0	0.2960769748943118	0.8152048417603726	-0.0721125108682892
Joanito_2022_Nat_Genet.CRC2794	normal_epithelial	normal	Epithelial cell	Joanito_2022_Nat_Genet	MSS	missing	2	-0.2102661091033531	0.3915416632870761	-0.6018077723904293	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Joanito_2022_Nat_Genet.CRC2794	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS4	18	0.3475889036406873	0.3147446162395813	0.0351146595416353	49.0	49.0	0.3667840659644996	0.1675665509539447	-0.1761502427462525
Joanito_2022_Nat_Genet.CRC2794	tumor_epithelial	tumor	Epithelial cell	Joanito_2022_Nat_Genet	MSS	CMS4	2	-0.0687829302288022	0.0556909998779842	-0.1244739301067865	49.0	49.0	-0.0135461585213978	0.0638221597838435	-0.1512487805972951
Joanito_2022_Nat_Genet.CRC2795	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS4	33	0.2337675195343919	0.323407394611741	-0.0618824668775755	49.0	49.0	0.0962061014156954	0.2385097726828724	-0.1367996266752309
Joanito_2022_Nat_Genet.CRC2795	tumor_epithelial	tumor	Epithelial cell	Joanito_2022_Nat_Genet	MSS	CMS4	3	-0.1254775795053918	0.0134266709893293	-0.1671467404147931	49.0	49.0	-0.4197420961996513	-0.5345122912646426	-0.2884547048206696
Joanito_2022_Nat_Genet.CRC2801	normal_epithelial	normal	Epithelial cell	Joanito_2022_Nat_Genet	MSS	missing	8	-0.030886235062908	0.6343508089157459	-0.7580635159374984	49.0	49.0	-0.1211729925864863	-0.0375488474230435	-0.2496271928984918
Joanito_2022_Nat_Genet.CRC2801	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS4	10	0.3383572819334258	0.2459168597425045	-0.0147782949634825	49.0	49.0	-0.0061153145164612	-0.03944917522557	-0.1923189359250495
Joanito_2022_Nat_Genet.CRC2803	normal_epithelial	normal	Epithelial cell	Joanito_2022_Nat_Genet	MSS	missing	6	-0.0930863682956097	0.7226596870370607	-0.7708513895033189	49.0	49.0	-0.2024559651548496	-0.0275113188267718	-0.1488016549903044
Joanito_2022_Nat_Genet.CRC2803	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS4	74	0.3749343855599764	0.3176520982087873	0.0432974935891639	49.0	49.0	0.0312691186671386	-0.1685285401179334	-0.0581703619309651
Joanito_2022_Nat_Genet.CRC2810	normal_epithelial	normal	Epithelial cell	Joanito_2022_Nat_Genet	MSS	missing	16	-0.0504966147379483	0.6447456845958897	-0.6952422993338381	49.0	49.0	-0.1156618009521264	0.1750083976462488	0.2872596015272767
Joanito_2022_Nat_Genet.CRC2810	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS4	13	0.0712236343840003	0.6114123121729598	-0.4890731966887318	49.0	49.0	0.0659142669346573	-0.0949751814304171	-0.169682952990084
Joanito_2022_Nat_Genet.CRC2811	normal_epithelial	normal	Epithelial cell	Joanito_2022_Nat_Genet	MSS	missing	3	-0.0514749766117243	0.9004944166044437	-0.951969393216168	49.0	49.0	-0.2379155303830984	-0.1102503043593523	-0.172417261205936
Joanito_2022_Nat_Genet.CRC2811	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS4	70	0.1862759617917722	0.2201097702242795	-0.0233110959596505	49.0	49.0	-0.0823595158649206	-0.2212383604766583	0.1564886807475311
Joanito_2022_Nat_Genet.CRC2816	normal_epithelial	normal	Epithelial cell	Joanito_2022_Nat_Genet	MSS	missing	4	-0.023687326671028	1.0317311327770586	-1.0554184594480869	49.0	49.0	-0.1237620266692033	0.1561078709730695	-0.2043431806795674
Joanito_2022_Nat_Genet.CRC2816	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS4	60	0.1187720902674616	0.454077091910316	-0.2584148656305139	49.0	49.0	0.0520737590175451	0.0735246976966461	-0.1536813618009787
Joanito_2022_Nat_Genet.CRC2816	tumor_epithelial	tumor	Epithelial cell	Joanito_2022_Nat_Genet	MSS	CMS4	1	-0.0863597485840691	-0.576893548756325	0.4905338001722559	49.0	49.0	0.013172889282748	0.4756226748609561	0.7363948841753433
Joanito_2022_Nat_Genet.CRC2817	normal_epithelial	normal	Epithelial cell	Joanito_2022_Nat_Genet	MSI-H	missing	5	-0.0166554475717924	0.6474420463001465	-0.664097493871939	49.0	49.0	0.0816864485708523	0.3835126685103855	0.0415280358180307
Joanito_2022_Nat_Genet.CRC2817	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSI-H	CMS3	68	0.0178817413497533	0.1857628014515429	-0.1665862463919419	49.0	49.0	-0.2656367345729086	-0.2050011052994075	-0.1209876603010789
Joanito_2022_Nat_Genet.CRC2817	tumor_epithelial	tumor	Epithelial cell	Joanito_2022_Nat_Genet	MSI-H	CMS1	2	-0.0985472991497111	0.1427845896284764	-0.2413318887781875	49.0	49.0	-0.2721235834735302	-0.3705138481028606	-0.2884547048206696
Joanito_2022_Nat_Genet.CRC2821	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS1	67	0.0264859883604438	0.2610674381110386	-0.1999159914763439	49.0	49.0	-0.2978149699058385	-0.2860475679669669	-0.1549979537376236
Joanito_2022_Nat_Genet.CRC2821	tumor_epithelial	tumor	Epithelial cell	Joanito_2022_Nat_Genet	MSS	CMS1	2	-0.0220109434908306	0.2638834250276393	-0.28589436851847	49.0	49.0	-0.2290701000267161	-0.0896109668611271	-0.0755504196976467
Joanito_2022_Nat_Genet.CRC2841	normal_epithelial	normal	Epithelial cell	Joanito_2022_Nat_Genet	MSS	missing	45	-0.0097219361558345	0.7893941820050907	-0.822625661643712	49.0	49.0	-0.0130670052419192	0.2194028388964184	0.0011566202327617
Joanito_2022_Nat_Genet.CRC2841	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS4	84	0.1003295613997719	0.3884509151229476	-0.2450267713633143	49.0	49.0	0.0025983003109776	-0.0249395545897178	-0.1657386048570842
Joanito_2022_Nat_Genet.CRC2841	tumor_epithelial	tumor	Epithelial cell	Joanito_2022_Nat_Genet	MSS	CMS4	3	-0.0702657166314035	0.208037104502794	-0.2783028211341976	49.0	49.0	-0.2824208528092479	-0.5345122912646426	-0.1102831166115324
Joanito_2022_Nat_Genet.CRC2899	normal_epithelial	normal	Epithelial cell	Joanito_2022_Nat_Genet	MSS	missing	13	0.0334998469167494	0.4555796493199727	-0.4043019667737418	49.0	49.0	0.3386121506953804	1.1334408318856497	0.4302662630931212
Joanito_2022_Nat_Genet.CRC2899	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS4	84	0.3667155370541354	0.2761273722529884	0.1277465298744944	49.0	49.0	0.1141098549143266	0.2320102629844444	0.0381661211072612
Joanito_2022_Nat_Genet.CRC2899	tumor_epithelial	tumor	Epithelial cell	Joanito_2022_Nat_Genet	MSS	CMS4	5	-0.0040202504679922	0.0622715977327011	-0.0662918482006934	49.0	49.0	-0.2887408421726866	-0.5345122912646426	0.2635975758941513
Joanito_2022_Nat_Genet.CRC_JSC_S02	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSI-H	CMS3	52	0.2929160547661043	0.3660321154035364	-0.0496690218288867	49.0	49.0	0.6090179786785174	1.5902364930864366	-0.1393556376081721
Joanito_2022_Nat_Genet.CRC_JSC_S02	tumor_epithelial	tumor	Epithelial cell	Joanito_2022_Nat_Genet	MSI-H	missing	1	-0.0886758005274853	0.20305303644877	-0.2917288369762554	49.0	49.0	-0.4197420961996513	-0.5345122912646426	0.0008420442886123
Joanito_2022_Nat_Genet.CRC_JSC_S03	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSI-H	CMS4	7	0.0661184538953362	0.4240796631134617	-0.3579612092181254	49.0	49.0	-0.0004661388079946	0.3273054662292226	0.0178935437370497
Joanito_2022_Nat_Genet.CRC_JSC_S03	tumor_epithelial	tumor	Epithelial cell	Joanito_2022_Nat_Genet	MSI-H	CMS4	3	-0.1120516854754323	0.1767579928734625	-0.2346660809760513	49.0	49.0	-0.0519516017599817	0.004240942255066	-0.2884547048206696
Joanito_2022_Nat_Genet.CRC_JSC_S04	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS4	13	0.2136864872294245	0.5214935114134402	-0.192182742052493	49.0	49.0	0.2569678649339093	0.2768270784321145	-0.0981945622733825
Joanito_2022_Nat_Genet.CRC_JSC_S05	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSI-H	CMS3	132	0.189421116119667	0.2448655600114379	-0.0471835395717001	49.0	49.0	0.1186082185849418	0.2218627304532499	-0.0808146305936834
Joanito_2022_Nat_Genet.CRC_JSC_S05	tumor_epithelial	tumor	Epithelial cell	Joanito_2022_Nat_Genet	MSI-H	CMS3	7	0.0688742300226482	-0.0595478291868821	0.1018868460380167	49.0	49.0	0.1302525119825247	0.445827725199101	-0.2884547048206696
Joanito_2022_Nat_Genet.CRC_JSC_S06	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS2	48	0.3584952353883663	0.3022501217439076	0.0492515388976992	49.0	49.0	0.5387599783281207	0.3036612239120345	0.0898877815215799
Joanito_2022_Nat_Genet.CRC_JSC_S07	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS2	39	0.4721896479029872	0.2994263526240036	0.2108459708472789	49.0	49.0	0.7140576139420053	0.8808082602055011	-0.1322868997954956
Joanito_2022_Nat_Genet.CRC_JSC_S07	tumor_epithelial	tumor	Epithelial cell	Joanito_2022_Nat_Genet	MSS	CMS2	1	-0.0737736417295591	0.0459762201937784	-0.1197498619233375	49.0	49.0	0.0010646789635178	0.4473701841160856	-0.2884547048206696
Joanito_2022_Nat_Genet.CRC_JSC_S08	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS2	35	0.4872563381603484	0.4354278080020179	0.1063164061222638	49.0	49.0	0.7739558570714609	0.6737272615163645	-0.1455524228475578
Joanito_2022_Nat_Genet.CRC_JSC_S08	tumor_epithelial	tumor	Epithelial cell	Joanito_2022_Nat_Genet	MSS	CMS2	3	0.0417375326483412	0.1931665322521835	-0.1514289996038423	49.0	49.0	0.126006504582968	0.4109787298298538	-0.2884547048206696
Joanito_2022_Nat_Genet.CRC_JSC_S10	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS3	108	0.3421340514676129	0.4167806177573401	-0.0852346332409884	49.0	49.0	0.2011896519003731	0.4190326647614244	0.4767960623980304
Joanito_2022_Nat_Genet.CRC_JSC_S12	tumor_cancer	tumor	Cancer cell	Joanito_2022_Nat_Genet	MSS	CMS4	21	0.2427801576677534	0.3379820422676474	-0.1096563935951804	49.0	49.0	0.3141549360124136	0.1191296108552862	-0.0357304621858818
