gene	discovery_effect_adenoma_minus_normal	bootstrap_effect_median	bootstrap_ci_low	bootstrap_ci_high	direction_stability	bootstrap_sign_p	mean_expression_discovery	bootstrap_sign_q	excluded_gene	ci_excludes_zero	eligible	selection_magnitude	selected	logFC	AveExpr	t	P.Value	adj.P.Val	B	limma_direction_match	limma_fdr_pass	bootstrap_stability_pass	stable_core	arm	core	selected12
SMIM2-AS1	-0.10325326	-0.100909546	-0.189071321114898	-0.0184673601295799	0.992	0.016	0.002252323	0.0843372438604724	FALSE	TRUE	TRUE	0.10325326	FALSE	-0.100411652837431	0.00225232231081081	-2.18716983795645	0.0349838931415878	0.233238643393372	-4.0849145891684	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
OCA2	0.08299643	0.078494504	0.00142797907756176	0.184997108951211	0.976	0.048	0.00834305	0.18268624350576	FALSE	TRUE	TRUE	0.08299643	FALSE	0.078341825710794	0.00834305052027027	2.18584499981926	0.0349785633314258	0.233238643393372	-4.08618441288355	TRUE	FALSE	TRUE	FALSE	up	FALSE	FALSE
PEX19	-0.087773435	-0.08997342	-0.149128404632211	-0.0127729550702497	0.989	0.022	0.03998193	0.106562598821331	FALSE	TRUE	TRUE	0.087773435	FALSE	-0.0895920849842756	0.039981934972973	-2.1849572528965	0.0350484501617586	0.233415058849016	-4.0878920324372	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
AMY2A	0.051232982	0.0496175	-0.00177543160389177	0.107368449307978	0.972	0.056	0.0034392267	0.203437688658905	FALSE	FALSE	FALSE	0.051232982	FALSE	0.0513342375495483	0.00343922698405405	2.18212824964938	0.0352719871247163	0.23464871347789	-4.09333017182455	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
RN7SL702P	0.027485685	0.026321918	0.00345290367840789	0.0578862764872611	0.991	0.018	0.001460566	0.092057064804978	FALSE	TRUE	TRUE	0.027485685	FALSE	0.0260146671549199	0.00146056568378378	2.17903685910415	0.0355177018119415	0.236027070500831	-4.09926647341244	TRUE	FALSE	TRUE	FALSE	up	FALSE	FALSE
CHMP4C	0.101644814	0.10253189	-0.00687541530933231	0.217562509328127	0.966	0.068	0.0072485595	0.230924518794719	FALSE	FALSE	FALSE	0.101644814	FALSE	0.100960871120591	0.00724855875945946	2.17709735797639	0.0357732004557327	0.237021747668111	-4.10412724138132	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
LINC00970	0.09207917	0.09265213	-0.0041580494842492	0.169201141223311	0.97	0.06	0.023738027	0.212628036596908	FALSE	FALSE	FALSE	0.09207917	FALSE	0.0903923277314928	0.0237380249594595	2.17661958299627	0.0357108915173609	0.237021747668111	-4.10390376418205	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
TTTY4B	-0.040165134	-0.040276315	-0.0693318350240588	-0.0134290136629716	0.999	0.002	0.0076818806	0.015846696449565	FALSE	TRUE	TRUE	0.040165134	FALSE	-0.0420628152180615	0.00768187999594595	-2.17571485809889	0.0357834366889183	0.237021747668111	-4.10563836089634	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
TUBA1A	0.103802495	0.09837004	0.00563444172730669	0.212320856377482	0.983	0.034	0.02605566	0.143539463793535	FALSE	TRUE	TRUE	0.103802495	FALSE	0.101841462032346	0.0260556598216216	2.17385155060824	0.035933257217799	0.237455559272765	-4.10920905690722	TRUE	FALSE	TRUE	FALSE	up	FALSE	FALSE
ZNF286B	0.070386134	0.07017848	-0.0017736204987159	0.14678184427321	0.97	0.06	0.0047178715	0.212628036596908	FALSE	FALSE	FALSE	0.070386134	FALSE	0.0693994783783675	0.00471786957297297	2.17369626923341	0.03598931882968	0.237455559272765	-4.10999527594878	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
RCHY1	-0.067816585	-0.068200976	-0.133703709766269	0.0028554115386214	0.973	0.054	0.016518015	0.198396423898823	FALSE	FALSE	FALSE	0.067816585	FALSE	-0.0684420920462187	0.0165180176956757	-2.17297471266368	0.036003952107785	0.237455559272765	-4.11088854146396	TRUE	FALSE	FALSE	FALSE	down	FALSE	FALSE
ZNF585B	-0.039414287	-0.038536526	-0.0696123389527202	-0.00961063248105348	0.997	0.006	0.0030678234	0.0397382075471698	FALSE	TRUE	TRUE	0.039414287	FALSE	-0.0390262420759013	0.0030678231177027	-2.17434609616075	0.0358934388512785	0.237455559272765	-4.10826157932019	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
NOPCHAP1	0.07438764	0.07224198	0.00789516222430393	0.152145753800869	0.992	0.016	0.0026326329	0.0843372438604724	FALSE	TRUE	TRUE	0.07438764	FALSE	0.0705512265432793	0.00263263340054054	2.17333776592504	0.036063365594307	0.237591656985289	-4.11118678697884	TRUE	FALSE	TRUE	FALSE	up	FALSE	FALSE
B3GNT5	-0.07483726	-0.07383402	-0.133937071636319	-0.0179574073757976	0.991	0.018	0.015627133	0.092057064804978	FALSE	TRUE	TRUE	0.07483726	FALSE	-0.0735163726980636	0.0156271334054054	-2.17152588633554	0.036121033502743	0.237715974512681	-4.11366245672372	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
MS4A1	-0.03791531	-0.037836507	-0.0686154978349805	-0.0127655160846189	1	0.000999000999000999	0.0041640922	0.0126510092688221	FALSE	TRUE	TRUE	0.03791531	FALSE	-0.0395880866313982	0.00416409222162162	-2.1703093083678	0.0362196070166467	0.238108940119092	-4.11599060450549	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
MT2A	-0.30562398	-0.3058057	-0.530750042200088	-0.0809967033565046	0.998	0.004	0.073491216	0.0286121842496285	FALSE	TRUE	TRUE	0.30562398	FALSE	-0.292103883087869	0.073491218	-2.1650248336274	0.0366505534059678	0.238416656968121	-4.12609169974027	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
CTNND1	-0.17571542	-0.1761567	-0.336829102784395	-0.0126870572334156	0.981	0.038	0.02612947	0.155403398058252	FALSE	TRUE	TRUE	0.17571542	FALSE	-0.173368256955063	0.0261294701396486	-2.16948276776155	0.0363119520074313	0.238416656968121	-4.11785134443336	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
STARD7	-0.1358563	-0.138908	-0.258424970507622	-0.00691349533153699	0.979	0.042	0.02248931	0.166782465236861	FALSE	TRUE	TRUE	0.1358563	FALSE	-0.138021777045944	0.0224893079189189	-2.1684646821081	0.0363695228369147	0.238416656968121	-4.11951871231699	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
NDUFB8	-0.12995395	-0.12992519	-0.257899221032858	0.00474359043873846	0.971	0.058	0.004038283	0.208167429971243	FALSE	FALSE	FALSE	0.12995395	FALSE	-0.13157224469728	0.00403828083783783	-2.16632264867647	0.0366555395567112	0.238416656968121	-4.12483101264059	TRUE	FALSE	FALSE	FALSE	down	FALSE	FALSE
MAB21L4	-0.12077375	-0.11676386	-0.215196440368891	-0.0403743157163262	1	0.000999000999000999	0.031800378	0.0126510092688221	FALSE	TRUE	TRUE	0.12077375	FALSE	-0.116410830723772	0.0318003812459459	-2.16568689957687	0.0365963146579511	0.238416656968121	-4.12482722846243	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
CNTFR	-0.10268682	-0.105227545	-0.176436322927475	-0.0349680902436376	0.997	0.006	0.0022828414	0.0397382075471698	FALSE	TRUE	TRUE	0.10268682	FALSE	-0.100093695186957	0.00228284237837838	-2.16730852655009	0.0365749195443888	0.238416656968121	-4.12294997099193	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
BTG2	0.102683015	0.104141325	0.0106955401599407	0.192243537306786	0.992	0.016	0.017433826	0.0843372438604724	FALSE	TRUE	TRUE	0.102683015	FALSE	0.0987534892267404	0.0174338295405405	2.16751788121685	0.0364466841163044	0.238416656968121	-4.12132870020454	TRUE	FALSE	TRUE	FALSE	up	FALSE	FALSE
ALOX5AP	-0.08467708	-0.08610031	-0.148987187445164	-0.0224929000716656	0.997	0.006	0.035503216	0.0397382075471698	FALSE	TRUE	TRUE	0.08467708	FALSE	-0.0885482127606494	0.0355032160964865	-2.16821106003486	0.0363901780355131	0.238416656968121	-4.12000361862277	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
CCNDBP1	-0.057681672	-0.055876307	-0.11398113835603	0.000873747310834004	0.973	0.054	0.006552537	0.198396423898823	FALSE	FALSE	FALSE	0.057681672	FALSE	-0.0584474621626449	0.00655253830135135	-2.1656478218098	0.0365995140701962	0.238416656968121	-4.12490187091031	TRUE	FALSE	FALSE	FALSE	down	FALSE	FALSE
LINC01850	0.054437317	0.05292143	-3.14443044771904e-05	0.123730839416385	0.974	0.052	0.0032620572	0.193346132627165	FALSE	FALSE	FALSE	0.054437317	FALSE	0.0525421931136233	0.00326205593783784	2.165530584391	0.0366091141299836	0.238416656968121	-4.12512579985562	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
MACROH2A2	0.10641404	0.09995086	0.0070444340701215	0.241868766397238	0.986	0.028	0.01791138	0.125204883227176	FALSE	TRUE	TRUE	0.10641404	FALSE	0.100434827800541	0.0179113795081081	2.16432586190134	0.0367078928164661	0.238503986518015	-4.1274263316786	TRUE	FALSE	TRUE	FALSE	up	FALSE	FALSE
NBPF1	-0.15469503	-0.14972031	-0.270476941764355	-0.0402913907542825	0.996	0.008	0.009831374	0.0497112299465241	FALSE	TRUE	TRUE	0.15469503	FALSE	-0.147966476530445	0.00983137231351351	-2.16496995070184	0.0367664123877591	0.238631153283687	-4.12741086763822	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
TMEM9B	-0.18215057	-0.18679196	-0.368563823401928	0.0521845223382115	0.947	0.106	0.038296867	0.307003695745595	FALSE	FALSE	FALSE	0.18215057	FALSE	-0.184660233875679	0.0382968629540541	-2.16114166105059	0.0369701114151375	0.239699336127563	-4.13350208550615	TRUE	FALSE	FALSE	FALSE	down	FALSE	FALSE
IRX5	0.14326182	0.13715708	0.0128030998166651	0.355034482479095	0.999	0.002	0.0060193976	0.015846696449565	FALSE	TRUE	TRUE	0.14326182	FALSE	0.145366737024495	0.00601940332905405	2.16156505484505	0.0370468078343372	0.239942697252626	-4.13389915268228	TRUE	FALSE	TRUE	FALSE	up	FALSE	FALSE
ERH	-0.13116866	-0.135885	-0.270547335594893	0.0235330144874751	0.955	0.09	0.021695977	0.27596178343949	FALSE	FALSE	FALSE	0.13116866	FALSE	-0.14169884291422	0.0216959769459459	-2.15700695608281	0.037313076735151	0.24141206035509	-4.141381130586	TRUE	FALSE	FALSE	FALSE	down	FALSE	FALSE
PSAT1	0.11588478	0.11108449	-0.0017121875367593	0.265647792816162	0.971	0.058	0.0017446231	0.208167429971243	FALSE	FALSE	FALSE	0.11588478	FALSE	0.109624125074882	0.00174462337027027	2.15734007515754	0.0373973689002247	0.241702193303456	-4.14193920135869	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
TCEAL9	-0.10942662	-0.11149926	-0.202386661246419	-0.0142592797521502	0.986	0.028	0.036880646	0.125204883227176	FALSE	TRUE	TRUE	0.10942662	FALSE	-0.113692344019898	0.0368806372486487	-2.15493639832724	0.0374858804777147	0.242018956466763	-4.14532235782142	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
MOB1A	-0.1100532	-0.11013529	-0.223414910957217	0.00573341830167917	0.966	0.068	0.029837335	0.230924518794719	FALSE	FALSE	FALSE	0.1100532	FALSE	-0.114153844433547	0.029837333672973	-2.15306448176407	0.0376427148439613	0.242521666036268	-4.1488829476587	TRUE	FALSE	FALSE	FALSE	down	FALSE	FALSE
LINC00559	0.06893996	0.06724518	0.00316038062446751	0.152181401848793	0.981	0.038	0.009710528	0.155403398058252	FALSE	TRUE	TRUE	0.06893996	FALSE	0.068665855649525	0.00971052671351351	2.1530621668053	0.037642909156274	0.242521666036268	-4.14888734947425	TRUE	FALSE	TRUE	FALSE	up	FALSE	FALSE
FKBP1C	-0.0976082	-0.09878626	-0.186189520731568	0.00269085943000387	0.973	0.054	0.03544607	0.198396423898823	FALSE	FALSE	FALSE	0.0976082	FALSE	-0.0966749268457029	0.0354460690032432	-2.15151201788823	0.0377732243790215	0.2431056153049	-4.15183407884409	TRUE	FALSE	FALSE	FALSE	down	FALSE	FALSE
ATP5IF1	-0.13761418	-0.14425348	-0.286673789471388	0.0342144651338456	0.959	0.082	0.0023618916	0.259873601053325	FALSE	FALSE	FALSE	0.13761418	FALSE	-0.147002090488616	0.00236188220027027	-2.15051731944349	0.0379696766464395	0.243347498758091	-4.15489707541112	TRUE	FALSE	FALSE	FALSE	down	FALSE	FALSE
BMX	-0.08098748	-0.08206129	-0.142821122333407	-0.0247873001731932	0.997	0.006	0.024446612	0.0397382075471698	FALSE	TRUE	TRUE	0.08098748	FALSE	-0.0831963294903146	0.0244466136675676	-2.14962169454469	0.0379326763589422	0.243347498758091	-4.15542522339496	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
RIDA	-0.06661038	-0.066430405	-0.131392650678754	-0.00560989364748821	0.986	0.028	0.007583341	0.125204883227176	FALSE	TRUE	TRUE	0.06661038	FALSE	-0.0688484873310009	0.00758334123263514	-2.150388684204	0.0378679078975373	0.243347498758091	-4.15396842966091	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
FAM131B-AS1	0.029526351	0.028396985	-2.57156124838786e-08	0.0712801391258835	0.973	0.054	0.0034163622	0.198396423898823	FALSE	FALSE	FALSE	0.029526351	FALSE	0.0297149506997276	0.00341636226216216	2.15008938523724	0.0378931705677269	0.243347498758091	-4.1545369559046	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
UQCRHL	-0.083362564	-0.08339834	-0.153934510797262	-0.0182852295227349	0.993	0.014	0.0120214475	0.0762767987065481	FALSE	TRUE	TRUE	0.083362564	FALSE	-0.0822673566028398	0.0120214522743243	-2.14808403739434	0.0380628188214509	0.243689541190209	-4.15834457847258	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
NTRK3-AS1	-0.023551116	-0.023203334	-0.0395114070735872	-0.00819697792176157	0.999	0.002	0.0037147386	0.015846696449565	FALSE	TRUE	TRUE	0.023551116	FALSE	-0.0250025559996509	0.00371473859902703	-2.1449809494008	0.0383266565318914	0.24512257262098	-4.16423106669096	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
SCO1	-0.10259571	-0.10363463	-0.191361085698009	-0.0169312742771581	0.983	0.034	0.0071330266	0.143539463793535	FALSE	TRUE	TRUE	0.10259571	FALSE	-0.106676417577129	0.00713302610405406	-2.13944702623648	0.0389147650770428	0.247591656933584	-4.17585425234613	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
HES5	0.05881824	0.057053477	-0.00464190306374803	0.121350926719606	0.964	0.072	0.00982922	0.239157811729916	FALSE	FALSE	FALSE	0.05881824	FALSE	0.057692247196013	0.00982922090202703	2.13947763843864	0.0387985465699321	0.247591656933584	-4.17465441697174	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
CDH11	0.052777335	0.05045771	-0.0016572811640799	0.112625189870596	0.97	0.06	0.0028404149	0.212628036596908	FALSE	FALSE	FALSE	0.052777335	FALSE	0.0529081328056185	0.00284041765135135	2.13827747807585	0.03890681443019	0.247591656933584	-4.17697171539414	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
NUPR2	-0.04042597	-0.03932552	-0.0771853860467672	-0.00953287882730365	0.997	0.006	0.009325088	0.0397382075471698	FALSE	TRUE	TRUE	0.04042597	FALSE	-0.0413898531950603	0.00932508944054054	-2.13959601087305	0.0387883427988295	0.247591656933584	-4.17443043754841	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
ERBIN-DT	-0.033353567	-0.03422962	-0.057756978739053	-0.00745824872283266	0.992	0.016	0.009039331	0.0843372438604724	FALSE	TRUE	TRUE	0.033353567	FALSE	-0.0338618045788104	0.00903933140675676	-2.1382740575173	0.03890243055009	0.247591656933584	-4.17693123425782	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
PPP1CC	-0.1450175	-0.14732462	-0.265613722801208	-0.0269489693455399	0.989	0.022	0.046532914	0.106562598821331	FALSE	TRUE	TRUE	0.1450175	FALSE	-0.14786546888625	0.0465329151310811	-2.13739432238424	0.0389785178685709	0.247644721912778	-4.17859479933577	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
LINC00319	0.031097157	0.03119326	-6.19813443336166e-05	0.0641129033640027	0.974	0.052	0.005185816	0.193346132627165	FALSE	FALSE	FALSE	0.031097157	FALSE	0.0319979796411327	0.00518581622162162	2.13710069434344	0.0390039426547789	0.247644721912778	-4.17914992638242	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
MT1X	-0.22635768	-0.22110388	-0.397183582186699	-0.0657951854169369	0.998	0.004	0.04623443	0.0286121842496285	FALSE	TRUE	TRUE	0.22635768	FALSE	-0.217776581662249	0.0462344220864865	-2.13576490261603	0.0391197915941807	0.248123150204498	-4.18167459507724	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
EPGN	0.029934324	0.029028447	-0.00212318250560202	0.0658719792962074	0.961	0.078	0.002395764	0.251525741626794	FALSE	FALSE	FALSE	0.029934324	FALSE	0.0301156238067023	0.00239576332905405	2.13427318584509	0.0392495222226771	0.248688544631171	-4.18449250835313	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
EPN1	-0.1305452	-0.13061085	-0.251753061264753	-0.0160917422967032	0.986	0.028	0.0035274078	0.125204883227176	FALSE	TRUE	TRUE	0.1305452	FALSE	-0.129791653222524	0.0035274086027027	-2.13105591721479	0.039644911943724	0.250934272189253	-4.19168349768618	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
NLGN2	0.040075988	0.039019838	-0.000511284109961707	0.0888564562425017	0.971	0.058	0.0040111844	0.208167429971243	FALSE	FALSE	FALSE	0.040075988	FALSE	0.0397408820430393	0.00401118416486487	2.12897438851897	0.0397134186269253	0.251108478769011	-4.19448971537863	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
NRP2	0.106206805	0.099148214	0.00586424077628181	0.263207975775003	0.984	0.032	0.010699145	0.137332654100866	FALSE	TRUE	TRUE	0.106206805	FALSE	0.103108131470188	0.0106991457364865	2.12671886531219	0.0399575053956029	0.251354861970081	-4.19917562510677	TRUE	FALSE	TRUE	FALSE	up	FALSE	FALSE
LINC02868	-0.07920684	-0.07926491	-0.139758706465364	-0.0293108000885695	1	0.000999000999000999	0.024074772	0.0126510092688221	FALSE	TRUE	TRUE	0.07920684	FALSE	-0.0778082191680158	0.0240747715297297	-2.12661123126079	0.0399218615627718	0.251354861970081	-4.19894200498804	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
ZFHX4-AS1	-0.061641145	-0.063014545	-0.114895967766643	-0.00970611835364253	0.993	0.014	0.010347547	0.0762767987065481	FALSE	TRUE	TRUE	0.061641145	FALSE	-0.062321653125111	0.0103475485837838	-2.1276609176144	0.0398291549103494	0.251354861970081	-4.19696482822659	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
RN7SKP69	0.044026952	0.040860638	-4.43827725682411e-08	0.103019213117659	0.95	0.1	0.009972268	0.295700245700246	FALSE	FALSE	FALSE	0.044026952	FALSE	0.0446652433100404	0.00997226834864865	2.12718070727598	0.0398715427524713	0.251354861970081	-4.19786944142095	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
LINC02710	0.027564067	0.024911005	0.00214963183971122	0.059683754760772	0.986	0.028	0.0030150227	0.125204883227176	FALSE	TRUE	TRUE	0.027564067	FALSE	0.0269407145394414	0.00301502307972973	2.12706580696602	0.0398816908202151	0.251354861970081	-4.19808586526278	TRUE	FALSE	TRUE	FALSE	up	FALSE	FALSE
PTP4A1	-0.28714007	-0.28728175	-0.50661211758852	-0.0918610958382488	0.996	0.008	0.08099401	0.0497112299465241	FALSE	TRUE	TRUE	0.28714007	FALSE	-0.281774071145866	0.0809940085054054	-2.12084067632116	0.0404349130946961	0.251834496376185	-4.20979771541639	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
JAK2	-0.24866301	-0.2571289	-0.475006923824549	-0.0365553434938193	0.99	0.02	0.119943075	0.0994334611979935	FALSE	TRUE	TRUE	0.24866301	FALSE	-0.237947416053697	0.119943085297297	-2.12369841904227	0.0401801136929527	0.251834496376185	-4.20442454510874	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
APIP	0.10650789	0.10717408	0.0207411272916943	0.207231903448701	0.992	0.016	0.010835833	0.0843372438604724	FALSE	TRUE	TRUE	0.10650789	FALSE	0.102993082341766	0.0108358314648649	2.12116116847336	0.0404516118379768	0.251834496376185	-4.20962575672256	TRUE	FALSE	TRUE	FALSE	up	FALSE	FALSE
MIR1244-3	-0.08029183	-0.08441086	-0.159591669589281	0.00633350866846738	0.967	0.066	0.024383659	0.226737485982261	FALSE	FALSE	FALSE	0.08029183	FALSE	-0.0824472460276659	0.0243836612459459	-2.11997299824298	0.0405125574409172	0.251834496376185	-4.21142801513158	TRUE	FALSE	FALSE	FALSE	down	FALSE	FALSE
SCOC	-0.073808536	-0.07490881	-0.128854926675558	-0.0115864993073046	0.993	0.014	0.020696137	0.0762767987065481	FALSE	TRUE	TRUE	0.073808536	FALSE	-0.0741513190879277	0.0206961358878378	-2.12020880386313	0.0404914433404944	0.251834496376185	-4.21098500640169	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
RNU6-487P	0.039248403	0.03752497	-0.00137685411900748	0.0923116879537702	0.966	0.068	0.007673224	0.230924518794719	FALSE	FALSE	FALSE	0.039248403	FALSE	0.0403939499237158	0.0076732217027027	2.12373670621345	0.0401767095958389	0.251834496376185	-4.20435251854734	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
PROP1	0.039483458	0.03578694	0.00181067876401357	0.0936690403148532	0.984	0.032	0.005256688	0.137332654100866	FALSE	TRUE	TRUE	0.039483458	FALSE	0.0400990238830186	0.00525668875945946	2.12268995405097	0.0402698674855299	0.251834496376185	-4.20632132279827	TRUE	FALSE	TRUE	FALSE	up	FALSE	FALSE
CALML6	0.03453227	0.031069007	0.00211560433963314	0.0830170568078756	0.989	0.022	0.0012644022	0.106562598821331	FALSE	TRUE	TRUE	0.03453227	FALSE	0.03482505444815	0.00126440287027027	2.1201933696987	0.0404928250232771	0.251834496376185	-4.21101400379357	TRUE	FALSE	TRUE	FALSE	up	FALSE	FALSE
CES1	-0.033494018	-0.033981077	-0.0589598277583718	-0.0106623851228505	0.999	0.002	0.0017688061	0.015846696449565	FALSE	TRUE	TRUE	0.033494018	FALSE	-0.0332840292891937	0.00176880643513514	-2.12080988110264	0.0404376665652939	0.251834496376185	-4.2098555861845	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
ATP2B3	-0.027867101	-0.027918322	-0.0540042656473815	-0.00267100454657339	0.987	0.026	0.003966862	0.119480158189009	FALSE	TRUE	TRUE	0.027867101	FALSE	-0.0298482260390248	0.00396686124810811	-2.11981197435495	0.0405269811370847	0.251834496376185	-4.21173050901493	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
FOXO6-AS1	0.02715654	0.02606943	-0.0011505570349982	0.0579100773669779	0.969	0.062	0.0012230837	0.217225618631732	FALSE	FALSE	FALSE	0.02715654	FALSE	0.0265986589804026	0.00122308306486487	2.1202214069565	0.0404903151290045	0.251834496376185	-4.21096132784545	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
SELE	-0.021766648	-0.021927647	-0.0371176407672465	-0.00709546487778425	0.999	0.002	0.0010297438	0.015846696449565	FALSE	TRUE	TRUE	0.021766648	FALSE	-0.0212936055062727	0.00102974312837838	-2.12197052471233	0.0403340049247532	0.251834496376185	-4.20767403486903	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
CHCHD4	-0.065820605	-0.06853719	-0.133688775449991	0.0123752461513504	0.957	0.086	0.018593526	0.267963754045307	FALSE	FALSE	FALSE	0.065820605	FALSE	-0.0691576455628916	0.0185935265486486	-2.11901854586125	0.0405981184881953	0.252020944252455	-4.21322075331804	TRUE	FALSE	FALSE	FALSE	down	FALSE	FALSE
TRIR	-0.17980844	-0.17791305	-0.32758197709918	-0.0327519585378468	0.989	0.022	0.011180385	0.106562598821331	FALSE	TRUE	TRUE	0.17980844	FALSE	-0.184700036408125	0.0111803826478378	-2.11736546936195	0.0408621472666221	0.253266252811641	-4.21740557680372	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
CAT	-0.14386359	-0.14579323	-0.292020616680384	0.00700532132759688	0.967	0.066	0.043582454	0.226737485982261	FALSE	FALSE	FALSE	0.14386359	FALSE	-0.151058724288457	0.04358246	-2.11489647423826	0.0409694688067098	0.253266252811641	-4.22095592966149	TRUE	FALSE	FALSE	FALSE	down	FALSE	FALSE
MYH9	-0.113631	-0.111137405	-0.218542537838221	0.00606706005055457	0.968	0.064	0.0030901628	0.222154099711578	FALSE	FALSE	FALSE	0.113631	FALSE	-0.117582039312264	0.00309016484324324	-2.11577794212122	0.0410054060370733	0.253266252811641	-4.22037991025902	TRUE	FALSE	FALSE	FALSE	down	FALSE	FALSE
BST1	-0.056207795	-0.05725152	-0.102498907782137	-0.00631798132089898	0.985	0.03	0.0042393124	0.131273860537593	FALSE	TRUE	TRUE	0.056207795	FALSE	-0.0605751224255255	0.00423931289081081	-2.11478654458424	0.0410001226655371	0.253266252811641	-4.22135467150687	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
SPAG6	-0.027085412	-0.026512356	-0.0501046185381711	-0.0038324042048771	0.989	0.022	0.007017328	0.106562598821331	FALSE	TRUE	TRUE	0.027085412	FALSE	-0.0278472832607345	0.00701732756216216	-2.11530037602459	0.0409329502778637	0.253266252811641	-4.22019851921553	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
ESS2	0.03614738	0.03601728	-0.00505693235900253	0.0699370179325342	0.965	0.07	0.0014528211	0.235110136549387	FALSE	FALSE	FALSE	0.03614738	FALSE	0.0359411611766306	0.00145282104351352	2.11307876951795	0.0411341707257539	0.253805703964445	-4.22436314734262	TRUE	FALSE	FALSE	FALSE	up	FALSE	FALSE
SGPL1	-0.10925563	-0.11224623	-0.222408509999514	0.0135021654656157	0.964	0.072	0.0036394098	0.239157811729916	FALSE	FALSE	FALSE	0.10925563	FALSE	-0.108844337333476	0.00363941169324325	-2.11381839705431	0.0411828458319243	0.25385039880503	-4.22404884040559	TRUE	FALSE	FALSE	FALSE	down	FALSE	FALSE
ATOH1	-0.14184147	-0.14052317	-0.278000144660473	-0.00186651516996792	0.978	0.044	0.01637438	0.172308192911098	FALSE	TRUE	TRUE	0.14184147	FALSE	-0.147199647897166	0.0163743790054054	-2.1088579007036	0.0415913511842379	0.253988854057638	-4.2329269323537	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
PPM1A	-0.12862948	-0.12926468	-0.246195783093572	-0.00331925340287857	0.977	0.046	0.022286808	0.17741879363626	FALSE	TRUE	TRUE	0.12862948	FALSE	-0.130005209928863	0.0222868065621622	-2.10920037988813	0.0414875407595598	0.253988854057638	-4.23162535159045	TRUE	FALSE	TRUE	FALSE	down	FALSE	FALSE
GRPR	0.11835742	0.11180762	0.010177625855431	0.303852843493223	0.999	0.002	0.0117443595	0.015846696449565	FALSE	TRUE	TRUE	0.11835742	FALSE	0.120282645722305	0.0117443607567568	2.10857087987878	0.0416198481269576	0.253988854057638	-4.23348349554821	TRUE	FALSE	TRUE	FALSE	up	FALSE	FALSE
