gene	module	expected_direction	protein_gene_present	n_normal	n_adenoma	normal_detection_fraction	adenoma_detection_fraction	median_log2_normal	median_log2_adenoma	adenoma_minus_normal_log2_median	standardized_mean_difference	auc_adenoma_greater_than_normal	mann_whitney_u	p_value	age_sex_adjusted_log2_effect	age_sex_adjusted_ci_low	age_sex_adjusted_ci_high	age_sex_adjusted_p	q_value_bh_candidates	age_sex_adjusted_q_bh_candidates	pxd017269_protein_group_present	protein_accessions	n_samples	n_detected	pxd017269_detection_fraction	median_log2_intensity_detected	archival_group_kruskal_p	archival_group_kruskal_q_bh_candidates	pxd046999_detected	enriched_in_metachronous_crc_group	enriched_in_metachronous_hda_group	enriched_in_non_metachronous_group	directionally_concordant_pxd002137
PSMD1	M05	-1	True	8	16	1.0	1.0	16.141880338270813	16.758150364468488	0.6162700261976752	2.3696169687148356	0.96875	124.0	3.26321500099936e-05	0.5820769089455019	0.29665668735529754	0.8674971305357062	6.412643355843591e-05	0.0007952575817250292	0.0009797625744176952	True	A0A087WW66;Q99460;Q99460-2	118	118	1.0	16.3236045837402	1.0885510383759288e-05	0.0006003519259474412	True	False	False	False	False
CTC1	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
POLR2B	M03	1	True	8	16	1.0	1.0	13.030365445152725	14.160420175113698	1.130054729960973	1.3294010902461844	0.8515625	109.0	0.004508675393047449	0.828544205170242	-0.11595123326258339	1.7730396436030673	0.08555093630452042	0.0255640431096729	0.23541839192758263	True	C9J2Y9;P30876	118	118	1.0	14.309200286865199	0.3145168805457471	0.475696283553067	True	False	False	False	True
TK2	M02	1	True	6	16	0.75	1.0	11.998717850232156	12.60059442172307	0.601876571490914	0.8302371187438119	0.7083333333333334	68.0	0.15445029686515754	0.4091317316226908	-0.48821768581781544	1.3064811490631971	0.3715287772581033	0.31193460815615	0.5986829442633653	True	A0A0A0MSY7;H3BP77;O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	118	88	0.7457627118644068	14.49064493179325	0.9851897330021532	0.9950205642651825	False	False	False	False	False
AAMP	M02	1	True	8	16	1.0	1.0	14.14568604175154	13.599302083612523	-0.5463839581390175	-0.5155517705830885	0.3515625	45.0	0.2635644369390499	-0.47340081884209995	-1.2921089994440584	0.34530736175985843	0.25708492084843926	0.4497546667683994	0.4858509488772658	True	C9JEH3;C9JG97;Q13685	118	117	0.9915254237288136	14.0937995910645	0.02284108214579093	0.08635737668992696	True	False	False	False	False
TRPM3	M02	1	True	3	3	0.375	0.1875	7.8723853667306125	7.7414131472535885	-0.13097221947702398	-0.3375789500084215	0.2222222222222222	2.0	0.4					0.5875		False		118	0	0.0				False	False	False	False	False
DNAH11	M02	1	True	8	16	1.0	1.0	11.962668237902612	12.534145594147596	0.5714773562449835	0.4385316718239962	0.6953125	89.0	0.13582860507076416	0.7023976822534023	-0.644583789011134	2.0493791535179384	0.3067601358380493	0.28756506478945565	0.539862680320143	False		118	0	0.0				False	False	False	False	False
EPHX1	M02	1	True	8	16	1.0	1.0	17.813632133096398	16.510765666529274	-1.3028664665671243	-2.128166709368648	0.0234375	3.0	1.9035420839162933e-05	-1.3481985290774154	-2.0152741285609856	-0.6811229295938451	7.457370932761764e-05	0.0006080246073868548	0.0011063568180923371	True	P07099	118	118	1.0	15.70228481292725	0.03395766646638683	0.11138429023812531	True	False	False	False	False
UBALD2	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
RNF186	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
DAB2IP	M02	1	True	8	16	1.0	1.0	10.358684708476067	11.61426924757046	1.255584539094393	1.1575275727247172	0.7890625	101.0	0.022970314261201327	1.2306363328434577	-0.04507909940895072	2.506351765095866	0.05866359391620702	0.08152355331105973	0.18327151263140565	True	H0Y3A3;Q5VWQ8;Q5VWQ8-2;Q5VWQ8-3;Q5VWQ8-4;Q5VWQ8-5	118	91	0.7711864406779662	14.463809967041	0.684944920699665	0.7952207723321796	True	False	False	False	True
ENSG00000258077	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
INAFM1	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
ACY1	M02	1	True	8	16	1.0	1.0	15.880160600120815	16.682431608911973	0.8022710087911573	1.011629845865451	0.7578125	97.0	0.04482297738456037	0.7448657182566444	0.031386837045892735	1.458344599467396	0.0407381454802216	0.13059490214343772	0.1421226216050469	True	A0A1B0GU86;Q03154;Q03154-2	118	118	1.0	16.59031009674075	0.0004165528413641708	0.006023014042990102	True	False	False	False	True
TBL2	M04	-1	True	8	16	1.0	1.0	16.106581612309398	16.366728407092545	0.2601467947831466	1.0224960583472313	0.765625	98.0	0.038231283082541666	0.4101536720997814	-0.13733376672003306	0.9576411109195958	0.14201748476911835	0.1173329490126512	0.33292801200455147	True	E9PF19;Q9Y4P3	118	118	1.0	15.711640357971199	5.494341668972405e-05	0.001526565126457627	True	False	False	False	False
KDM6A	M03	1	True	5	13	0.625	0.8125	7.706985431882394	8.396103256032907	0.6891178241505127	0.6644469399865233	0.6615384615384615	43.0	0.3359010270774977	0.6747753270408587	-0.7080322983465146	2.0575829524282323	0.33886356491015956	0.5269977964162935	0.571295991552569	True	A0A087X0R0;F5H5V6;F5H6S1;F8W8R6;O15550	118	67	0.5677966101694916	12.260669708252	0.6322630646152936	0.755362992918779	False	False	False	False	False
UXS1	M05	-1	True	6	13	0.75	0.8125	10.303387943349193	9.582520701600254	-0.7208672417489392	-0.2607193606071053	0.4358974358974359	34.0	0.7012383900928792	-0.4819929784064412	-2.222344207565336	1.2583582507524536	0.587257134539542	0.8316778310762699	0.7767358942975733	False		118	0	0.0				False	False	False	False	False
CCM2	M03	1	True	7	13	0.875	0.8125	9.1646023046476	9.709773401422572	0.5451710967749719	0.048588873041156805	0.5054945054945055	46.0	1.0	0.111276442071015	-1.5400558210630924	1.7626087052051225	0.8949258749828839	1.0	0.9512941507825339	False		118	0	0.0				False	False	False	False	False
AMPD1	M02	1	True	6	3	0.75	0.1875	9.871788290731565	10.827831944998437	0.9560436542668711	0.09178512659107682	0.6111111111111112	11.0	0.7142857142857142	0.36256222378069086	-3.8599960308118413	4.585120478373223	0.8663561517330888	0.8453237410071942	0.9388072484023697	False		118	0	0.0				False	False	False	False	False
USP21	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
CDH18	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
SPSB1	M06	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
APEX2	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
SDHAF2	M04	-1	True	7	16	0.875	1.0	11.56524656679384	11.008631452860305	-0.5566151139335354	-0.1814214323949972	0.42857142857142855	48.0	0.6243509261412076	-0.6439845647300184	-2.703785309598416	1.4158161801383793	0.5400276430320445	0.7828180438279623	0.7453595019107455	True	F5GYJ5;Q9NX18	118	4	0.03389830508474576	12.14129972457885	1.0	1.0	False	False	False	False	False
MMP14	M02	1	True	6	14	0.75	0.875	10.672371310405673	11.50188082482855	0.8295095144228775	0.762279258880277	0.6904761904761905	58.0	0.20743034055727555	1.230158508848229	-0.4129196028006954	2.8732366204971536	0.142265032197654	0.3862172158649895	0.33325393888558	True	P50281	118	109	0.923728813559322	13.8119497299194	0.1391242778226982	0.2784450588626601	True	False	False	False	False
ENSG00000280138	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
COPRS	M04	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
TBC1D22B	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
ZDHHC12	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
SATB2	M03	1	True	8	16	1.0	1.0	13.32360188572693	13.099673545827141	-0.2239283398997891	0.07164591815744047	0.5234375	67.0	0.8809755925114653	0.003321856574197035	-2.3461240529556915	2.3527677661040856	0.9977889272967713	0.9540519089409878	0.998764600954493	True	C9JR56;Q9UPW6	118	118	1.0	14.81398487091065	0.5354684473404134	0.6747521475156655	True	False	False	False	False
PXN	M03	1	True	8	16	1.0	1.0	13.871223041303157	14.595986503009474	0.724763461706317	0.3867870423868651	0.671875	86.0	0.19235564692557555	0.159912345480413	-0.6576180398875497	0.9774427308483757	0.7014401715749639	0.3618353792939643	0.8496174013654237	True	A0A1B0GTU4;F5GZ78;P49023;P49023-2;P49023-3	118	118	1.0	14.08885526657105	0.12219725193151494	0.25671387099622933	True	True	False	False	False
LHPP	M06	1	True	8	16	1.0	1.0	15.246333380301653	14.333694212894995	-0.9126391674066578	-1.119425724030529	0.1640625	21.0	0.007064860477163614	-1.5437154034810818	-2.8911210578886757	-0.19630974907348797	0.024734757964340312	0.03505790493192804	0.10074329139056909	True	Q9H008	118	118	1.0	15.265954971313501	0.06517819281465778	0.16915292897137377	True	False	True	False	False
YTHDF2	M05	-1	True	8	16	1.0	1.0	14.37989549138726	15.480720665995591	1.1008251746083317	1.568649913557834	0.9609375	123.0	5.166757084915653e-05	1.6191853803349618	0.07675046508695504	3.161620295582969	0.03963907747941257	0.001069096277319025	0.13976074275462227	True	Q9Y5A9	118	118	1.0	15.0890049934387	0.4149629302886888	0.5717087722110569	True	False	True	False	False
TOM1L1	M03	1	True	8	16	1.0	1.0	14.392900306775605	14.474669150554643	0.08176884377903804	0.2640426566367835	0.5625	72.0	0.652906776745786	-0.05440041057874723	-0.6116075780027037	0.5028067568452093	0.848249627329985	0.7997257243088741	0.9279347112743553	True	I3L4I4;J3KQU4;O75674;O75674-2	118	108	0.9152542372881356	14.10014009475705	0.33707906685229116	0.49936334315702724	True	False	False	False	False
SORL1	M10	-1	True	8	16	1.0	1.0	11.483154356141036	11.803577531893763	0.32042317575272783	0.5771627853853046	0.6796875	87.0	0.17192792101931956	0.48156125336443933	-0.7248649515237342	1.6879874582526129	0.43401126122485933	0.33489808179606945	0.6578719561804259	True	Q92673	118	115	0.9745762711864406	16.6359806060791	0.14896495505607218	0.29155157640117996	True	False	False	False	False
ORAI1	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
COG7	M06	1	True	8	16	1.0	1.0	13.187093256112327	13.449639500577916	0.2625462444655895	0.1725844397424554	0.5546875	71.0	0.6967970185092274	0.027846320522877832	-0.8112995991230783	0.8669922401688339	0.948142403974999	0.829038839851248	0.9770957458413497	True	P83436	118	118	1.0	14.1840047836304	0.3021085895237204	0.46254767299309757	True	False	False	False	False
CES3	M02	1	True	8	16	1.0	1.0	13.712543780388575	12.288063145537084	-1.4244806348514913	-0.9531470238891863	0.2578125	33.0	0.06074474724360308	-1.6013349832787487	-2.712873556647061	-0.4897964099104366	0.004748513327927253	0.16274447755004406	0.02945996854558504	True	A0A0C4DFY7;Q6UWW8	118	54	0.4576271186440678	13.205194950103749	0.25289904783938605	0.41183232978780054	False	False	False	False	False
PSMB8	M02	1	False	0	0	0.0	0.0														True	P28062;P28062-2;X5D2R7	118	118	1.0	16.7693796157837	0.0013363689198407473	0.012798035212863488	True	False	False	False	False
LRRK1	M03	1	True	1	6	0.125	0.375	11.06792195364422	7.329701892023014	-3.738220061621206		0.0	0.0	0.2857142857142857					0.4764238671257654		False		118	0	0.0				False	False	False	False	False
USH1C	M02	1	True	8	16	1.0	1.0	14.674249689295653	14.387985206732644	-0.2862644825630092	-0.24491195867696805	0.4609375	59.0	0.7874627279661603	-0.17920596924157306	-0.8504580017431609	0.49204606326001477	0.6007955022795506	0.889987074891332	0.7871343803329778	True	Q9Y6N9;Q9Y6N9-4;Q9Y6N9-5	118	118	1.0	14.06432962417605	0.8205899059402101	0.8864165352753008	True	False	False	False	False
ENSG00000279483	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
STXBP2	M02	1	True	8	16	1.0	1.0	14.889745180916673	14.511615135947093	-0.3781300449695806	-0.633506359530319	0.328125	42.0	0.19235564692557555	-0.24661975718492746	-0.579047077082324	0.08580756271246903	0.14593252989874855	0.3618353792939643	0.33951424190837637	True	Q15833	118	118	1.0	15.35735511779785	0.13619359655385266	0.2743425740248634	True	False	False	False	False
BAP1	M02	1	True	1	15	0.125	0.9375	8.237764602043946	10.012203826479626	1.77443922443568		0.9333333333333333	14.0	0.25					0.43564618644067793		False		118	0	0.0				False	False	False	False	False
WBP2	M02	1	True	8	15	1.0	0.9375	14.374889621039376	13.531274697132993	-0.843614923906383	-1.0473583298491256	0.225	27.0	0.033717168997825876	-0.9430255788887587	-1.8910244159137295	0.0049732581362119666	0.05121404528901031	0.10666296731042994	0.16713956756912926	True	A6NG10;K7EIJ0;K7EIN1;K7EMC9;K7ENL2;K7ESN4;Q969T9	118	103	0.8728813559322034	14.3387804031372	0.01879943770631435	0.0751447199713609	True	False	True	False	False
CRK	M06	1	True	8	16	1.0	1.0	16.357524036040253	15.721030503950361	-0.6364935320898919	-1.5119449902473052	0.125	16.0	0.0021618799381620756	-0.6720900025945973	-1.0168637999703558	-0.3273162052188388	0.00013308134334608362	0.01489793330797515	0.0017796425042461888	True	P46108	118	118	1.0	15.88023471832275	0.42524178646428135	0.5786549692180051	True	False	False	False	False
RTCB	M04	-1	True	8	16	1.0	1.0	18.20739767418258	18.188262297002403	-0.019135377180177215	0.5560426554199038	0.578125	74.0	0.568560827007455	0.18825740615967035	-0.28966338727502683	0.6661781995943675	0.44008606923047555	0.7321194210780928	0.6638036928324118	True	Q9Y3I0	118	118	1.0	16.953125	0.1881422168783504	0.33983112978536967	True	False	False	False	False
TMEM129	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
CDH13	M03	1	True	8	16	1.0	1.0	12.398749990095627	12.56248265364384	0.16373266354821325	-0.39882358176533383	0.46875	60.0	0.833960822384567	-0.932942546165531	-2.406793974485856	0.540908882154794	0.21473506865570025	0.9228829820535572	0.43470757801032	True	P55290;P55290-4	118	117	0.9915254237288136	13.6910495758057	0.025804415342794207	0.09340326035129759	False	False	False	False	False
H3-5	M04	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
SLC41A3	M02	1	True	7	12	0.875	0.75	9.664836390480158	9.499830419816371	-0.16500597066378653	-0.20681716978028733	0.47619047619047616	40.0	0.9018020163530999	-0.5559808398337851	-3.6117390585364735	2.4997773788689033	0.721386611897332	0.9699014821188946	0.8604830713795236	False		118	0	0.0				False	False	False	False	False
IDH3B	M02	1	True	8	16	1.0	1.0	16.790564176371483	17.111772271421724	0.32120809505024184	0.6292908239019221	0.6953125	89.0	0.13582860507076416	0.3095833555188372	-0.19261871969071032	0.8117854307283847	0.2269613982482499	0.28756506478945565	0.4505484512090339	True	A0A087WZN1;O43837	118	118	1.0	14.786260128021251	0.16432545157881906	0.31171240279409185	True	False	False	False	False
SH3BP5L	M02	1	True	7	12	0.875	0.75	9.718489527098274	9.671108336432559	-0.04738119066571578	0.637114563818458	0.5238095238095238	44.0	0.9018020163530999	1.2788101610562883	-0.8309698019812992	3.388590124093876	0.23483280043642563	0.9699014821188946	0.4605182184803724	False		118	0	0.0				False	False	False	False	False
R3HDM2	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
CRY1	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
RHEB	M05	-1	True	8	16	1.0	1.0	13.203690528756697	15.407530525557524	2.203839996800827	1.448694892849611	0.84375	108.0	0.005669836064236388	1.2581360763748717	0.2594565959849984	2.256815556764745	0.01354299018994468	0.03038071767318846	0.06643853494140593	True	Q15382	118	13	0.11016949152542373	13.8658800125122	0.39136593830755306	0.5514840770030148	True	False	False	False	False
KANSL2	M04	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
GABRB3	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
DNPEP	M02	1	True	8	16	1.0	1.0	16.31972197570243	16.232603009428374	-0.0871189662740548	-0.642510907838966	0.34375	44.0	0.23814127273543073	-0.43583862825760833	-1.3869172381926989	0.5152399816774821	0.369096191594138	0.41870168302056854	0.5956355251632147	True	E7ETB3;Q9ULA0	118	118	1.0	16.92541027069095	0.36246689732459747	0.5224980605381023	True	True	False	False	False
CSMD1	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
BRCA1	M03	1	True	0	6	0.0	0.375		6.009022438553208												False		118	0	0.0				False	False	False	False	False
CPNE2	M02	1	True	8	16	1.0	1.0	11.86432509804687	11.76822206891894	-0.09610302912792967	-0.30534638646554063	0.453125	58.0	0.741723331035486	-0.6373892820754605	-2.3945823539637585	1.1198037898128372	0.4771209961528923	0.8595525745356637	0.6960753345299441	True	Q96FN4	118	110	0.9322033898305084	13.305184841155999	0.7190698691869473	0.81900616657733	False	False	False	False	False
UQCC1	M03	1	True	8	16	1.0	1.0	14.704978910320254	14.797966486612394	0.09298757629214016	0.3443329910878205	0.609375	78.0	0.4166500106734323	0.22259966328955172	-0.6558807946457609	1.1010801212248644	0.6194439132154568	0.6006917331794883	0.8019866178265884	True	Q9NVA1;Q9NVA1-2	118	106	0.8983050847457628	13.257760047912601	0.7426960908901821	0.8363196495101592	False	False	False	False	False
MRPS12	M02	1	False	0	0	0.0	0.0														True	O15235	118	113	0.9576271186440678	15.1849803924561	0.0001336900316088207	0.0025599834431040396	False	False	False	False	False
CEBPD	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
CACNB3	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
PPFIBP2	M02	1	True	8	16	1.0	1.0	11.85430597660092	12.770717076610723	0.9164111000098032	0.7566824842725735	0.7578125	97.0	0.04482297738456037	0.46343385336393084	-0.3654769600851566	1.2923446668130183	0.2731699033508981	0.13059490214343772	0.5063568878794471	True	E9PP16;Q8ND30;Q8ND30-2;Q8ND30-3	118	97	0.8220338983050848	13.6722803115845	0.2959585377732781	0.45658491891642355	True	False	False	False	False
THYN1	M02	1	True	8	16	1.0	1.0	16.378889109296058	16.968336565881618	0.5894474565855603	0.7750789997474735	0.7734375	99.0	0.032428199072431135	0.3773228399181878	-0.16445451296691282	0.9191001928032885	0.17224545619210174	0.10378285500807241	0.37659376056580357	True	Q9P016	118	116	0.9830508474576272	13.08110523223875	0.0010423798981310183	0.010941128264086317	False	False	False	False	False
TTBK2	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
FGD6	M03	1	True	1	5	0.125	0.3125	10.31033367609937	5.9310400558285785	-4.379293620270792		0.0	0.0	0.3333333333333333					0.5239687848383501		False		118	0	0.0				False	False	False	False	False
TEP1	M03	1	True	8	16	1.0	1.0	11.352975146546967	11.562201674933087	0.20922652838611988	0.4549158420135355	0.609375	78.0	0.4166500106734323	0.23558839415661015	-0.8214672232152429	1.2926440115284632	0.6622407043149574	0.6006917331794883	0.8256464514327415	True	Q99973;Q99973-2	118	111	0.940677966101695	14.0841197967529	0.09313654558872796	0.2152414441703636	True	True	True	False	False
TMC4	M02	1	False	0	0	0.0	0.0														True	A0A087WVI4;A0A0G2JMM6;A0A0G2JMP8;Q7Z404-1	118	87	0.7372881355932204	14.3769197463989	0.19878337146883823	0.3520950467141797	True	False	False	False	False
GGT6	M02	1	True	7	16	0.875	1.0	11.540727473966399	11.291660801292826	-0.24906667267357285	-0.3082335491354588	0.42857142857142855	48.0	0.6243509261412076	-0.6788721005491007	-1.5715924344481706	0.21384823334996905	0.13610305613075727	0.7828180438279623	0.32325791599192233	True	B4DPG6;J3KPJ0;Q6P531;Q6P531-2	118	70	0.5932203389830508	12.9928250312805	0.7195925740217191	0.81900616657733	False	False	False	False	False
TOB2	M04	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
TMEM125	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
CASP1	M04	-1	True	8	16	1.0	1.0	16.60676019172415	17.476632526095706	0.8698723343715571	1.1504984388875181	0.8359375	107.0	0.007064860477163614	0.7213960537351657	0.08054552282846983	1.3622465846418614	0.027362809492819017	0.03505790493192804	0.10745305136971711	True	P29466;P29466-2	118	118	1.0	16.190369606018052	0.2792988159739563	0.43876543485043906	True	False	False	False	False
IRF2	M03	1	True	2	4	0.25	0.25	13.035578807668458	12.380453679365562	-0.6551251283028954	-1.2284763853801735	0.125	1.0	0.26666666666666666					0.4534447764821923		False		118	0	0.0				False	False	False	False	False
MCM7	M02	1	True	8	16	1.0	1.0	12.001477534512832	13.52102558289958	1.5195480483867474	1.8186702328416884	0.8984375	115.0	0.0009436130044556481	1.7323746791567451	0.41724182985316305	3.0475075284603275	0.009829042568469155	0.008390504823402926	0.05204308573753237	True	P33993	118	118	1.0	16.077410697937	0.00132877380817151	0.012798035212863488	True	False	False	True	True
ILVBL	M02	1	True	8	16	1.0	1.0	12.645029367715168	12.25145959894244	-0.3935697687727284	-0.040834655591184696	0.4609375	59.0	0.7874627279661603	-0.30107904573733735	-1.6505375252563832	1.0483794337817085	0.6619013757023283	0.889987074891332	0.8256464514327415	True	A1L0T0	118	118	1.0	14.0787901878357	6.249289047803832e-05	0.0016507615390867353	True	False	False	False	False
RPS15	M02	1	True	7	16	0.875	1.0	14.070055541937561	14.916890394588773	0.8468348526512113	-0.12477489019489654	0.5714285714285714	64.0	0.6243509261412076	-0.08151254837299238	-2.774194202880503	2.6111691061345184	0.9526878301113944	0.7828180438279623	0.9804639163110228	True	A0A0B4J2B4;K7ELC2;K7EM56;P62841;S4R417	118	118	1.0	16.22303962707515	0.9609360410578893	0.9814608453506972	True	False	False	False	False
CKS1B	M04	-1	True	7	14	0.875	0.875	12.07314187022314	12.694864369005126	0.6217224987819865	0.7513029591690115	0.7244897959183674	71.0	0.11007911936704508	1.03054626002342	0.13439742784080932	1.9266950922060309	0.024202199806573677	0.24907861259805936	0.09936491391174834	True	P61024;Q5T179	118	7	0.059322033898305086	12.297080039978	0.1402560337259655	0.27991943632351146	False	False	False	False	False
C8orf82	M02	1	True	8	16	1.0	1.0	13.676106268379588	14.179837586800252	0.5037313184206642	0.357051704180266	0.5390625	69.0	0.7874627279661603	0.4914555763516297	-1.4849984408335015	2.4679095935367608	0.6260066046715127	0.889987074891332	0.8053901478618414	True	H0YF29;Q6P1X6	118	118	1.0	15.67045497894285	0.01817634038716177	0.07358821236745208	True	False	False	False	False
NME4	M02	1	True	1	3	0.125	0.1875	11.123504638637172	10.75646836965096	-0.36703626898621167		0.3333333333333333	1.0	1.0					1.0		False		118	0	0.0				False	False	False	False	False
TRUB2	M02	1	True	8	15	1.0	0.9375	11.02660015369444	11.92696204436652	0.9003618906720803	0.329417375699104	0.6416666666666667	77.0	0.2938688269149973	0.0810978893209624	-1.0504922938904344	1.2126880725323592	0.8882925154281451	0.48053103407074615	0.9479421430266272	True	O95900;O95900-2	118	54	0.4576271186440678	13.263824939727801	0.003179564744539513	0.022471038618516157	False	False	False	False	False
KYAT3	M03	1	True	8	16	1.0	1.0	14.02454649794938	14.270964619179402	0.24641812123002182	0.07434962378514288	0.5625	72.0	0.652906776745786	-0.18318027464506637	-1.2952630986232725	0.9289025493331398	0.7468151090220492	0.7997257243088741	0.8790606361850184	True	Q6YP21;Q6YP21-3	118	115	0.9745762711864406	15.0494699478149	0.4144394994791424	0.5712653412081174	True	False	False	False	False
UBL7	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
DBNL	M02	1	True	8	16	1.0	1.0	16.367773727694804	16.952628532440254	0.5848548047454507	0.8612045295339346	0.7734375	99.0	0.032428199072431135	0.514369193788333	0.06568825034819814	0.9630501372284679	0.024645865553579165	0.10378285500807241	0.10074329139056909	True	Q9UJU6	118	118	1.0	16.9415149688721	0.04067361773395915	0.12481552422131882	True	False	False	False	True
KATNB1	M02	1	True	1	12	0.125	0.75	7.80627073714424	8.698518244790563	0.8922475076463225		0.8333333333333334	10.0	0.46153846153846156					0.6453300205956389		False		118	0	0.0				False	False	False	False	False
C11orf24	M04	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
GNPDA1	M02	1	True	8	16	1.0	1.0	15.765730759581828	17.051646576505423	1.2859158169235947	2.325658919749341	0.9453125	121.0	0.000122370562537476	1.1868395939655696	0.6495868155557014	1.7240923723754378	1.492879980486941e-05	0.001926311726068402	0.000301620685531276	True	P46926	118	118	1.0	15.5397000312805	0.16625314928701493	0.3138983511521654	True	False	False	False	True
ENSG00000243797	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
DMAC2	M02	1	True	6	16	0.75	1.0	11.340073416946158	12.9768637681227	1.6367903511765416	1.1858831626386184	0.8020833333333334	77.0	0.032809295967190705	1.5508086568155641	-0.18360958047089926	3.2852268941020277	0.07969171784347544	0.10469697743167547	0.22452593164891105	True	B4DFT4;K7EIV4;K7ESN5;M0QZC4;M0R078;Q9NW81;Q9NW81-2;Q9NW81-3;Q9NW81-4;Q9NW81-5;Q9NW81-6	118	14	0.11864406779661017	12.249350070953401	0.18708532623106694	0.3383534234453374	False	False	False	False	True
THOP1	M02	1	True	8	16	1.0	1.0	12.891766541387403	14.326268419583178	1.4345018781957748	2.1596260141851427	0.9609375	123.0	5.166757084915653e-05	1.486663209555286	0.8317147886418399	2.1416116304687325	8.630731113079403e-06	0.001069096277319025	0.00019488952388431506	True	P52888	118	118	1.0	14.28199529647825	0.07174199667895387	0.18024540654978302	True	False	False	False	True
NFRKB	M02	1	True	6	15	0.75	0.9375	12.178001544770598	10.486336094586523	-1.6916654501840753	-0.8009223574847699	0.28888888888888886	26.0	0.15369305616983636	-1.0332955158662294	-3.3529416314933664	1.286350599760908	0.38262291273588034	0.31155277559997635	0.6101461803098617	True	Q6P4R8;Q6P4R8-2;Q6P4R8-3	118	29	0.2457627118644068	12.9163599014282	0.7082746253060399	0.811994453121892	False	False	False	False	False
KIF1C	M02	1	True	8	16	1.0	1.0	12.789193768438654	12.939905409112798	0.15071164067414422	0.6242980670344089	0.578125	74.0	0.568560827007455	0.48121769087282384	-0.6930424171105298	1.6554777988561775	0.42185736195806434	0.7321194210780928	0.6474719597597675	True	O43896	118	91	0.7711864406779662	14.1838798522949	0.9641949566553077	0.983985778596018	True	False	True	False	False
BTD	M02	1	True	8	16	1.0	1.0	12.247563996973625	12.507662634531746	0.2600986375581211	-0.07464109686432671	0.546875	70.0	0.741723331035486	-0.02679147362203982	-1.0205234220025492	0.9669404747584694	0.9578581660737355	0.8595525745356637	0.9817583487418364	True	P43251;P43251-2;P43251-3;P43251-4	118	67	0.5677966101694916	13.7647800445557	0.06986836340192303	0.17742557516223104	True	True	True	False	False
FANK1	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
EIF3I	M02	1	True	8	16	1.0	1.0	16.935578359322186	17.141862793396093	0.20628443407390762	0.8273358719604244	0.6640625	85.0	0.2143932255656579	0.4628845033970844	-0.3106802487042515	1.2364492554984203	0.24087590698068428	0.3892680530413988	0.4671886682095136	True	Q13347	118	118	1.0	15.26385021209715	0.062019634175377966	0.16607362197653486	True	False	False	False	False
CDIPT	M04	-1	True	8	15	1.0	0.9375	16.33055333245639	15.901282259843478	-0.4292710726129112	0.026516549042198478	0.475	57.0	0.8746354376991071	0.2242623071972547	-0.43502039659105696	0.8835450109855664	0.5049615823557193	0.9540519089409878	0.7189323223988938	True	B3KY94;O14735;O14735-3	118	118	1.0	14.560719966888449	0.3602648027696109	0.5211794032920253	True	False	False	False	False
NFKBIB	M02	1	False	0	0	0.0	0.0														True	G5E9C2;I3L4X3;Q15653;Q15653-2	118	107	0.9067796610169492	14.0549802780151	0.42834640254157885	0.5808204407648717	False	False	False	False	False
