collection	from	to	jaccard
GO:BP 2026.1.Hs	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_OXIDATIVE_PHOSPHORYLATION	0.680672268907563
GO:BP 2026.1.Hs	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	0.401869158878505
GO:BP 2026.1.Hs	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_ELECTRON_TRANSPORT_CHAIN	0.835051546391753
GO:BP 2026.1.Hs	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	0.376712328767123
GO:BP 2026.1.Hs	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	0.555555555555556
GO:BP 2026.1.Hs	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_ATP_BIOSYNTHETIC_PROCESS	0.341269841269841
GO:BP 2026.1.Hs	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_CELLULAR_RESPIRATION	0.346153846153846
GO:BP 2026.1.Hs	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	0.263843648208469
GO:BP 2026.1.Hs	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	0.304964539007092
GO:BP 2026.1.Hs	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.259036144578313
GO:BP 2026.1.Hs	GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	0.516129032258065
GO:BP 2026.1.Hs	GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_ELECTRON_TRANSPORT_CHAIN	0.6
GO:BP 2026.1.Hs	GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	0.414201183431953
GO:BP 2026.1.Hs	GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	0.378151260504202
GO:BP 2026.1.Hs	GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_ATP_BIOSYNTHETIC_PROCESS	0.468085106382979
GO:BP 2026.1.Hs	GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_CELLULAR_RESPIRATION	0.508547008547009
GO:BP 2026.1.Hs	GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	0.387622149837134
GO:BP 2026.1.Hs	GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	0.423076923076923
GO:BP 2026.1.Hs	GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.364640883977901
GO:BP 2026.1.Hs	GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	0.291845493562232
GO:BP 2026.1.Hs	GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_ATP_METABOLIC_PROCESS	0.32093023255814
GO:BP 2026.1.Hs	GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	0.326829268292683
GO:BP 2026.1.Hs	GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.25
GO:BP 2026.1.Hs	GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	0.288065843621399
GO:BP 2026.1.Hs	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_ELECTRON_TRANSPORT_CHAIN	0.349593495934959
GO:BP 2026.1.Hs	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	0.41044776119403
GO:BP 2026.1.Hs	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	0.5
GO:BP 2026.1.Hs	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_ATP_BIOSYNTHETIC_PROCESS	0.784090909090909
GO:BP 2026.1.Hs	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_CELLULAR_RESPIRATION	0.267782426778243
GO:BP 2026.1.Hs	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	0.669902912621359
GO:BP 2026.1.Hs	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.5390625
GO:BP 2026.1.Hs	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	0.379120879120879
GO:BP 2026.1.Hs	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_ATP_METABOLIC_PROCESS	0.418181818181818
GO:BP 2026.1.Hs	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	0.450980392156863
GO:BP 2026.1.Hs	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.312217194570136
GO:BP 2026.1.Hs	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	0.355670103092784
GO:BP 2026.1.Hs	GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	0.339506172839506
GO:BP 2026.1.Hs	GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	0.463917525773196
GO:BP 2026.1.Hs	GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_ATP_BIOSYNTHETIC_PROCESS	0.302816901408451
GO:BP 2026.1.Hs	GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_CELLULAR_RESPIRATION	0.379166666666667
GO:BP 2026.1.Hs	GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	0.315960912052117
GO:BP 2026.1.Hs	GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	0.273885350318471
GO:BP 2026.1.Hs	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	0.2890625
GO:BP 2026.1.Hs	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	GOBP_ATP_BIOSYNTHETIC_PROCESS	0.377483443708609
GO:BP 2026.1.Hs	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	GOBP_CELLULAR_RESPIRATION	0.264285714285714
GO:BP 2026.1.Hs	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	0.343373493975904
GO:BP 2026.1.Hs	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.298429319371728
GO:BP 2026.1.Hs	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	GOBP_ATP_METABOLIC_PROCESS	0.272321428571429
GO:BP 2026.1.Hs	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	0.263888888888889
GO:BP 2026.1.Hs	GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_CYTOPLASMIC_TRANSLATION	0.287581699346405
GO:BP 2026.1.Hs	GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	0.882352941176471
GO:BP 2026.1.Hs	GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_MYOBLAST_FUSION	0.76271186440678
GO:BP 2026.1.Hs	GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_SYNCYTIUM_FORMATION	0.703125
GO:BP 2026.1.Hs	GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_STRIATED_MUSCLE_CONTRACTION	0.4
GO:BP 2026.1.Hs	GOBP_CYTOPLASMIC_TRANSLATION	GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	0.276729559748428
GO:BP 2026.1.Hs	GOBP_CYTOPLASMIC_TRANSLATION	GOBP_MYOBLAST_FUSION	0.263473053892216
GO:BP 2026.1.Hs	GOBP_CYTOPLASMIC_TRANSLATION	GOBP_SYNCYTIUM_FORMATION	0.255813953488372
GO:BP 2026.1.Hs	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	GOBP_ATP_BIOSYNTHETIC_PROCESS	0.4
GO:BP 2026.1.Hs	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	0.345454545454545
GO:BP 2026.1.Hs	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.281481481481481
GO:BP 2026.1.Hs	GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_CELLULAR_RESPIRATION	0.288
GO:BP 2026.1.Hs	GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	0.854368932038835
GO:BP 2026.1.Hs	GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.6875
GO:BP 2026.1.Hs	GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	0.483516483516484
GO:BP 2026.1.Hs	GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_ATP_METABOLIC_PROCESS	0.533333333333333
GO:BP 2026.1.Hs	GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	0.57516339869281
GO:BP 2026.1.Hs	GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.398190045248869
GO:BP 2026.1.Hs	GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	0.45360824742268
GO:BP 2026.1.Hs	GOBP_CELLULAR_RESPIRATION	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	0.762214983713355
GO:BP 2026.1.Hs	GOBP_CELLULAR_RESPIRATION	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	0.271698113207547
GO:BP 2026.1.Hs	GOBP_CELLULAR_RESPIRATION	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.252595155709343
GO:BP 2026.1.Hs	GOBP_CELLULAR_RESPIRATION	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	0.276073619631902
GO:BP 2026.1.Hs	GOBP_CELLULAR_RESPIRATION	GOBP_ATP_METABOLIC_PROCESS	0.456204379562044
GO:BP 2026.1.Hs	GOBP_CELLULAR_RESPIRATION	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.25
GO:BP 2026.1.Hs	GOBP_CELLULAR_RESPIRATION	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	0.417218543046358
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_MYOBLAST_FUSION	0.833333333333333
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_SYNCYTIUM_FORMATION	0.796875
GO:BP 2026.1.Hs	GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_STRIATED_MUSCLE_CONTRACTION	0.379310344827586
GO:BP 2026.1.Hs	GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT	GOBP_NEURAL_NUCLEUS_DEVELOPMENT	0.771428571428571
GO:BP 2026.1.Hs	GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT	GOBP_MIDBRAIN_DEVELOPMENT	0.613636363636364
GO:BP 2026.1.Hs	GOBP_MYOBLAST_FUSION	GOBP_SYNCYTIUM_FORMATION	0.921875
GO:BP 2026.1.Hs	GOBP_MYOBLAST_FUSION	GOBP_STRIATED_MUSCLE_CONTRACTION	0.354838709677419
GO:BP 2026.1.Hs	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	GOBP_ATP_METABOLIC_PROCESS	0.368115942028986
GO:BP 2026.1.Hs	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	0.343163538873995
GO:BP 2026.1.Hs	GOBP_NEURAL_NUCLEUS_DEVELOPMENT	GOBP_MIDBRAIN_DEVELOPMENT	0.519230769230769
GO:BP 2026.1.Hs	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.763358778625954
GO:BP 2026.1.Hs	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	0.507936507936508
GO:BP 2026.1.Hs	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_ATP_METABOLIC_PROCESS	0.488888888888889
GO:BP 2026.1.Hs	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	0.673202614379085
GO:BP 2026.1.Hs	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.46606334841629
GO:BP 2026.1.Hs	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	0.530927835051546
GO:BP 2026.1.Hs	GOBP_SYNCYTIUM_FORMATION	GOBP_STRIATED_MUSCLE_CONTRACTION	0.341085271317829
GO:BP 2026.1.Hs	GOBP_AORTA_DEVELOPMENT	GOBP_AORTA_MORPHOGENESIS	0.484848484848485
GO:BP 2026.1.Hs	GOBP_AORTA_DEVELOPMENT	GOBP_ARTERY_DEVELOPMENT	0.673469387755102
GO:BP 2026.1.Hs	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	0.631578947368421
GO:BP 2026.1.Hs	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_ATP_METABOLIC_PROCESS	0.443349753694581
GO:BP 2026.1.Hs	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	0.836601307189543
GO:BP 2026.1.Hs	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.579185520361991
GO:BP 2026.1.Hs	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	0.470319634703196
GO:BP 2026.1.Hs	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_ATP_METABOLIC_PROCESS	0.376984126984127
GO:BP 2026.1.Hs	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	0.658415841584158
GO:BP 2026.1.Hs	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.799107142857143
GO:BP 2026.1.Hs	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	0.387453874538745
GO:BP 2026.1.Hs	GOBP_ATP_METABOLIC_PROCESS	GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	0.407079646017699
GO:BP 2026.1.Hs	GOBP_ATP_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.326460481099656
GO:BP 2026.1.Hs	GOBP_ATP_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	0.850515463917526
GO:BP 2026.1.Hs	GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.692307692307692
GO:BP 2026.1.Hs	GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	0.464135021097046
GO:BP 2026.1.Hs	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	GOBP_MITOCHONDRIAL_TRANSLATION	0.801526717557252
GO:BP 2026.1.Hs	GOBP_AORTA_MORPHOGENESIS	GOBP_ARTERY_DEVELOPMENT	0.326530612244898
GO:BP 2026.1.Hs	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	0.374172185430464
Hallmark 2026.1.Hs	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_PEROXISOME	0.319148936170213
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.75
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.705882352941177
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	0.521739130434783
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SELENOAMINO_ACID_METABOLISM	0.641221374045801
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	0.631578947368421
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.60431654676259
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	0.535031847133758
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	0.309090909090909
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.288135593220339
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	0.538461538461538
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_TRANSLATION	0.329268292682927
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.329411764705882
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	0.444444444444444
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE	0.335526315789474
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	0.541935483870968
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.255639097744361
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_INFLUENZA_INFECTION	0.491228070175439
Reactome 2026.1.Hs	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_RRNA_PROCESSING	0.446808510638298
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.848484848484849
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	0.595744680851064
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_SELENOAMINO_ACID_METABOLISM	0.756756756756757
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	0.743362831858407
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.705882352941177
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	0.613138686131387
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	0.393258426966292
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.346938775510204
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	0.617647058823529
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_TRANSLATION	0.268292682926829
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.357446808510638
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	0.497041420118343
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE	0.386363636363636
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	0.622222222222222
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.300884955752212
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_INFLUENZA_INFECTION	0.556291390728477
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_SARS_COV_1_HOST_INTERACTIONS	0.26865671641791
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_RRNA_PROCESSING	0.5
Reactome 2026.1.Hs	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.250746268656716
Reactome 2026.1.Hs	REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.618604651162791
