signature	gene	expected_arm	expected_sign	in_common_universe	common_effect	common_z	common_q_value	max_lfsr	strict_state_shared	relaxed_state_shared	common_direction_matches	logFC_ABS	posterior_mean_ABS	lfsr_ABS	direction_matches_ABS	logFC_GOB	posterior_mean_GOB	lfsr_GOB	direction_matches_GOB	logFC_TAC	posterior_mean_TAC	lfsr_TAC	direction_matches_TAC	all_state_directions_match
original_287	MYL6	Adenoma-down	-1	TRUE	-0.510074154749169	-4.77739893442935	1.98753727643301e-05	0.00704770838925273	TRUE	TRUE	TRUE	-0.504358661300394	-0.386671864693743	0.000525013224727977	TRUE	-0.725904003548037	-0.535599473649565	3.15526457821402e-05	TRUE	-0.309295622247924	-0.348457374382205	0.00704770838925273	TRUE	TRUE
original_287	LGALS9B	Adenoma-down	-1	TRUE	-0.558906070706429	-3.6798009724192	0.00126996254349033	0.462845948707283	FALSE	FALSE	TRUE	0.0573855432746268	-0.0173227290328659	0.462845948707283	TRUE	-1.60195497989341	-1.43437701462761	7.24432069887371e-10	TRUE	-0.866776467027329	-0.785043171800351	0.0142339374885335	TRUE	TRUE
original_287	FOXD2	Adenoma-down	-1	TRUE	-0.525811967622815	-5.19422711480929	3.05055579866746e-06	0.000230101968956786	TRUE	TRUE	TRUE	-0.363412058453164	-0.373937279572424	0.000230101968956786	TRUE	-0.85340818223251	-0.668137938187077	4.91974167060594e-06	TRUE	-0.796686696691095	-0.690018923928996	5.51646891400193e-06	TRUE	TRUE
original_287	MAD2L1BP	Adenoma-down	-1	TRUE	-0.382226297398366	-3.62828657917822	0.00150837354857036	0.00542167439976649	TRUE	TRUE	TRUE	-0.33321432550477	-0.281838798170225	0.00426057756714393	TRUE	-0.368128104326374	-0.325257051579564	0.00542167439976649	TRUE	-0.563916678421815	-0.41107565139252	0.00226210287168627	TRUE	TRUE
original_287	HSBP1	Adenoma-down	-1	TRUE	-0.538846505442927	-6.84069331972167	3.55991043378399e-10	1.28981200691047e-05	TRUE	TRUE	TRUE	-0.471834469008883	-0.422816229478907	1.28981200691047e-05	TRUE	-0.592326073931821	-0.518213932747205	1.11116185141924e-08	TRUE	-0.521306323423721	-0.505626777628245	2.09624901847949e-06	TRUE	TRUE
original_287	NOL4L	Adenoma-down	-1	TRUE	-0.586263648542091	-5.5709819439272	4.74360281269194e-07	5.11468276721549e-05	TRUE	TRUE	TRUE	-0.59641452480356	-0.455300078344508	4.82399639178954e-05	TRUE	-0.594567037046664	-0.501105870358971	5.11468276721549e-05	TRUE	-0.570661800965335	-0.520116597646416	2.1347844558206e-05	TRUE	TRUE
original_287	PATZ1	Adenoma-up	1	TRUE	0.40829546229242	3.12113617222415	0.00688229204616399	0.380889489927756	FALSE	FALSE	TRUE	0.16703959889752	0.145335424237426	0.242727588034619	TRUE	1.08343466196706	0.831587655735661	2.04869569184694e-05	TRUE	0.0139025623820623	0.085563347343085	0.380889489927756	TRUE	TRUE
original_287	SLC9A3-OT1	Adenoma-down	-1	TRUE	-1.18550306819033	-3.91509793127591	0.000567541167344267	0.0217655623010968	TRUE	TRUE	TRUE	-1.53805843227834	-0.54442908709455	0.0143855087680687	TRUE	-0.984077427095088	-0.600504253392282	0.0217655623010968	TRUE	-1.18982124252501	-0.730055786226447	0.00891947127220627	TRUE	TRUE
original_287	ATP5F1B	Adenoma-down	-1	TRUE	-0.542535537241713	-6.38326369337855	5.65529820415552e-09	4.41613294555054e-06	TRUE	TRUE	TRUE	-0.498020650778924	-0.434731897822379	4.41613294555054e-06	TRUE	-0.552841633745468	-0.498451829879066	1.37841714242803e-06	TRUE	-0.589812710205133	-0.537013240608081	1.42644040634909e-06	TRUE	TRUE
original_287	WDR1	Adenoma-down	-1	TRUE	-0.535464306645996	-5.98927409846881	5.46630820955121e-08	3.21714974478304e-05	TRUE	TRUE	TRUE	-0.510882080400354	-0.425282719549605	3.21714974478304e-05	TRUE	-0.562835131332623	-0.486081560181884	2.62340129497662e-06	TRUE	-0.523904220082026	-0.49098722729781	1.07247730246618e-05	TRUE	TRUE
original_287	MRPL34	Adenoma-down	-1	TRUE	-0.505577706441846	-6.91319268302679	2.25182028208453e-10	0.00286088577397003	TRUE	TRUE	TRUE	-0.597442720639789	-0.51477474323907	2.54684495715196e-10	TRUE	-0.566878507314625	-0.503844355501215	2.42141790673944e-06	TRUE	-0.26795331134265	-0.31341217379624	0.00286088577397003	TRUE	TRUE
original_287	EPCAM	Adenoma-down	-1	TRUE	-0.68005935447924	-6.95897454622958	1.69748014625824e-10	3.77741445153346e-05	TRUE	TRUE	TRUE	-0.513393522538586	-0.472638731672858	3.77741445153346e-05	TRUE	-0.548281296812514	-0.565031480914863	1.74785959866641e-05	TRUE	-0.924676338973719	-0.811620230472631	3.50967033213578e-11	TRUE	TRUE
original_287	UGDH	Adenoma-down	-1	TRUE	-0.540139078392651	-6.41986361002423	4.6119678926038e-09	0.00988242510933968	TRUE	TRUE	TRUE	-0.523294678806365	-0.452631745226416	1.79751010376261e-06	TRUE	-0.257046691744277	-0.295581262168321	0.00988242510933968	TRUE	-0.76833058011374	-0.682017621416449	4.87392570747147e-10	TRUE	TRUE
original_287	CITED2	Adenoma-down	-1	TRUE	-0.859085906099898	-6.53708807518986	2.33342901943176e-09	1.39088037128809e-05	TRUE	TRUE	TRUE	-0.703851555168663	-0.606750347226457	1.39088037128809e-05	TRUE	-0.888581029205895	-0.803933594784015	3.8878823460653e-07	TRUE	-1.00499793526088	-0.922088017854939	1.98860580225002e-07	TRUE	TRUE
original_287	COX6A1	Adenoma-down	-1	TRUE	-0.595609682971969	-6.48274441949016	3.16434732029663e-09	3.87794816539833e-05	TRUE	TRUE	TRUE	-0.564568033246426	-0.474835627925255	5.19244254992834e-06	TRUE	-0.712570609687878	-0.583795907834646	8.60288209558746e-08	TRUE	-0.491547908177903	-0.502228880464692	3.87794816539833e-05	TRUE	TRUE
original_287	NDUFC1	Adenoma-down	-1	TRUE	-0.442654231686858	-5.31088812004769	1.73471511132551e-06	0.000229792759843694	TRUE	TRUE	TRUE	-0.370643774681575	-0.3411617790352	6.90755061041326e-05	TRUE	-0.602686348497167	-0.47522080760747	9.45480704450663e-06	TRUE	-0.437382738522582	-0.423035969019084	0.000229792759843694	TRUE	TRUE
original_287	FH	Adenoma-down	-1	TRUE	-0.845074228620209	-7.87890496294735	3.3519611514216e-13	8.36208060572829e-08	TRUE	TRUE	TRUE	-0.735329432807942	-0.632775300520512	8.36208060572829e-08	TRUE	-1.05781103093685	-0.86510692003937	4.24479384975029e-09	TRUE	-0.823513181382812	-0.827964661294895	2.05860128943414e-09	TRUE	TRUE
original_287	SF3B6	Adenoma-down	-1	TRUE	-0.688199562697392	-6.9245475928326	2.12758986013205e-10	4.39431867294005e-05	TRUE	TRUE	TRUE	-0.690754450117396	-0.563418079268496	2.1947259309929e-07	TRUE	-0.688900948696391	-0.621733279933487	3.20697406408499e-08	TRUE	-0.677172781187557	-0.643270651487987	4.39431867294005e-05	TRUE	TRUE
original_287	GNA11	Adenoma-down	-1	TRUE	-0.505032807857068	-4.62527307310298	3.79693678731154e-05	0.00258237113487414	TRUE	TRUE	TRUE	-0.435336666600293	-0.347713945706351	0.00258237113487414	TRUE	-0.589468050061231	-0.450814755484017	0.000248513441265752	TRUE	-0.479168048359807	-0.436826254767289	0.000281758864775883	TRUE	TRUE
original_287	COX7C	Adenoma-down	-1	TRUE	-0.540441107212094	-6.49278032847219	3.01197847257986e-09	1.64532435669162e-05	TRUE	TRUE	TRUE	-0.546708398979773	-0.439326540205842	1.27622636795222e-05	TRUE	-0.445968748003664	-0.443212177938891	1.64532435669162e-05	TRUE	-0.647139896415742	-0.564029438464855	2.62681078000426e-08	TRUE	TRUE
original_287	DBI	Adenoma-down	-1	TRUE	-0.589492903406305	-5.927510530093	7.43665937219299e-08	2.50203335403487e-05	TRUE	TRUE	TRUE	-0.579969481585476	-0.473056804935213	4.61699982534647e-06	TRUE	-0.623472137662142	-0.525095929487765	1.39205580106383e-05	TRUE	-0.56656841778879	-0.531606888243993	2.50203335403487e-05	TRUE	TRUE
original_287	ISCA2	Adenoma-down	-1	TRUE	-0.524548835096983	-5.01623545910232	6.97576940906869e-06	0.00112769632034682	TRUE	TRUE	TRUE	-0.519086665071935	-0.409350536878893	8.37192558947875e-05	TRUE	-0.447384886179625	-0.419186740103562	0.00112769632034682	TRUE	-0.609302504152963	-0.509083794095992	4.37485454674036e-05	TRUE	TRUE
original_287	TTC39C	Adenoma-up	1	TRUE	0.349306314460751	3.86500444066752	0.000674481310658821	0.0394781218649335	TRUE	TRUE	TRUE	0.368598179501126	0.26645966269474	0.00757598081918186	TRUE	0.512384542036277	0.391173653746013	0.000258300160321849	TRUE	0.170936460636214	0.20915652119447	0.0394781218649335	TRUE	TRUE
original_287	NDUFB6	Adenoma-down	-1	TRUE	-0.553978406852178	-5.80767994409203	1.37040731898626e-07	0.000141590023505556	TRUE	TRUE	TRUE	-0.603318771745813	-0.475606736224964	1.03231162495998e-06	TRUE	-0.49454985774414	-0.46228219023053	7.32817938204899e-05	TRUE	-0.541009191155921	-0.497551379850822	0.000141590023505556	TRUE	TRUE
original_287	KLF4	Adenoma-down	-1	TRUE	-1.01562990416973	-7.35818264919111	1.17895999744184e-11	0.000262282126147539	TRUE	TRUE	TRUE	-0.716478957490337	-0.638894179489831	0.000262282126147539	TRUE	-1.17233122646734	-1.00397141045435	3.69595465343764e-11	TRUE	-0.879901087263978	-0.914704739897076	1.62680556420325e-05	TRUE	TRUE
original_287	HINT1	Adenoma-down	-1	TRUE	-0.451185900035452	-5.93424748494042	7.15872728448741e-08	0.00152290332112992	TRUE	TRUE	TRUE	-0.479017995648074	-0.406895272832384	3.79214857404442e-06	TRUE	-0.279693262672237	-0.294623421054578	0.00152290332112992	TRUE	-0.684381385853991	-0.593282148110114	2.54997931659062e-08	TRUE	TRUE
original_287	UGT2A3	Adenoma-down	-1	TRUE	-1.95713316615748	-10.6049524844912	1.45207320609361e-23	3.24486340574914e-06	TRUE	TRUE	TRUE	-1.02703096030654	-1.05934115242695	3.24486340574914e-06	TRUE	-1.67382827571366	-1.66143948501712	6.18602702395776e-08	TRUE	-3.08065895989461	-2.9699406141186	1.11022302462516e-16	TRUE	TRUE
original_287	DGUOK	Adenoma-down	-1	TRUE	-0.375958359159853	-4.80750294170108	1.75229033817225e-05	0.0405853940303922	TRUE	TRUE	TRUE	-0.371336816088598	-0.320439185791498	5.74703787525888e-05	TRUE	-0.169388302270596	-0.217429594603813	0.0405853940303922	TRUE	-0.543300060324519	-0.458958859335895	8.4007334130165e-06	TRUE	TRUE
original_287	ARF6	Adenoma-down	-1	TRUE	-0.71938575259728	-5.66970665292072	2.86887019041056e-07	0.000225586998141791	TRUE	TRUE	TRUE	-0.574550375315667	-0.479814230945881	0.000225586998141791	TRUE	-0.744193896480457	-0.616443299837051	0.000212725972582817	TRUE	-0.803326721645378	-0.715899776763874	6.99727415454099e-07	TRUE	TRUE
original_287	ABRACL	Adenoma-down	-1	TRUE	-0.744651203112759	-5.48619545857756	7.27633758230781e-07	0.0126104972066757	TRUE	TRUE	TRUE	-0.906996993040843	-0.687843370665639	2.3160275981593e-05	TRUE	-1.05884360578507	-0.855820109104892	3.14067218876168e-06	TRUE	-0.34587427684035	-0.397614934117049	0.0126104972066757	TRUE	TRUE
original_287	PRDX6	Adenoma-down	-1	TRUE	-0.924076756997789	-7.3236865285413	1.49121439309233e-11	4.00001471052569e-05	TRUE	TRUE	TRUE	-1.02340681935675	-0.670416920683775	4.00001471052569e-05	TRUE	-0.747679577598889	-0.737425463371884	1.40968411266318e-06	TRUE	-1.09970749418684	-0.961949112246031	2.33561725515585e-10	TRUE	TRUE
original_287	CA7	Adenoma-down	-1	TRUE	-2.30170980041837	-5.36327522654988	1.34374437700881e-06	0.00103530131250662	TRUE	TRUE	TRUE	-1.73634990002598	-1.32863340281935	0.00103530131250662	TRUE	-2.53045478775319	-1.91173561078662	0.000152810605080322	TRUE	-2.75100145415598	-2.08939573339653	0.000343588397950567	TRUE	TRUE
original_287	TP53INP2	Adenoma-down	-1	TRUE	-0.965825362897808	-5.13672613998382	4.02506338791066e-06	0.00184996180890995	TRUE	TRUE	TRUE	-0.622869483747249	-0.58184385245483	0.00184996180890995	TRUE	-1.25814666325622	-0.923145401002914	1.62106501837567e-05	TRUE	-1.00077539759576	-0.918605160951697	0.000183713833757038	TRUE	TRUE
original_287	HUNK	Adenoma-up	1	TRUE	0.290014884342674	3.74309815644437	0.00102841815167413	0.029431429464471	TRUE	TRUE	TRUE	0.307348388850122	0.253023207727258	0.00106240069567972	TRUE	0.264774159878032	0.239007284918747	0.029431429464471	TRUE	0.270812231982014	0.259171945003209	0.00323579638369602	TRUE	TRUE
original_287	BEX4	Adenoma-down	-1	TRUE	-1.31509796570858	-6.60111038994324	1.59000190097141e-09	0.00460732553710286	TRUE	TRUE	TRUE	-0.56270290081165	-0.665821740529012	0.00460732553710286	TRUE	-1.73185741074755	-1.60072917060046	1.85254322992989e-09	TRUE	-2.24669998568488	-1.93058940272912	5.14994691336312e-08	TRUE	TRUE
original_287	NXPE4	Adenoma-down	-1	TRUE	-0.88037349380791	-7.26433819738294	2.18567259066287e-11	0.000914351652664513	TRUE	TRUE	TRUE	-0.606538201287309	-0.586777316242217	0.000360727068181022	TRUE	-0.503730323047088	-0.532322553896773	0.000914351652664513	TRUE	-1.44669456077035	-1.30460281026343	5.55111512312578e-15	TRUE	TRUE
original_287	FKBP1A	Adenoma-down	-1	TRUE	-1.05941145299118	-9.03582154030658	3.1120327131415e-17	3.97950548014503e-06	TRUE	TRUE	TRUE	-0.848203680252229	-0.72216212606124	3.97950548014503e-06	TRUE	-0.982731121564632	-0.955110636946429	7.71688268841331e-11	TRUE	-1.19554820748494	-1.12791972963004	1.63202784619898e-14	TRUE	TRUE
original_287	MGAT4B	Adenoma-down	-1	TRUE	-0.390579498142798	-4.24585735377172	0.000170657569779215	0.00281794431059124	TRUE	TRUE	TRUE	-0.356977289403048	-0.298829031758649	0.00159702387712768	TRUE	-0.333871580308852	-0.31802939289785	0.00281794431059124	TRUE	-0.502307298259066	-0.408333491231214	0.00022342568232947	TRUE	TRUE
original_287	SPINT2	Adenoma-down	-1	TRUE	-0.397974983428039	-5.46940780926546	7.94887461117583e-07	0.000284724737107167	TRUE	TRUE	TRUE	-0.486641553976329	-0.365113741713041	3.89102474002145e-05	TRUE	-0.451464466138353	-0.383494618417229	8.37239279949387e-06	TRUE	-0.307136962828539	-0.327886108688484	0.000284724737107167	TRUE	TRUE
original_287	DNAI3	Adenoma-down	-1	TRUE	-0.636305717179885	-4.88231086474292	1.2620353122624e-05	0.00224725630518663	TRUE	TRUE	TRUE	-0.470043998682115	-0.445176350913071	0.000455506431812247	TRUE	-0.58884862247896	-0.563940233562118	0.00224725630518663	TRUE	-1.02408709214834	-0.803043768293484	2.92313815297707e-06	TRUE	TRUE
original_287	WSCD1	Adenoma-down	-1	TRUE	-0.287817511124368	-2.52387788772348	0.0315541332720042	0.216301846631952	FALSE	FALSE	TRUE	-0.229990840215512	-0.185312349415105	0.0530133981126175	TRUE	-0.0225429730100736	-0.125408507310962	0.216301846631952	TRUE	-0.430292155131046	-0.318762871845896	0.00934486512111954	TRUE	TRUE
original_287	PCK2	Adenoma-down	-1	TRUE	-0.322572714891803	-3.74602567777334	0.00101789809973813	0.00419908946038128	TRUE	TRUE	TRUE	-0.363443694805037	-0.274027058077153	0.00229928619791908	TRUE	-0.274506598836237	-0.263940360087406	0.00419908946038128	TRUE	-0.373053893371216	-0.311199735874764	0.0037305192900996	TRUE	TRUE
original_287	GSTM4	Adenoma-down	-1	TRUE	-0.349728268412881	-4.45177821679139	7.67672837673299e-05	0.000811834779346987	TRUE	TRUE	TRUE	-0.319734539245544	-0.286043995515852	0.000270387682092754	TRUE	-0.49905587148244	-0.363653363495375	0.0007397531747384	TRUE	-0.334579631292636	-0.322916351624921	0.000811834779346987	TRUE	TRUE
original_287	GTF2A2	Adenoma-down	-1	TRUE	-0.500888256208254	-4.97777422462667	8.30096687808426e-06	0.000331606866868062	TRUE	TRUE	TRUE	-0.60305097833677	-0.414927584027859	0.000125007853350678	TRUE	-0.497842432431882	-0.420124365054525	0.000331606866868062	TRUE	-0.443883848331803	-0.419494490901775	0.000205963637334161	TRUE	TRUE
original_287	NDUFB9	Adenoma-down	-1	TRUE	-0.46396579507082	-4.93803239835874	9.96556117593902e-06	0.000940118224359132	TRUE	TRUE	TRUE	-0.492246153866486	-0.385400773212957	6.17385155289307e-05	TRUE	-0.458458325136495	-0.400105469549575	0.000205341638937484	TRUE	-0.418785691071851	-0.401573877464389	0.000940118224359132	TRUE	TRUE
original_287	FZD5	Adenoma-down	-1	TRUE	-0.928991639944593	-8.63087527070473	8.62981748541434e-16	5.00183133578247e-06	TRUE	TRUE	TRUE	-0.590765418710252	-0.632750725795293	5.00183133578247e-06	TRUE	-1.06323599401269	-0.93415240955994	4.52488491120562e-10	TRUE	-1.08085243677788	-1.05118850547343	7.105427357601e-15	TRUE	TRUE
original_287	ATP5PO	Adenoma-down	-1	TRUE	-0.707715524285052	-7.88532812627314	3.22376337872093e-13	6.77674923554861e-06	TRUE	TRUE	TRUE	-0.596206996077733	-0.516817265990691	6.77674923554861e-06	TRUE	-0.729512976517187	-0.667176961441084	5.11777287215409e-11	TRUE	-0.744360825304927	-0.716736259364581	1.60272114468896e-08	TRUE	TRUE
original_287	PPIC	Adenoma-down	-1	TRUE	-0.532381998379231	-4.12359541499433	0.00026734651962825	0.1319126882444	FALSE	FALSE	TRUE	-0.660427158792735	-0.440613851365246	0.00147082366290552	TRUE	-0.745448921238876	-0.553273160422574	0.000293101565612575	TRUE	-0.0862879246612042	-0.202534221621243	0.1319126882444	TRUE	TRUE
original_287	ACAA2	Adenoma-down	-1	TRUE	-0.713014478369503	-5.66889183034232	2.87483098084772e-07	0.000177349524727144	TRUE	TRUE	TRUE	-0.653131775843244	-0.49113837588938	0.000177349524727144	TRUE	-0.771340861111211	-0.603295877506139	0.000103951211945508	TRUE	-0.714762912807875	-0.645520749916044	2.87633326423453e-06	TRUE	TRUE
original_287	ACOX1	Adenoma-down	-1	TRUE	-0.213309752807965	-2.17949263130841	0.0671785068445276	0.429588215369921	FALSE	FALSE	TRUE	-0.546522029716492	-0.304655679144925	0.0104995661475976	TRUE	-0.393395312914654	-0.279216736946865	0.0198115722342684	TRUE	0.0179007050092009	-0.02123090440045	0.429588215369921	TRUE	TRUE
original_287	OLFM4	Adenoma-up	1	TRUE	2.63615794164862	4.98839418428787	7.95741095140599e-06	0.00742542564395597	TRUE	TRUE	TRUE	2.00210376068734	1.34611687402887	0.00742542564395597	TRUE	3.29713136924952	2.22413732742572	0.00115780142381418	TRUE	1.98082924362762	1.74805021457027	0.00659827065493095	TRUE	TRUE
original_287	TMEM183A	Adenoma-down	-1	TRUE	-0.517455486044109	-6.08850294637684	3.15474250638458e-08	3.7484841665103e-05	TRUE	TRUE	TRUE	-0.502814946765004	-0.435369817355765	8.36131113568506e-07	TRUE	-0.562913081598507	-0.479594612176705	8.76145389838712e-06	TRUE	-0.494622505523173	-0.475645551572407	3.7484841665103e-05	TRUE	TRUE
original_287	URAD	Adenoma-down	-1	TRUE	-0.851496764348345	-6.83978089661285	3.56307995845385e-10	0.00273797031928202	TRUE	TRUE	TRUE	-0.94714721743441	-0.548881884629441	0.00273797031928202	TRUE	-0.983436711768391	-0.814835682556059	1.67277058871207e-09	TRUE	-0.65672581445969	-0.641025663796303	8.66864610636897e-05	TRUE	TRUE
original_287	CALM2	Adenoma-down	-1	TRUE	-0.980109498274215	-6.78231552125183	5.09034119606585e-10	6.85243979161587e-05	TRUE	TRUE	TRUE	-0.708596072564991	-0.657457858401281	6.85243979161587e-05	TRUE	-0.962055800345738	-0.896449067987073	5.45661977380263e-07	TRUE	-1.17463593800418	-1.06136075455272	5.29949006899955e-09	TRUE	TRUE
original_287	AQP8	Adenoma-down	-1	TRUE	-2.08670590918512	-6.19695621383238	1.68414957525367e-08	0.000362215649813757	TRUE	TRUE	TRUE	-2.39877081597912	-1.80257593705111	5.54259346352559e-06	TRUE	-1.64697150389967	-1.50163678935513	0.000362215649813757	TRUE	-2.07726754278973	-1.87702329749554	3.24123025448042e-05	TRUE	TRUE
original_287	GNG5	Adenoma-down	-1	TRUE	-0.580253891249546	-5.80195080643873	1.41435280570394e-07	3.67867437588432e-05	TRUE	TRUE	TRUE	-0.532101766210911	-0.443363348910358	3.67867437588432e-05	TRUE	-0.611232035897571	-0.525260551842772	4.59696596022408e-06	TRUE	-0.598962550476109	-0.547039640859338	2.69501793711546e-05	TRUE	TRUE
original_287	RETSAT	Adenoma-down	-1	TRUE	-0.436397418595721	-3.95052490723996	0.000499674137777271	0.0105520621595394	TRUE	TRUE	TRUE	-0.453266495384546	-0.31827193719167	0.00451318905934606	TRUE	-0.469183537758627	-0.373470968842491	0.000883300056024772	TRUE	-0.346031991955946	-0.339533800117344	0.0105520621595394	TRUE	TRUE
original_287	NOB1	Adenoma-up	1	TRUE	0.222299192206036	2.45829966445908	0.036688745382614	0.524893070189924	FALSE	FALSE	TRUE	-0.045335619877862	0.00990475926966653	0.524893070189924	TRUE	0.795120599316786	0.640839672910913	9.15078427135262e-06	TRUE	0.0712479615298565	0.0831505057494895	0.296640474668114	TRUE	TRUE
original_287	COL4A2	Adenoma-down	-1	TRUE	-0.508131734012554	-3.89899578718056	0.000599310620975347	0.0530286573739445	FALSE	TRUE	TRUE	-0.181902499888699	-0.231312480098462	0.0530286573739445	TRUE	-0.747151552326692	-0.562626196237213	9.08850548005935e-05	TRUE	-0.493827889958571	-0.430231087820513	0.0126335142845962	TRUE	TRUE
original_287	B2M	Adenoma-down	-1	TRUE	-0.885607080305864	-5.88139460906704	9.42112601008861e-08	0.000355767819661845	TRUE	TRUE	TRUE	-0.779797387641242	-0.583866020878298	0.000355767819661845	TRUE	-1.15797174959704	-0.87554438185688	8.55863954485336e-07	TRUE	-0.692143874802616	-0.691425758099334	0.000150343226496208	TRUE	TRUE
original_287	EDA	Adenoma-down	-1	TRUE	-1.44729032277444	-8.95782576035342	5.79218824288278e-17	0.000479104277818276	TRUE	TRUE	TRUE	-0.637220606006491	-0.736484441107169	0.000479104277818276	TRUE	-1.74669254090175	-1.62176959168993	4.27742286035482e-11	TRUE	-1.96086710915845	-1.84737316828123	0	TRUE	TRUE
original_287	SMDT1	Adenoma-down	-1	TRUE	-0.417181269064391	-4.06413655460172	0.000333618949140786	0.0196951571792328	TRUE	TRUE	TRUE	-0.506875141416122	-0.362180673592867	0.000345881895398081	TRUE	-0.254455324332102	-0.27751625727233	0.0196951571792328	TRUE	-0.474753257624027	-0.38961723222792	0.00204398139794526	TRUE	TRUE
original_287	ITM2C	Adenoma-down	-1	TRUE	-0.737750786798685	-5.95933853827802	6.29829404519045e-08	0.00193565661776618	TRUE	TRUE	TRUE	-0.387113774029634	-0.454271427593419	0.00193565661776618	TRUE	-0.793445802348947	-0.715882425006958	2.65408677690981e-06	TRUE	-0.980596154779296	-0.853434994055965	1.06282194378693e-07	TRUE	TRUE
original_287	CDC42	Adenoma-down	-1	TRUE	-0.565196949088521	-5.32007663249516	1.67198299105161e-06	0.00024429546882021	TRUE	TRUE	TRUE	-0.561067458081906	-0.438113731769555	6.88260557970555e-05	TRUE	-0.681476636772806	-0.519580794912837	3.50364985846063e-05	TRUE	-0.473484809670189	-0.466809594547329	0.00024429546882021	TRUE	TRUE
original_287	EIF1B	Adenoma-down	-1	TRUE	-0.593920359419989	-4.78206753753919	1.95391054544017e-05	0.000995583690297508	TRUE	TRUE	TRUE	-0.558884242638293	-0.418093187321174	0.000539314151550063	TRUE	-0.579984270245785	-0.476389872837411	0.000995583690297508	TRUE	-0.633768443642854	-0.536834457298595	9.72801620269248e-05	TRUE	TRUE
original_287	POFUT1	Adenoma-up	1	TRUE	0.251319093501512	3.18654533996121	0.00572104190543102	0.0185961746607294	TRUE	TRUE	TRUE	0.189431475811725	0.183798683387084	0.0185961746607294	TRUE	0.264476152653012	0.231719837093987	0.0124474204451157	TRUE	0.325288204184654	0.272186257996125	0.00409660876273793	TRUE	TRUE
original_287	NDUFS2	Adenoma-down	-1	TRUE	-0.359995538877215	-4.47641224405707	6.98029552748554e-05	0.00813335020700845	TRUE	TRUE	TRUE	-0.451220100293781	-0.340990348773115	6.74508534619367e-05	TRUE	-0.423785201570254	-0.34120373217352	0.00119804550488667	TRUE	-0.222548156219673	-0.258981131201947	0.00813335020700845	TRUE	TRUE
original_287	CPT1A	Adenoma-down	-1	TRUE	-0.549479184101884	-7.95028721423799	2.01284258747731e-13	5.75974664629442e-07	TRUE	TRUE	TRUE	-0.40523320504121	-0.390832425997708	5.75974664629442e-07	TRUE	-0.88907471204055	-0.7335707047872	9.20254428216083e-10	TRUE	-0.606242388598069	-0.595193047336052	1.26009203071931e-11	TRUE	TRUE
original_287	COX8A	Adenoma-down	-1	TRUE	-0.470913832501804	-4.43035595649292	8.37933397469424e-05	0.00229282157001143	TRUE	TRUE	TRUE	-0.438763994825801	-0.34727047526282	0.00112921697411439	TRUE	-0.574755081769294	-0.433470665433425	0.000267199145830177	TRUE	-0.395039349484274	-0.385834195617018	0.00229282157001143	TRUE	TRUE
original_287	NEURL1B	Adenoma-down	-1	TRUE	-0.00292093777359652	-0.0354258424833582	0.982254519361478	0.122959069631855	FALSE	FALSE	TRUE	-0.595174626485122	-0.292052835805151	0.0332899354921055	TRUE	-0.576476449638013	-0.350286913282974	0.0229993776997106	TRUE	0.101636603525731	0.0978322742167906	0.122959069631855	FALSE	FALSE
original_287	MRPS6	Adenoma-down	-1	TRUE	-0.909901669565879	-6.90105738206175	2.41103600405681e-10	0.000521147313384818	TRUE	TRUE	TRUE	-0.572750652884077	-0.562022763150948	0.000521147313384818	TRUE	-1.08910319653439	-0.883515459165372	3.93555987798777e-08	TRUE	-0.916271611419122	-0.898264874288024	3.99484098023706e-08	TRUE	TRUE
original_287	CRTAP	Adenoma-up	1	TRUE	0.190601157857077	2.23726165503352	0.0595751228243747	0.287392268038205	FALSE	FALSE	TRUE	0.0167123659283092	0.0563825529745564	0.287392268038205	TRUE	0.501895616325614	0.360218236630707	0.00301995564945734	TRUE	0.133066514355837	0.139214573436254	0.0962856760056676	TRUE	TRUE
original_287	ALDH18A1	Adenoma-down	-1	TRUE	-0.273506482925233	-3.44728845459103	0.00265398467942229	0.0648788238464444	FALSE	TRUE	TRUE	-0.470258966312068	-0.286269646792689	0.00316912262723346	TRUE	-0.345675034644385	-0.280137306204023	0.0019818217045674	TRUE	-0.129888781823701	-0.159106118369029	0.0648788238464444	TRUE	TRUE
original_287	RNF5	Adenoma-down	-1	TRUE	-0.592363020883998	-6.56894574163531	1.93758428122468e-09	0.000131209430692336	TRUE	TRUE	TRUE	-0.443003328370719	-0.409021044621171	0.000131209430692336	TRUE	-0.703503579287507	-0.597073332742992	1.93119824576371e-08	TRUE	-0.582486351168347	-0.566392072718791	2.2564588125773e-06	TRUE	TRUE
original_287	ITM2B	Adenoma-down	-1	TRUE	-0.938377236224654	-6.89228850758455	2.54999077945643e-10	2.66322019749632e-05	TRUE	TRUE	TRUE	-0.803686334927437	-0.653026567075805	2.66322019749632e-05	TRUE	-0.820920977949903	-0.817207286921851	7.57453792021856e-07	TRUE	-1.18118423893513	-1.02298228329029	3.97713362243479e-09	TRUE	TRUE
