rank	enrichment_score	hit	pathway
4774	-0.475419205107333	FALSE	Fatty Acid Metabolism
4775	-0.475542418512952	FALSE	Fatty Acid Metabolism
4776	-0.47566563191857	FALSE	Fatty Acid Metabolism
4777	-0.475788845324189	FALSE	Fatty Acid Metabolism
4778	-0.475912058729807	FALSE	Fatty Acid Metabolism
4779	-0.476035272135426	FALSE	Fatty Acid Metabolism
4780	-0.476158485541044	FALSE	Fatty Acid Metabolism
4781	-0.476281698946663	FALSE	Fatty Acid Metabolism
4782	-0.476404912352281	FALSE	Fatty Acid Metabolism
4783	-0.4765281257579	FALSE	Fatty Acid Metabolism
4784	-0.476651339163518	FALSE	Fatty Acid Metabolism
4785	-0.476774552569137	FALSE	Fatty Acid Metabolism
4786	-0.476897765974756	FALSE	Fatty Acid Metabolism
4787	-0.477020979380374	FALSE	Fatty Acid Metabolism
4788	-0.477144192785993	FALSE	Fatty Acid Metabolism
4789	-0.477267406191611	FALSE	Fatty Acid Metabolism
4790	-0.47739061959723	FALSE	Fatty Acid Metabolism
4791	-0.477513833002848	FALSE	Fatty Acid Metabolism
4792	-0.477637046408467	FALSE	Fatty Acid Metabolism
4793	-0.477760259814085	FALSE	Fatty Acid Metabolism
4794	-0.477883473219704	FALSE	Fatty Acid Metabolism
4795	-0.478006686625322	FALSE	Fatty Acid Metabolism
4796	-0.478129900030941	FALSE	Fatty Acid Metabolism
4797	-0.478253113436559	FALSE	Fatty Acid Metabolism
4798	-0.478376326842178	FALSE	Fatty Acid Metabolism
4799	-0.478499540247797	FALSE	Fatty Acid Metabolism
4800	-0.478622753653415	FALSE	Fatty Acid Metabolism
4801	-0.478745967059034	FALSE	Fatty Acid Metabolism
4802	-0.478869180464652	FALSE	Fatty Acid Metabolism
4803	-0.478992393870271	FALSE	Fatty Acid Metabolism
4804	-0.479115607275889	FALSE	Fatty Acid Metabolism
4805	-0.479238820681508	FALSE	Fatty Acid Metabolism
4806	-0.479362034087126	FALSE	Fatty Acid Metabolism
4807	-0.479485247492745	FALSE	Fatty Acid Metabolism
4808	-0.479608460898363	FALSE	Fatty Acid Metabolism
4809	-0.479731674303982	FALSE	Fatty Acid Metabolism
4810	-0.4798548877096	FALSE	Fatty Acid Metabolism
4811	-0.479978101115219	FALSE	Fatty Acid Metabolism
4812	-0.480101314520837	FALSE	Fatty Acid Metabolism
4813	-0.480224527926456	FALSE	Fatty Acid Metabolism
4814	-0.480347741332074	FALSE	Fatty Acid Metabolism
4815	-0.480470954737693	FALSE	Fatty Acid Metabolism
4816	-0.480594168143312	FALSE	Fatty Acid Metabolism
4817	-0.48071738154893	FALSE	Fatty Acid Metabolism
4818	-0.480840594954549	FALSE	Fatty Acid Metabolism
4819	-0.480963808360167	FALSE	Fatty Acid Metabolism
4820	-0.481087021765786	FALSE	Fatty Acid Metabolism
4821	-0.481210235171404	FALSE	Fatty Acid Metabolism
4822	-0.481333448577023	FALSE	Fatty Acid Metabolism
4823	-0.481456661982641	FALSE	Fatty Acid Metabolism
4824	-0.48157987538826	FALSE	Fatty Acid Metabolism
4825	-0.481703088793878	FALSE	Fatty Acid Metabolism
4826	-0.481826302199497	FALSE	Fatty Acid Metabolism
4827	-0.481949515605115	FALSE	Fatty Acid Metabolism
4828	-0.482072729010734	FALSE	Fatty Acid Metabolism
4829	-0.482195942416352	FALSE	Fatty Acid Metabolism
4830	-0.482319155821971	FALSE	Fatty Acid Metabolism
4831	-0.482442369227589	FALSE	Fatty Acid Metabolism
4832	-0.482565582633208	FALSE	Fatty Acid Metabolism
4833	-0.482688796038827	FALSE	Fatty Acid Metabolism
4834	-0.482812009444445	FALSE	Fatty Acid Metabolism
4835	-0.482935222850064	FALSE	Fatty Acid Metabolism
4836	-0.483058436255682	FALSE	Fatty Acid Metabolism
4837	-0.483181649661301	FALSE	Fatty Acid Metabolism
4838	-0.483304863066919	FALSE	Fatty Acid Metabolism
4839	-0.483428076472538	FALSE	Fatty Acid Metabolism
4840	-0.483551289878156	FALSE	Fatty Acid Metabolism
4841	-0.483674503283775	FALSE	Fatty Acid Metabolism
4842	-0.483797716689393	FALSE	Fatty Acid Metabolism
4843	-0.483920930095012	FALSE	Fatty Acid Metabolism
4844	-0.48404414350063	FALSE	Fatty Acid Metabolism
4845	-0.484167356906249	FALSE	Fatty Acid Metabolism
4846	-0.482658405919243	TRUE	Fatty Acid Metabolism
4847	-0.482781619324861	FALSE	Fatty Acid Metabolism
4848	-0.48290483273048	FALSE	Fatty Acid Metabolism
4849	-0.483028046136098	FALSE	Fatty Acid Metabolism
4850	-0.483151259541717	FALSE	Fatty Acid Metabolism
4851	-0.483274472947335	FALSE	Fatty Acid Metabolism
4852	-0.483397686352954	FALSE	Fatty Acid Metabolism
4853	-0.483520899758572	FALSE	Fatty Acid Metabolism
4854	-0.483644113164191	FALSE	Fatty Acid Metabolism
4855	-0.483767326569809	FALSE	Fatty Acid Metabolism
4856	-0.483890539975428	FALSE	Fatty Acid Metabolism
4857	-0.484013753381047	FALSE	Fatty Acid Metabolism
4858	-0.484136966786665	FALSE	Fatty Acid Metabolism
4859	-0.484260180192284	FALSE	Fatty Acid Metabolism
4860	-0.484383393597902	FALSE	Fatty Acid Metabolism
4861	-0.484506607003521	FALSE	Fatty Acid Metabolism
4862	-0.484629820409139	FALSE	Fatty Acid Metabolism
4863	-0.484753033814758	FALSE	Fatty Acid Metabolism
4864	-0.484876247220376	FALSE	Fatty Acid Metabolism
4865	-0.484999460625995	FALSE	Fatty Acid Metabolism
4866	-0.485122674031613	FALSE	Fatty Acid Metabolism
4867	-0.485245887437232	FALSE	Fatty Acid Metabolism
4868	-0.48536910084285	FALSE	Fatty Acid Metabolism
4869	-0.485492314248469	FALSE	Fatty Acid Metabolism
4870	-0.485615527654087	FALSE	Fatty Acid Metabolism
4871	-0.485738741059706	FALSE	Fatty Acid Metabolism
4872	-0.485861954465324	FALSE	Fatty Acid Metabolism
4873	-0.485985167870943	FALSE	Fatty Acid Metabolism
4874	-0.486108381276562	FALSE	Fatty Acid Metabolism
4875	-0.48623159468218	FALSE	Fatty Acid Metabolism
4876	-0.486354808087799	FALSE	Fatty Acid Metabolism
4877	-0.486478021493417	FALSE	Fatty Acid Metabolism
4878	-0.486601234899036	FALSE	Fatty Acid Metabolism
4879	-0.486724448304654	FALSE	Fatty Acid Metabolism
4880	-0.486847661710273	FALSE	Fatty Acid Metabolism
4881	-0.486970875115891	FALSE	Fatty Acid Metabolism
4882	-0.48709408852151	FALSE	Fatty Acid Metabolism
4883	-0.487217301927128	FALSE	Fatty Acid Metabolism
4884	-0.487340515332747	FALSE	Fatty Acid Metabolism
4885	-0.487463728738365	FALSE	Fatty Acid Metabolism
4886	-0.487586942143984	FALSE	Fatty Acid Metabolism
4887	-0.487710155549602	FALSE	Fatty Acid Metabolism
4888	-0.487833368955221	FALSE	Fatty Acid Metabolism
4889	-0.48795658236084	FALSE	Fatty Acid Metabolism
4890	-0.488079795766458	FALSE	Fatty Acid Metabolism
4891	-0.488203009172077	FALSE	Fatty Acid Metabolism
4892	-0.488326222577695	FALSE	Fatty Acid Metabolism
4893	-0.488449435983314	FALSE	Fatty Acid Metabolism
4894	-0.488572649388932	FALSE	Fatty Acid Metabolism
4895	-0.488695862794551	FALSE	Fatty Acid Metabolism
4896	-0.488819076200169	FALSE	Fatty Acid Metabolism
4897	-0.488942289605788	FALSE	Fatty Acid Metabolism
4898	-0.489065503011406	FALSE	Fatty Acid Metabolism
4899	-0.489188716417025	FALSE	Fatty Acid Metabolism
4900	-0.489311929822643	FALSE	Fatty Acid Metabolism
4901	-0.489435143228262	FALSE	Fatty Acid Metabolism
4902	-0.48955835663388	FALSE	Fatty Acid Metabolism
4903	-0.489681570039499	FALSE	Fatty Acid Metabolism
4904	-0.489804783445118	FALSE	Fatty Acid Metabolism
4905	-0.489927996850736	FALSE	Fatty Acid Metabolism
4906	-0.490051210256355	FALSE	Fatty Acid Metabolism
4907	-0.490174423661973	FALSE	Fatty Acid Metabolism
4908	-0.490297637067592	FALSE	Fatty Acid Metabolism
4909	-0.49042085047321	FALSE	Fatty Acid Metabolism
4910	-0.490544063878829	FALSE	Fatty Acid Metabolism
4911	-0.490667277284447	FALSE	Fatty Acid Metabolism
4912	-0.490790490690066	FALSE	Fatty Acid Metabolism
4913	-0.490913704095684	FALSE	Fatty Acid Metabolism
4914	-0.491036917501303	FALSE	Fatty Acid Metabolism
4915	-0.491160130906921	FALSE	Fatty Acid Metabolism
4916	-0.49128334431254	FALSE	Fatty Acid Metabolism
4917	-0.491406557718158	FALSE	Fatty Acid Metabolism
4918	-0.491529771123777	FALSE	Fatty Acid Metabolism
4919	-0.491652984529395	FALSE	Fatty Acid Metabolism
4920	-0.491776197935014	FALSE	Fatty Acid Metabolism
4921	-0.491899411340633	FALSE	Fatty Acid Metabolism
4922	-0.492022624746251	FALSE	Fatty Acid Metabolism
4923	-0.49214583815187	FALSE	Fatty Acid Metabolism
4924	-0.492269051557488	FALSE	Fatty Acid Metabolism
4925	-0.492392264963107	FALSE	Fatty Acid Metabolism
4926	-0.492515478368725	FALSE	Fatty Acid Metabolism
4927	-0.492638691774344	FALSE	Fatty Acid Metabolism
4928	-0.492761905179962	FALSE	Fatty Acid Metabolism
4929	-0.492885118585581	FALSE	Fatty Acid Metabolism
4930	-0.493008331991199	FALSE	Fatty Acid Metabolism
4931	-0.493131545396818	FALSE	Fatty Acid Metabolism
4932	-0.493254758802436	FALSE	Fatty Acid Metabolism
4933	-0.493377972208055	FALSE	Fatty Acid Metabolism
4934	-0.493501185613673	FALSE	Fatty Acid Metabolism
4935	-0.493624399019292	FALSE	Fatty Acid Metabolism
4936	-0.49374761242491	FALSE	Fatty Acid Metabolism
4937	-0.493870825830529	FALSE	Fatty Acid Metabolism
4938	-0.493994039236148	FALSE	Fatty Acid Metabolism
4939	-0.494117252641766	FALSE	Fatty Acid Metabolism
4940	-0.494240466047385	FALSE	Fatty Acid Metabolism
4941	-0.494363679453003	FALSE	Fatty Acid Metabolism
4942	-0.494486892858622	FALSE	Fatty Acid Metabolism
4943	-0.49461010626424	FALSE	Fatty Acid Metabolism
4944	-0.494733319669859	FALSE	Fatty Acid Metabolism
4945	-0.494856533075477	FALSE	Fatty Acid Metabolism
4946	-0.494979746481096	FALSE	Fatty Acid Metabolism
4947	-0.495102959886714	FALSE	Fatty Acid Metabolism
4948	-0.495226173292333	FALSE	Fatty Acid Metabolism
4949	-0.495349386697951	FALSE	Fatty Acid Metabolism
4950	-0.49547260010357	FALSE	Fatty Acid Metabolism
4951	-0.495595813509188	FALSE	Fatty Acid Metabolism
4952	-0.495719026914807	FALSE	Fatty Acid Metabolism
4953	-0.495842240320426	FALSE	Fatty Acid Metabolism
4954	-0.495965453726044	FALSE	Fatty Acid Metabolism
4955	-0.496088667131663	FALSE	Fatty Acid Metabolism
4956	-0.496211880537281	FALSE	Fatty Acid Metabolism
4957	-0.4963350939429	FALSE	Fatty Acid Metabolism
4958	-0.496458307348518	FALSE	Fatty Acid Metabolism
4959	-0.496581520754137	FALSE	Fatty Acid Metabolism
4960	-0.496704734159755	FALSE	Fatty Acid Metabolism
4961	-0.496827947565374	FALSE	Fatty Acid Metabolism
4962	-0.496951160970992	FALSE	Fatty Acid Metabolism
4963	-0.497074374376611	FALSE	Fatty Acid Metabolism
4964	-0.497197587782229	FALSE	Fatty Acid Metabolism
4965	-0.497320801187848	FALSE	Fatty Acid Metabolism
4966	-0.497444014593466	FALSE	Fatty Acid Metabolism
4967	-0.497567227999085	FALSE	Fatty Acid Metabolism
4968	-0.497690441404704	FALSE	Fatty Acid Metabolism
4969	-0.497813654810322	FALSE	Fatty Acid Metabolism
4970	-0.497936868215941	FALSE	Fatty Acid Metabolism
4971	-0.498060081621559	FALSE	Fatty Acid Metabolism
4972	-0.498183295027178	FALSE	Fatty Acid Metabolism
4973	-0.498306508432796	FALSE	Fatty Acid Metabolism
4974	-0.498429721838415	FALSE	Fatty Acid Metabolism
4975	-0.498552935244033	FALSE	Fatty Acid Metabolism
4976	-0.498676148649652	FALSE	Fatty Acid Metabolism
4977	-0.49879936205527	FALSE	Fatty Acid Metabolism
4978	-0.498922575460889	FALSE	Fatty Acid Metabolism
4979	-0.499045788866507	FALSE	Fatty Acid Metabolism
4980	-0.499169002272126	FALSE	Fatty Acid Metabolism
4981	-0.499292215677744	FALSE	Fatty Acid Metabolism
4982	-0.499415429083363	FALSE	Fatty Acid Metabolism
4983	-0.499538642488981	FALSE	Fatty Acid Metabolism
4984	-0.4996618558946	FALSE	Fatty Acid Metabolism
4985	-0.499785069300219	FALSE	Fatty Acid Metabolism
4986	-0.499908282705837	FALSE	Fatty Acid Metabolism
4987	-0.500031496111456	FALSE	Fatty Acid Metabolism
4988	-0.500154709517074	FALSE	Fatty Acid Metabolism
4989	-0.500277922922693	FALSE	Fatty Acid Metabolism
4990	-0.500401136328311	FALSE	Fatty Acid Metabolism
4991	-0.50052434973393	FALSE	Fatty Acid Metabolism
4992	-0.500647563139548	FALSE	Fatty Acid Metabolism
4993	-0.500770776545167	FALSE	Fatty Acid Metabolism
4994	-0.500893989950785	FALSE	Fatty Acid Metabolism
4995	-0.501017203356404	FALSE	Fatty Acid Metabolism
4996	-0.501140416762022	FALSE	Fatty Acid Metabolism
4997	-0.501263630167641	FALSE	Fatty Acid Metabolism
4998	-0.501386843573259	FALSE	Fatty Acid Metabolism
4999	-0.501510056978878	FALSE	Fatty Acid Metabolism
5000	-0.501633270384497	FALSE	Fatty Acid Metabolism
5001	-0.501756483790115	FALSE	Fatty Acid Metabolism
5002	-0.501879697195734	FALSE	Fatty Acid Metabolism
5003	-0.502002910601352	FALSE	Fatty Acid Metabolism
5004	-0.502126124006971	FALSE	Fatty Acid Metabolism
5005	-0.502249337412589	FALSE	Fatty Acid Metabolism
5006	-0.502372550818208	FALSE	Fatty Acid Metabolism
5007	-0.502495764223826	FALSE	Fatty Acid Metabolism
5008	-0.502618977629445	FALSE	Fatty Acid Metabolism
5009	-0.502742191035063	FALSE	Fatty Acid Metabolism
5010	-0.502865404440682	FALSE	Fatty Acid Metabolism
5011	-0.5029886178463	FALSE	Fatty Acid Metabolism
5012	-0.503111831251919	FALSE	Fatty Acid Metabolism
5013	-0.503235044657537	FALSE	Fatty Acid Metabolism
5014	-0.503358258063156	FALSE	Fatty Acid Metabolism
5015	-0.503481471468775	FALSE	Fatty Acid Metabolism
5016	-0.503604684874393	FALSE	Fatty Acid Metabolism
5017	-0.503727898280012	FALSE	Fatty Acid Metabolism
5018	-0.50385111168563	FALSE	Fatty Acid Metabolism
5019	-0.501862709195479	TRUE	Fatty Acid Metabolism
5020	-0.501985922601097	FALSE	Fatty Acid Metabolism
5021	-0.502109136006716	FALSE	Fatty Acid Metabolism
5022	-0.502232349412334	FALSE	Fatty Acid Metabolism
5023	-0.502355562817953	FALSE	Fatty Acid Metabolism
5024	-0.502478776223571	FALSE	Fatty Acid Metabolism
5025	-0.50260198962919	FALSE	Fatty Acid Metabolism
5026	-0.502725203034808	FALSE	Fatty Acid Metabolism
5027	-0.502848416440427	FALSE	Fatty Acid Metabolism
5028	-0.502971629846045	FALSE	Fatty Acid Metabolism
5029	-0.503094843251664	FALSE	Fatty Acid Metabolism
5030	-0.503218056657282	FALSE	Fatty Acid Metabolism
5031	-0.503341270062901	FALSE	Fatty Acid Metabolism
5032	-0.50346448346852	FALSE	Fatty Acid Metabolism
5033	-0.503587696874138	FALSE	Fatty Acid Metabolism
5034	-0.503710910279757	FALSE	Fatty Acid Metabolism
5035	-0.503834123685375	FALSE	Fatty Acid Metabolism
5036	-0.503957337090994	FALSE	Fatty Acid Metabolism
5037	-0.504080550496612	FALSE	Fatty Acid Metabolism
5038	-0.504203763902231	FALSE	Fatty Acid Metabolism
5039	-0.504326977307849	FALSE	Fatty Acid Metabolism
5040	-0.502291748701821	TRUE	Fatty Acid Metabolism
5041	-0.50241496210744	FALSE	Fatty Acid Metabolism
5042	-0.502538175513058	FALSE	Fatty Acid Metabolism
5043	-0.502661388918677	FALSE	Fatty Acid Metabolism
5044	-0.502784602324296	FALSE	Fatty Acid Metabolism
5045	-0.502907815729914	FALSE	Fatty Acid Metabolism
5046	-0.503031029135533	FALSE	Fatty Acid Metabolism
5047	-0.503154242541151	FALSE	Fatty Acid Metabolism
5048	-0.50327745594677	FALSE	Fatty Acid Metabolism
5049	-0.503400669352388	FALSE	Fatty Acid Metabolism
5050	-0.503523882758007	FALSE	Fatty Acid Metabolism
5051	-0.503647096163625	FALSE	Fatty Acid Metabolism
5052	-0.503770309569244	FALSE	Fatty Acid Metabolism
5053	-0.503893522974862	FALSE	Fatty Acid Metabolism
5054	-0.504016736380481	FALSE	Fatty Acid Metabolism
5055	-0.504139949786099	FALSE	Fatty Acid Metabolism
5056	-0.504263163191718	FALSE	Fatty Acid Metabolism
5057	-0.504386376597336	FALSE	Fatty Acid Metabolism
5058	-0.504509590002955	FALSE	Fatty Acid Metabolism
5059	-0.504632803408574	FALSE	Fatty Acid Metabolism
5060	-0.504756016814192	FALSE	Fatty Acid Metabolism
5061	-0.504879230219811	FALSE	Fatty Acid Metabolism
5062	-0.505002443625429	FALSE	Fatty Acid Metabolism
5063	-0.505125657031048	FALSE	Fatty Acid Metabolism
5064	-0.505248870436666	FALSE	Fatty Acid Metabolism
5065	-0.505372083842285	FALSE	Fatty Acid Metabolism
5066	-0.505495297247903	FALSE	Fatty Acid Metabolism
5067	-0.505618510653522	FALSE	Fatty Acid Metabolism
5068	-0.50574172405914	FALSE	Fatty Acid Metabolism
5069	-0.505864937464759	FALSE	Fatty Acid Metabolism
5070	-0.505988150870377	FALSE	Fatty Acid Metabolism
5071	-0.506111364275996	FALSE	Fatty Acid Metabolism
5072	-0.506234577681614	FALSE	Fatty Acid Metabolism
5073	-0.506357791087233	FALSE	Fatty Acid Metabolism
5074	-0.506481004492851	FALSE	Fatty Acid Metabolism
5075	-0.50660421789847	FALSE	Fatty Acid Metabolism
5076	-0.506727431304088	FALSE	Fatty Acid Metabolism
5077	-0.506850644709707	FALSE	Fatty Acid Metabolism
5078	-0.506973858115326	FALSE	Fatty Acid Metabolism
5079	-0.507097071520944	FALSE	Fatty Acid Metabolism
5080	-0.507220284926563	FALSE	Fatty Acid Metabolism
5081	-0.507343498332181	FALSE	Fatty Acid Metabolism
5082	-0.5074667117378	FALSE	Fatty Acid Metabolism
5083	-0.507589925143418	FALSE	Fatty Acid Metabolism
5084	-0.507713138549037	FALSE	Fatty Acid Metabolism
5085	-0.507836351954655	FALSE	Fatty Acid Metabolism
5086	-0.507959565360274	FALSE	Fatty Acid Metabolism
5087	-0.508082778765892	FALSE	Fatty Acid Metabolism
5088	-0.508205992171511	FALSE	Fatty Acid Metabolism
5089	-0.508329205577129	FALSE	Fatty Acid Metabolism
5090	-0.508452418982748	FALSE	Fatty Acid Metabolism
5091	-0.508575632388366	FALSE	Fatty Acid Metabolism
5092	-0.508698845793985	FALSE	Fatty Acid Metabolism
5093	-0.508822059199604	FALSE	Fatty Acid Metabolism
5094	-0.508945272605222	FALSE	Fatty Acid Metabolism
5095	-0.509068486010841	FALSE	Fatty Acid Metabolism
5096	-0.509191699416459	FALSE	Fatty Acid Metabolism
5097	-0.509314912822078	FALSE	Fatty Acid Metabolism
5098	-0.509438126227696	FALSE	Fatty Acid Metabolism
5099	-0.509561339633315	FALSE	Fatty Acid Metabolism
5100	-0.509684553038933	FALSE	Fatty Acid Metabolism
5101	-0.509807766444552	FALSE	Fatty Acid Metabolism
5102	-0.50993097985017	FALSE	Fatty Acid Metabolism
5103	-0.510054193255789	FALSE	Fatty Acid Metabolism
5104	-0.510177406661407	FALSE	Fatty Acid Metabolism
5105	-0.510300620067026	FALSE	Fatty Acid Metabolism
5106	-0.510423833472644	FALSE	Fatty Acid Metabolism
5107	-0.510547046878263	FALSE	Fatty Acid Metabolism
5108	-0.510670260283882	FALSE	Fatty Acid Metabolism
5109	-0.5107934736895	FALSE	Fatty Acid Metabolism
5110	-0.510916687095119	FALSE	Fatty Acid Metabolism
5111	-0.511039900500737	FALSE	Fatty Acid Metabolism
5112	-0.511163113906356	FALSE	Fatty Acid Metabolism
5113	-0.511286327311974	FALSE	Fatty Acid Metabolism
5114	-0.511409540717593	FALSE	Fatty Acid Metabolism
5115	-0.511532754123211	FALSE	Fatty Acid Metabolism
5116	-0.51165596752883	FALSE	Fatty Acid Metabolism
5117	-0.511779180934448	FALSE	Fatty Acid Metabolism
5118	-0.511902394340067	FALSE	Fatty Acid Metabolism
5119	-0.512025607745685	FALSE	Fatty Acid Metabolism
5120	-0.512148821151304	FALSE	Fatty Acid Metabolism
5121	-0.512272034556922	FALSE	Fatty Acid Metabolism
5122	-0.512395247962541	FALSE	Fatty Acid Metabolism
5123	-0.512518461368159	FALSE	Fatty Acid Metabolism
5124	-0.512641674773778	FALSE	Fatty Acid Metabolism
5125	-0.512764888179397	FALSE	Fatty Acid Metabolism
5126	-0.512888101585015	FALSE	Fatty Acid Metabolism
5127	-0.513011314990634	FALSE	Fatty Acid Metabolism
5128	-0.513134528396252	FALSE	Fatty Acid Metabolism
5129	-0.513257741801871	FALSE	Fatty Acid Metabolism
5130	-0.513380955207489	FALSE	Fatty Acid Metabolism
5131	-0.513504168613108	FALSE	Fatty Acid Metabolism
5132	-0.513627382018726	FALSE	Fatty Acid Metabolism
5133	-0.513750595424345	FALSE	Fatty Acid Metabolism
5134	-0.513873808829963	FALSE	Fatty Acid Metabolism
5135	-0.513997022235582	FALSE	Fatty Acid Metabolism
5136	-0.5141202356412	FALSE	Fatty Acid Metabolism
5137	-0.514243449046819	FALSE	Fatty Acid Metabolism
5138	-0.514366662452437	FALSE	Fatty Acid Metabolism
5139	-0.514489875858056	FALSE	Fatty Acid Metabolism
5140	-0.514613089263675	FALSE	Fatty Acid Metabolism
5141	-0.514736302669293	FALSE	Fatty Acid Metabolism
5142	-0.514859516074912	FALSE	Fatty Acid Metabolism
5143	-0.51498272948053	FALSE	Fatty Acid Metabolism
5144	-0.515105942886149	FALSE	Fatty Acid Metabolism
5145	-0.515229156291767	FALSE	Fatty Acid Metabolism
5146	-0.515352369697386	FALSE	Fatty Acid Metabolism
5147	-0.515475583103004	FALSE	Fatty Acid Metabolism
5148	-0.515598796508623	FALSE	Fatty Acid Metabolism
5149	-0.515722009914241	FALSE	Fatty Acid Metabolism
5150	-0.51584522331986	FALSE	Fatty Acid Metabolism
5151	-0.515968436725478	FALSE	Fatty Acid Metabolism
5152	-0.516091650131097	FALSE	Fatty Acid Metabolism
5153	-0.516214863536715	FALSE	Fatty Acid Metabolism
5154	-0.516338076942334	FALSE	Fatty Acid Metabolism
5155	-0.516461290347953	FALSE	Fatty Acid Metabolism
5156	-0.516584503753571	FALSE	Fatty Acid Metabolism
5157	-0.51670771715919	FALSE	Fatty Acid Metabolism
5158	-0.516830930564808	FALSE	Fatty Acid Metabolism
5159	-0.516954143970427	FALSE	Fatty Acid Metabolism
5160	-0.517077357376045	FALSE	Fatty Acid Metabolism
5161	-0.517200570781664	FALSE	Fatty Acid Metabolism
5162	-0.517323784187282	FALSE	Fatty Acid Metabolism
5163	-0.517446997592901	FALSE	Fatty Acid Metabolism
5164	-0.517570210998519	FALSE	Fatty Acid Metabolism
5165	-0.517693424404138	FALSE	Fatty Acid Metabolism
5166	-0.517816637809756	FALSE	Fatty Acid Metabolism
5167	-0.517939851215375	FALSE	Fatty Acid Metabolism
5168	-0.518063064620993	FALSE	Fatty Acid Metabolism
5169	-0.518186278026612	FALSE	Fatty Acid Metabolism
5170	-0.51830949143223	FALSE	Fatty Acid Metabolism
5171	-0.518432704837849	FALSE	Fatty Acid Metabolism
5172	-0.518555918243467	FALSE	Fatty Acid Metabolism
5173	-0.518679131649086	FALSE	Fatty Acid Metabolism
5174	-0.518802345054705	FALSE	Fatty Acid Metabolism
5175	-0.518925558460323	FALSE	Fatty Acid Metabolism
5176	-0.519048771865942	FALSE	Fatty Acid Metabolism
5177	-0.51917198527156	FALSE	Fatty Acid Metabolism
5178	-0.519295198677179	FALSE	Fatty Acid Metabolism
5179	-0.519418412082797	FALSE	Fatty Acid Metabolism
5180	-0.519541625488416	FALSE	Fatty Acid Metabolism
5181	-0.519664838894034	FALSE	Fatty Acid Metabolism
5182	-0.519788052299653	FALSE	Fatty Acid Metabolism
5183	-0.519911265705271	FALSE	Fatty Acid Metabolism
5184	-0.52003447911089	FALSE	Fatty Acid Metabolism
5185	-0.520157692516508	FALSE	Fatty Acid Metabolism
5186	-0.520280905922127	FALSE	Fatty Acid Metabolism
5187	-0.520404119327745	FALSE	Fatty Acid Metabolism
5188	-0.520527332733364	FALSE	Fatty Acid Metabolism
5189	-0.520650546138983	FALSE	Fatty Acid Metabolism
5190	-0.520773759544601	FALSE	Fatty Acid Metabolism
5191	-0.52089697295022	FALSE	Fatty Acid Metabolism
5192	-0.521020186355838	FALSE	Fatty Acid Metabolism
5193	-0.521143399761457	FALSE	Fatty Acid Metabolism
5194	-0.521266613167075	FALSE	Fatty Acid Metabolism
5195	-0.521389826572694	FALSE	Fatty Acid Metabolism
5196	-0.521513039978312	FALSE	Fatty Acid Metabolism
5197	-0.521636253383931	FALSE	Fatty Acid Metabolism
5198	-0.521759466789549	FALSE	Fatty Acid Metabolism
5199	-0.521882680195168	FALSE	Fatty Acid Metabolism
5200	-0.522005893600786	FALSE	Fatty Acid Metabolism
5201	-0.522129107006405	FALSE	Fatty Acid Metabolism
5202	-0.522252320412023	FALSE	Fatty Acid Metabolism
5203	-0.522375533817642	FALSE	Fatty Acid Metabolism
5204	-0.522498747223261	FALSE	Fatty Acid Metabolism
5205	-0.522621960628879	FALSE	Fatty Acid Metabolism
5206	-0.522745174034498	FALSE	Fatty Acid Metabolism
5207	-0.522868387440116	FALSE	Fatty Acid Metabolism
5208	-0.522991600845735	FALSE	Fatty Acid Metabolism
5209	-0.523114814251353	FALSE	Fatty Acid Metabolism
5210	-0.523238027656972	FALSE	Fatty Acid Metabolism
5211	-0.52336124106259	FALSE	Fatty Acid Metabolism
5212	-0.523484454468209	FALSE	Fatty Acid Metabolism
5213	-0.523607667873827	FALSE	Fatty Acid Metabolism
5214	-0.523730881279446	FALSE	Fatty Acid Metabolism
5215	-0.523854094685064	FALSE	Fatty Acid Metabolism
5216	-0.523977308090683	FALSE	Fatty Acid Metabolism
5217	-0.524100521496301	FALSE	Fatty Acid Metabolism
5218	-0.52422373490192	FALSE	Fatty Acid Metabolism
5219	-0.524346948307538	FALSE	Fatty Acid Metabolism
5220	-0.524470161713157	FALSE	Fatty Acid Metabolism
5221	-0.524593375118776	FALSE	Fatty Acid Metabolism
5222	-0.524716588524394	FALSE	Fatty Acid Metabolism
5223	-0.524839801930013	FALSE	Fatty Acid Metabolism
5224	-0.524963015335631	FALSE	Fatty Acid Metabolism
5225	-0.52508622874125	FALSE	Fatty Acid Metabolism
5226	-0.525209442146868	FALSE	Fatty Acid Metabolism
5227	-0.525332655552487	FALSE	Fatty Acid Metabolism
5228	-0.525455868958105	FALSE	Fatty Acid Metabolism
5229	-0.525579082363724	FALSE	Fatty Acid Metabolism
5230	-0.525702295769342	FALSE	Fatty Acid Metabolism
5231	-0.525825509174961	FALSE	Fatty Acid Metabolism
5232	-0.525948722580579	FALSE	Fatty Acid Metabolism
5233	-0.526071935986198	FALSE	Fatty Acid Metabolism
5234	-0.526195149391816	FALSE	Fatty Acid Metabolism
5235	-0.526318362797435	FALSE	Fatty Acid Metabolism
5236	-0.526441576203054	FALSE	Fatty Acid Metabolism
5237	-0.526564789608672	FALSE	Fatty Acid Metabolism
5238	-0.526688003014291	FALSE	Fatty Acid Metabolism
5239	-0.526811216419909	FALSE	Fatty Acid Metabolism
