experiment	gene	pair_number_within_experiment	pair_id	normal_channel	adenoma_channel	normal_log2_ratio_vs_114	adenoma_log2_ratio_vs_114	adenoma_minus_normal_log2	n_unique_peptides_normal	n_unique_peptides_adenoma	passes_author_batch_qc
6	HMGCS2	2	Exp06_Pair2	117	118	-1.5145731728297585	0.545052736767098	2.0596259095968565	19	19	True
6	HMGCS2	3	Exp06_Pair3	119	121	-0.6371093573341398	1.6313371441274813	2.268446501461621	19	17	True
6	IGFBP2	1	Exp06_Pair1	115	116	-0.16165326347876927	0.5947554236496365	0.7564086871284058	1	2	True
6	IGFBP2	2	Exp06_Pair2	117	118	-0.5543899632932877	0.070389327891398	0.6247792911846857	2	1	True
6	IGFBP2	3	Exp06_Pair3	119	121	0.6182386555954547	0.3334237337251918	-0.28481492187026286	1	1	True
6	LGALS3	1	Exp06_Pair1	115	116	-0.19083368040912588	0.33382346284677256	0.5246571432558984	7	7	True
6	LGALS3	2	Exp06_Pair2	117	118	-0.24297675349254041	0.640943468910044	0.8839202224025844	7	7	True
6	LGALS3	3	Exp06_Pair3	119	121	0.2965095277961072	0.7289499876473107	0.4324404598512035	7	7	True
6	LGALS4	1	Exp06_Pair1	115	116	-0.5433762444263123	0.47092725747512665	1.014303501901439	10	11	True
6	LGALS4	2	Exp06_Pair2	117	118	-0.05146765149318007	0.6350578297252141	0.6865254812183942	10	11	True
6	LGALS4	3	Exp06_Pair3	119	121	0.5665716406267608	0.8342826507542591	0.2677110101274983	11	11	True
6	MYL12A	1	Exp06_Pair1	115	116	-0.6345465306681974	0.6973245655342093	1.3318710962024067	6	7	True
6	MYL12A	2	Exp06_Pair2	117	118	-1.7775090458198188	0.060739157857678534	1.8382482036774974	4	7	True
6	MYL12A	3	Exp06_Pair3	119	121	-0.5865036038808582	0.3460600285237526	0.9325636324046108	6	7	True
6	MYL6	1	Exp06_Pair1	115	116	-0.2561948043339696	0.5190929772885489	0.7752877816225184	8	8	True
6	MYL6	2	Exp06_Pair2	117	118	-0.3200336661172497	0.23023569648079006	0.5502693625980397	8	8	True
6	MYL6	3	Exp06_Pair3	119	121	0.6404267088929653	0.22419681124489405	-0.4162298976480712	8	8	True
6	NDRG1	1	Exp06_Pair1	115	116	-0.6665762662748083	-0.30122993400247616	0.3653463322723321	5	5	True
6	NDRG1	2	Exp06_Pair2	117	118	-0.8996950942043145	-0.6380643441407489	0.2616307500635656	5	5	True
6	NDRG1	3	Exp06_Pair3	119	121	0.10777593496388838	0.5270703355126605	0.4192944005487721	5	5	True
6	OLFM4	1	Exp06_Pair1	115	116	-1.1759495366724586	2.8890321498400215	4.06498168651248	8	13	True
6	OLFM4	2	Exp06_Pair2	117	118	-1.0777155796289395	-0.03865870329815479	1.0390568763307848	5	12	True
6	OLFM4	3	Exp06_Pair3	119	121	-0.514268603788484	0.6645646691749768	1.1788332729634607	12	11	True
6	PRDX6	1	Exp06_Pair1	115	116	0.06449515722210908	0.2946124823654517	0.2301173251433426	12	12	True
6	PRDX6	2	Exp06_Pair2	117	118	-0.5777669993169522	-0.2781330287594137	0.2996339705575385	11	12	True
6	PRDX6	3	Exp06_Pair3	119	121	0.6121475261424069	0.5444554597725095	-0.06769206636989733	12	12	True
6	SORD	1	Exp06_Pair1	115	116	-0.715534492314458	1.254594043033141	1.970128535347599	8	9	True
6	SORD	2	Exp06_Pair2	117	118	-1.0469210473874926	0.34131990629745923	1.3882409536849518	9	8	True
6	SORD	3	Exp06_Pair3	119	121	-0.3538729807300438	1.0565835283663676	1.4104565090964114	8	9	True
6	SRI	1	Exp06_Pair1	115	116	0.4668318176465336	0.7925286332097239	0.3256968155631903	4	4	True
6	SRI	2	Exp06_Pair2	117	118	-0.9489736226144492	0.2716789154194439	1.220652538033893	4	4	True
6	SRI	3	Exp06_Pair3	119	121	0.3791588849179538	0.8830691790926734	0.5039102941747196	4	4	True
6	TPT1	1	Exp06_Pair1	115	116	-0.1440103026915193	1.3345682756661326	1.478578578357652	1	1	True
6	TPT1	2	Exp06_Pair2	117	118	-1.434402824145775	0.1877677470460248	1.6221705711917997	1	1	True
6	TPT1	3	Exp06_Pair3	119	121	-0.15682010974282581	0.7432995278882566	0.9001196376310824	1	1	True
6	TST	1	Exp06_Pair1	115	116	-0.09418820590121993	1.0545473654835829	1.1487355713848029	4	4	True
6	TST	2	Exp06_Pair2	117	118	-0.7546779698724531	0.31446501019985185	1.069142980072305	4	4	True
6	TST	3	Exp06_Pair3	119	121	0.061382736177407894	0.5480748637487518	0.4866921275713439	4	4	True
7	ACAA2	1	Exp07_Pair1	115	116	0.30903651018300493	0.8427615427029133	0.5337250325199083	10	9	True
7	ACAA2	2	Exp07_Pair2	117	118	0.09598153907739007	0.8742178576166078	0.7782363185392177	10	10	True
7	ACAA2	3	Exp07_Pair3	119	121	0.21299628864873377	0.6002573733041973	0.3872610846554635	10	10	True
7	BSG	1	Exp07_Pair1	115	116	1.292192773901891	0.7974280821523131	-0.49476469174957793	1	1	True
7	BSG	2	Exp07_Pair2	117	118	1.1296127381304697	1.421694581180292	0.2920818430498222	1	1	True
7	BSG	3	Exp07_Pair3	119	121	0.48129894154756514	0.9745293124838819	0.4932303709363167	1	1	True
7	CALM2	1	Exp07_Pair1	115	116	0.2833291680516414	1.641083552712065	1.3577543846604236	7	7	True
7	CALM2	2	Exp07_Pair2	117	118	-0.7710274302398392	0.08542465625267766	0.8564520864925169	7	7	True
7	CALM2	3	Exp07_Pair3	119	121	-0.929610672108602	-0.009409771753143854	0.9202009003554582	7	6	True
7	CD9	1	Exp07_Pair1	115	116	1.3196179342001613	2.1365195325505604	0.8169015983503991	1	1	True
7	CD9	2	Exp07_Pair2	117	118	0.47819525793916595	2.130271954518859	1.6520766965796931	1	1	True
7	CD9	3	Exp07_Pair3	119	121	0.5753123306874368	1.3550162642195498	0.779703933532113	1	1	True
7	COX5A	1	Exp07_Pair1	115	116	1.0547437925135772	0.5738132058169232	-0.480930586696654	2	2	True
7	COX5A	2	Exp07_Pair2	117	118	0.46273752383374045	1.1662447672989256	0.7035072434651851	2	2	True
7	COX5A	3	Exp07_Pair3	119	121	0.3187467855681334	0.44631005553105907	0.12756326996292566	2	2	True
7	CYCS	1	Exp07_Pair1	115	116	0.48709479381835763	0.6552744683083105	0.16817967448995286	8	8	True
7	CYCS	2	Exp07_Pair2	117	118	0.3610181051838691	1.2994091829687642	0.9383910777848951	8	8	True
7	CYCS	3	Exp07_Pair3	119	121	0.6062359228569127	1.1373600152456231	0.5311240923887104	8	8	True
7	DHRS11	1	Exp07_Pair1	115	116	0.23143240844796506	-0.27928375747886874	-0.5107161659268338	1	1	True
7	DHRS11	2	Exp07_Pair2	117	118	0.7748397598273264	-0.186064929518683	-0.9609046893460095	1	1	True
7	DHRS11	3	Exp07_Pair3	119	121	1.3236582910262449	0.2203299548795556	-1.1033283361466892	1	1	True
7	EPCAM	1	Exp07_Pair1	115	116	1.2245187757580491	1.1080464327367345	-0.1164723430213146	8	8	True
7	EPCAM	2	Exp07_Pair2	117	118	0.525907217954986	1.2875789431369453	0.7616717251819594	8	8	True
7	EPCAM	3	Exp07_Pair3	119	121	0.34390278720577655	1.1026440147783851	0.7587412275726086	8	8	True
7	ETHE1	1	Exp07_Pair1	115	116	-0.031617154323673756	0.1831932828765115	0.21481043720018525	7	7	True
7	ETHE1	2	Exp07_Pair2	117	118	-0.020198002676914198	0.12697285625776553	0.14717085893467974	7	7	True
7	ETHE1	3	Exp07_Pair3	119	121	0.08627512000895529	0.3070769288818873	0.22080180887293202	7	7	True
7	FABP1	1	Exp07_Pair1	115	116	1.4701705895778692	0.2917451003893825	-1.1784254891884867	11	11	True
7	FABP1	2	Exp07_Pair2	117	118	0.7355091669163256	1.2209586957199488	0.48544952880362313	11	11	True
7	FABP1	3	Exp07_Pair3	119	121	0.3538878362849074	-0.39973024649099537	-0.7536180827759027	11	11	True
7	HMGCS2	1	Exp07_Pair1	115	116	0.35286727087139214	0.5926364286065773	0.23976915773518515	16	15	True
7	HMGCS2	2	Exp07_Pair2	117	118	-0.17569109269319125	0.9973940681530056	1.1730851608461967	16	14	True
7	HMGCS2	3	Exp07_Pair3	119	121	0.0864280714603419	0.9153132492825771	0.8288851778222351	15	14	True
7	IGFBP2	1	Exp07_Pair1	115	116	0.8678964639926549	0.38294386956899057	-0.4849525944236643	1	1	True
7	IGFBP2	2	Exp07_Pair2	117	118	0.15315678806142052	-0.0014116147058861328	-0.15456840276730666	1	1	True
7	IGFBP2	3	Exp07_Pair3	119	121	0.2338880601742773	0.9426083361116633	0.708720275937386	1	1	True
7	LGALS3	1	Exp07_Pair1	115	116	0.6429640667856598	0.32371843641110687	-0.3192456303745529	6	6	True
7	LGALS3	2	Exp07_Pair2	117	118	0.16302098328127884	0.667932429564636	0.5049114462833573	6	6	True
7	LGALS3	3	Exp07_Pair3	119	121	0.5481779003420431	0.2947456210224933	-0.25343227931954976	6	6	True
7	LGALS4	1	Exp07_Pair1	115	116	1.3516020841947534	0.8922926119230762	-0.4593094722716772	12	12	True
7	LGALS4	2	Exp07_Pair2	117	118	0.7961818724779246	0.8090027749390863	0.012820902461161743	12	13	True
7	LGALS4	3	Exp07_Pair3	119	121	0.9448584458075391	0.7222620479833424	-0.2225963978241967	13	12	True
7	MT1G	1	Exp07_Pair1	115	116	1.5577776713949258	0.22280456104526114	-1.3349731103496647	1	1	True
7	MT1G	2	Exp07_Pair2	117	118	0.43402767466359743	0.2785795504584233	-0.15544812420517412	1	1	True
7	MT1G	3	Exp07_Pair3	119	121	1.1647862781433398	0.4265331381166733	-0.7382531400266665	1	1	True
7	MYL6	1	Exp07_Pair1	115	116	1.011265580624926	0.985976461186096	-0.025289119438829943	9	9	True
7	MYL6	2	Exp07_Pair2	117	118	0.9084286501687873	1.034215715337913	0.12578706516912574	9	9	True
7	MYL6	3	Exp07_Pair3	119	121	0.7782085763980877	0.9313048436506692	0.15309626725258152	9	9	True
7	NDRG1	1	Exp07_Pair1	115	116	0.6461626571578936	0.9730757101687637	0.32691305301087015	3	3	True
7	NDRG1	2	Exp07_Pair2	117	118	0.9545685707529941	1.4693650537048435	0.5147964829518494	3	3	True
7	NDRG1	3	Exp07_Pair3	119	121	0.8877060855279244	0.5360529002402097	-0.3516531852877147	3	3	True
7	OLFM4	1	Exp07_Pair1	115	116	-0.6902736217352361	0.6163576969966904	1.3066313187319265	2	3	True
7	OLFM4	2	Exp07_Pair2	117	118	-0.8358867874700009	-0.18114943910456646	0.6547373483654344	2	3	True
7	OLFM4	3	Exp07_Pair3	119	121	-0.8094371628520406	-0.23626337090696026	0.5731737919450803	2	2	True
7	PRDX6	1	Exp07_Pair1	115	116	0.9282145151374985	0.7095698678083409	-0.21864464732915767	16	16	True
7	PRDX6	2	Exp07_Pair2	117	118	0.2696215992717085	0.6915919649907992	0.42197036571909075	16	16	True
7	PRDX6	3	Exp07_Pair3	119	121	0.749562042687236	0.6776192302478843	-0.07194281243935174	16	15	True
7	SORD	1	Exp07_Pair1	115	116	0.5995173350608467	0.7757393058298636	0.1762219707690169	4	4	True
7	SORD	2	Exp07_Pair2	117	118	0.05255205181151604	0.5754136975688906	0.5228616457573746	4	4	True
7	SORD	3	Exp07_Pair3	119	121	0.2325839482933768	0.6055995698466309	0.3730156215532541	4	4	True
7	SRI	1	Exp07_Pair1	115	116	1.2453518060341842	2.0169021313141515	0.7715503252799674	4	4	True
7	SRI	2	Exp07_Pair2	117	118	0.4516366605776666	1.9286731343478616	1.477036473770195	4	4	True
7	SRI	3	Exp07_Pair3	119	121	0.8003881162003004	1.314549592671454	0.5141614764711537	4	4	True
7	TPT1	1	Exp07_Pair1	115	116	0.3372113427008656	0.39150575949494026	0.05429441679407465	2	2	True
7	TPT1	2	Exp07_Pair2	117	118	0.9313048436506692	1.0794457524924517	0.14814090884178244	3	2	True
7	TPT1	3	Exp07_Pair3	119	121	0.5743437539200129	1.0387883131577016	0.4644445592376887	3	2	True
7	TRIP6	1	Exp07_Pair1	115	116	1.4494293141031993	1.5577776713949258	0.10834835729172654	1	1	True
7	TRIP6	2	Exp07_Pair2	117	118	1.1116990721974203	0.9130329999521413	-0.198666072245279	1	1	True
7	TRIP6	3	Exp07_Pair3	119	121	1.1826922975161902	0.8559896973084807	-0.32670260020770947	1	1	True
7	TST	1	Exp07_Pair1	115	116	0.22681409847929107	0.46023659853410637	0.2334225000548153	6	6	True
7	TST	2	Exp07_Pair2	117	118	-0.1502206303111464	0.18839189701029257	0.338612527321439	6	6	True
7	TST	3	Exp07_Pair3	119	121	-0.26111575160255496	0.4074392522149549	0.6685550038175099	6	6	True
8	ACAA2	1	Exp08_Pair1	115	116	-0.4001154174606739	0.252173413202027	0.6522888306627009	12	13	True
8	ACAA2	2	Exp08_Pair2	117	118	0.08718317498757376	0.7406397289549377	0.6534565539673639	12	12	True
8	ACAA2	3	Exp08_Pair3	119	121	0.5474737218948862	0.41686718124855093	-0.13060654064633526	13	12	True
8	CALM1	1	Exp08_Pair1	115	116	-0.882797353630443	-0.669527372153975	0.21326998147646803	8	8	True
8	CALM1	2	Exp08_Pair2	117	118	-1.704398240599839	0.6032977757835833	2.3076960163834226	8	8	True
8	CALM1	3	Exp08_Pair3	119	121	-0.4652403553393007	0.1715845058151538	0.6368248611544545	8	8	True
8	CD9	1	Exp08_Pair1	115	116	-0.4167322507471847	0.5594589116749517	0.9761911624221363	1	1	True
8	CD9	2	Exp08_Pair2	117	118	-0.026024816581281245	0.9902046182100359	1.0162294347913172	1	1	True
8	CD9	3	Exp08_Pair3	119	121	0.3754618671220573	0.22438705761828806	-0.15107480950376925	1	1	True
8	COX5A	1	Exp08_Pair1	115	116	-0.6416037380433459	-0.3437324652057107	0.2978712728376352	3	3	True
8	COX5A	2	Exp08_Pair2	117	118	0.07450543636362975	0.765534746362977	0.6910293099993473	3	3	True
8	COX5A	3	Exp08_Pair3	119	121	0.23992776233894822	0.5183452030061916	0.2784174406672434	3	3	True
8	COX6C	1	Exp08_Pair1	115	116	0.29042440386529966	0.5240636757772107	0.23363927191191103	3	3	True
8	COX6C	2	Exp08_Pair2	117	118	1.2016338611696504	0.7857597744270111	-0.41587408674263937	3	3	True
8	COX6C	3	Exp08_Pair3	119	121	1.166072675946706	1.0313951962755343	-0.1346774796711716	3	3	True
8	CYCS	1	Exp08_Pair1	115	116	-0.18712640528803726	0.7723639080143803	0.9594903133024175	6	6	True
8	CYCS	2	Exp08_Pair2	117	118	0.44760407965354726	0.8172032363238118	0.3695991566702645	6	5	True
8	CYCS	3	Exp08_Pair3	119	121	0.6048477140533202	0.5041266084454941	-0.1007211056078261	6	6	True
8	DAB2	1	Exp08_Pair1	115	116	0.5129853348136765	0.5129853348136765	0.0	1	1	True
8	DAB2	2	Exp08_Pair2	117	118	0.875780063068488	0.0043216059500934675	-0.8714584571183945	1	1	True
8	DAB2	3	Exp08_Pair3	119	121	0.7476022302749431	1.0565835283663676	0.3089812980914245	1	1	True
8	DHRS11	1	Exp08_Pair1	115	116	0.9701173976055	-0.2378638300988879	-1.207981227704388	1	1	True
8	DHRS11	2	Exp08_Pair2	117	118	1.722466024471091	0.1190241031422746	-1.6034419213288165	1	1	True
8	DHRS11	3	Exp08_Pair3	119	121	1.0908534304511135	-0.8468432119385795	-1.9376966423896929	1	1	True
8	EPCAM	1	Exp08_Pair1	115	116	-1.2827897009804041	-0.06190243892590685	1.2208872620544973	3	3	True
8	EPCAM	2	Exp08_Pair2	117	118	0.04940043306912269	-0.4481148965282752	-0.49751532959739786	3	3	True
8	EPCAM	3	Exp08_Pair3	119	121	0.0601003143134384	0.060643665819240786	0.0005433515058023836	3	3	True
8	ETHE1	1	Exp08_Pair1	115	116	-0.29512803554364725	-0.43073429720220546	-0.1356062616585582	7	8	True
8	ETHE1	2	Exp08_Pair2	117	118	0.36077295186646396	-0.30436249587261965	-0.6651354477390836	8	8	True
8	ETHE1	3	Exp08_Pair3	119	121	0.3230813285789468	-0.23616354110904858	-0.5592448696879954	8	7	True
8	FABP1	1	Exp08_Pair1	115	116	0.9297308736525822	-0.346495614484334	-1.2762264881369163	12	12	True
8	FABP1	2	Exp08_Pair2	117	118	0.1466082912988525	0.34524385996409185	0.19863556866523935	12	12	True
8	FABP1	3	Exp08_Pair3	119	121	0.8797624389261549	-0.2092955468829181	-1.089057985809073	12	12	True
8	HMGCS2	1	Exp08_Pair1	115	116	-0.3300892475383287	0.16279106907004287	0.49288031660837156	16	18	True
8	HMGCS2	2	Exp08_Pair2	117	118	-0.6170561304310094	0.6286682729785141	1.2457244034095236	17	17	True
8	HMGCS2	3	Exp08_Pair3	119	121	0.1712068274181424	-0.6698665210388706	-0.841073348457013	17	14	True
8	IGFBP2	1	Exp08_Pair1	115	116	-0.15608981628998803	1.079975376720596	1.236065193010584	2	1	True
8	IGFBP2	2	Exp08_Pair2	117	118	0.07450543636362975	0.4195307259824913	0.3450252896188616	1	2	True
8	IGFBP2	3	Exp08_Pair3	119	121	0.7604338746701116	0.2141248053528473	-0.5463090693172643	1	1	True
8	LGALS3	1	Exp08_Pair1	115	116	-0.2124738583196164	-0.7108561985656784	-0.498382340246062	6	6	True
8	LGALS3	2	Exp08_Pair2	117	118	1.0124044898643532	0.5008052955064792	-0.5115991943578739	6	6	True
8	LGALS3	3	Exp08_Pair3	119	121	0.4493001800382163	0.013251249233972424	-0.4360489308042439	6	6	True
8	LGALS4	1	Exp08_Pair1	115	116	-0.6723497340615346	0.11370049916472831	0.786050233226263	12	12	True
8	LGALS4	2	Exp08_Pair2	117	118	0.803552691879247	0.33913738491958534	-0.4644153069596617	12	11	True
8	LGALS4	3	Exp08_Pair3	119	121	1.2336321745201193	-0.16825390826671746	-1.4018860827868367	12	11	True
8	MT1G	1	Exp08_Pair1	115	116	-1.5649048483799026	0.12167855658825248	1.6865834049681552	1	1	True
8	MT1G	3	Exp08_Pair3	119	121	1.7207162425211313	-0.8287931725818576	-2.549509415102989	1	1	True
8	MYL6	1	Exp08_Pair1	115	116	0.5522199366493068	0.5902860242670729	0.03806608761776609	8	8	True
8	MYL6	2	Exp08_Pair2	117	118	0.7516273595308809	0.5468365599662705	-0.20479079956461044	8	8	True
8	MYL6	3	Exp08_Pair3	119	121	0.7670753858845483	0.9583380619206356	0.19126267603608738	8	8	True
8	NDRG1	1	Exp08_Pair1	115	116	-0.5030601541932249	-0.10574041315573512	0.3973197410374898	6	6	True
8	NDRG1	2	Exp08_Pair2	117	118	0.25737674921987674	0.3754754069020592	0.11809865768218247	6	6	True
8	NDRG1	3	Exp08_Pair3	119	121	0.3854102953260806	0.5698477267931571	0.18443743146707647	6	6	True
8	OLFM4	1	Exp08_Pair1	115	116	-1.5437195184892745	-0.9141773167615108	0.6295422017277637	3	4	True
8	OLFM4	2	Exp08_Pair2	117	118	-1.4860040206329874	1.2670449666110866	2.7530489872440738	3	4	True
8	OLFM4	3	Exp08_Pair3	119	121	-0.35291578737104634	-1.22431729826094	-0.8714015108898937	3	3	True
8	PRDX6	1	Exp08_Pair1	115	116	-0.37519723474705274	0.35108757504814925	0.7262848097952019	13	12	True
8	PRDX6	2	Exp08_Pair2	117	118	0.42545930476535526	0.6205980247004088	0.19513871993505355	13	12	True
8	PRDX6	3	Exp08_Pair3	119	121	0.020768689875852432	0.5491539574437384	0.528385267567886	14	12	True
8	REG1A	1	Exp08_Pair1	115	116	-0.3732255853997015	4.869039079926563	5.242264665326265	2	2	True
8	REG1A	2	Exp08_Pair2	117	118	0.2978773748504716	0.0282472907755574	-0.26963008407491423	2	2	True
8	REG1A	3	Exp08_Pair3	119	121	1.1953470481055601	0.2871088955822314	-0.9082381525233287	2	2	True
8	SORD	1	Exp08_Pair1	115	116	-0.6157100699107518	0.1335635257411058	0.7492735956518577	6	7	True
8	SORD	2	Exp08_Pair2	117	118	0.5089356618643954	-0.032093629709853334	-0.5410292915742487	7	5	True
8	SORD	3	Exp08_Pair3	119	121	0.045442970761167115	0.5220557491609643	0.4766127783997972	7	5	True
8	SRI	1	Exp08_Pair1	115	116	1.232618434752636	0.876566058751721	-0.3560523760009151	3	3	True
8	SRI	2	Exp08_Pair2	117	118	-0.19521233841699878	1.0617195407807762	1.256931879197775	3	3	True
8	SRI	3	Exp08_Pair3	119	121	0.20539251298968483	0.39388338496928377	0.18849087197959893	3	3	True
8	TPT1	1	Exp08_Pair1	115	116	0.6089087482886718	0.10969486482592981	-0.499213883462742	2	3	True
8	TPT1	2	Exp08_Pair2	117	118	1.4474267564693042	0.23554949833119415	-1.21187725813811	2	2	True
8	TPT1	3	Exp08_Pair3	119	121	0.5861342564727408	0.6356173196172685	0.04948306314452777	2	2	True
8	TST	1	Exp08_Pair1	115	116	-0.588573754273535	-0.5972778231543954	-0.008704068880860394	3	3	True
8	TST	2	Exp08_Pair2	117	118	0.02573756141360827	0.5878450092542774	0.5621074478406691	3	3	True
8	TST	3	Exp08_Pair3	119	121	0.6304054714823233	-0.15200309344504997	-0.7824085649273733	3	3	True
9	ACAA2	1	Exp09_Pair1	115	116	-0.6392620457208162	-0.15200309344504997	0.48725895227576627	13	15	True
9	ACAA2	2	Exp09_Pair2	117	118	-0.1844152562760764	-0.21763825200691547	-0.03322299573083906	14	15	True
9	ACAA2	3	Exp09_Pair3	119	121	-0.42675580160614857	-0.2670796178917426	0.15967618371440595	16	13	True
9	B2M	1	Exp09_Pair1	115	116	-1.3293828371224174	0.3391008709118767	1.668483708034294	1	1	True
9	B2M	2	Exp09_Pair2	117	118	-0.9048000294464138	-1.5511954556417622	-0.6463954261953484	1	1	True
9	B2M	3	Exp09_Pair3	119	121	-0.32994563069254035	0.07272721576911417	0.4026728464616545	1	1	True
9	BSG	1	Exp09_Pair1	115	116	0.06901467791518046	0.24610400988391656	0.1770893319687361	1	1	True
9	BSG	2	Exp09_Pair2	117	118	0.7372541043243298	0.9545685707529941	0.21731446642866425	1	1	True
9	BSG	3	Exp09_Pair3	119	121	0.08949815083910263	0.007195501404203766	-0.08230264943489887	1	1	True
9	CALM1	1	Exp09_Pair1	115	116	-0.956695064242862	0.5190386096000587	1.4757336738429205	6	7	True
9	CALM1	2	Exp09_Pair2	117	118	-0.5434942264608614	0.10299399332332565	0.646488219784187	7	7	True
9	CALM1	3	Exp09_Pair3	119	121	0.11103131238874393	0.17181533829722428	0.06078402590848035	7	6	True
9	CD9	1	Exp09_Pair1	115	116	-0.4679324477109693	0.606915941825205	1.0748483895361742	1	1	True
9	CD9	2	Exp09_Pair2	117	118	-0.12815635149068216	0.5360529002402097	0.6642092517308918	1	1	True
9	CD9	3	Exp09_Pair3	119	121	0.5567972465927431	0.7990873060740036	0.24229005948126048	1	1	True
9	COX5A	1	Exp09_Pair1	115	116	-0.2108967824986185	0.27943747837541466	0.4903342608740332	5	5	True
9	COX5A	2	Exp09_Pair2	117	118	0.5459683691052926	0.4987614656718524	-0.04720690343344014	5	5	True
9	COX5A	3	Exp09_Pair3	119	121	0.8851838663203511	0.31730406836191477	-0.5678797979584362	5	5	True
9	COX6C	1	Exp09_Pair1	115	116	-0.5245030575163264	0.490570861285127	1.0150739188014535	1	1	True
9	COX6C	2	Exp09_Pair2	117	118	0.38508045912960986	0.8452519055395263	0.4601714464099165	1	1	True
9	COX6C	3	Exp09_Pair3	119	121	0.4861349458050276	0.5243343251446084	0.03819937933958084	1	1	True
9	CYCS	1	Exp09_Pair1	115	116	-0.40565193311952485	0.18339748945112633	0.5890494225706512	6	6	True
9	CYCS	2	Exp09_Pair2	117	118	0.17178679705898184	-1.4367355281943772	-1.6085223252533591	6	6	True
9	CYCS	3	Exp09_Pair3	119	121	0.3595601118317217	0.2116520994106319	-0.1479080124210898	6	6	True
9	DHRS11	1	Exp09_Pair1	115	116	0.7548732531828273	0.2638499690003063	-0.491023284182521	2	2	True
9	DHRS11	2	Exp09_Pair2	117	118	1.1837608789498641	0.26436566581519105	-0.9193952131346731	2	2	True
9	DHRS11	3	Exp09_Pair3	119	121	0.9360558326569692	-0.30339515293504854	-1.2394509855920177	2	2	True
9	EPCAM	1	Exp09_Pair1	115	116	-0.6266936598548194	0.3103048103760435	0.9369984702308629	4	4	True
9	EPCAM	2	Exp09_Pair2	117	118	0.3985765938277968	0.03771018006931351	-0.3608664137584833	4	4	True
9	EPCAM	3	Exp09_Pair3	119	121	0.4710675300169169	-0.04217301089385411	-0.513240540910771	4	4	True
9	ETHE1	1	Exp09_Pair1	115	116	-0.058724643037770544	-0.2601518973006725	-0.20142725426290198	9	9	True
9	ETHE1	2	Exp09_Pair2	117	118	0.4372277389129098	0.14031190129214882	-0.29691583762076096	9	9	True
9	ETHE1	3	Exp09_Pair3	119	121	0.5230600617952494	-0.0028882793248265117	-0.5259483411200759	9	9	True
9	FABP1	1	Exp09_Pair1	115	116	0.5149886070591463	-0.45600928033515	-0.9709978873942963	11	11	True
9	FABP1	2	Exp09_Pair2	117	118	0.7932716544980827	-0.7710358328038962	-1.5643074873019789	11	11	True
9	FABP1	3	Exp09_Pair3	119	121	-1.5255740054390294	-1.4402754279823244	0.085298577456705	11	11	True
9	HMGCS2	1	Exp09_Pair1	115	116	-0.49587621842932283	-0.6310649155745627	-0.13518869714523984	18	18	True
9	HMGCS2	2	Exp09_Pair2	117	118	-0.050279144188827625	0.14274017211608214	0.19301931630490976	18	15	True
9	HMGCS2	3	Exp09_Pair3	119	121	-1.7226103011891363	-2.1669762170259945	-0.44436591583685825	17	16	True
9	IGFBP2	1	Exp09_Pair1	115	116	-1.0619024389259069	-0.020340448284175534	1.0415619906417313	1	1	True
9	IGFBP2	2	Exp09_Pair2	117	118	-0.21759143507262677	0.2998307618223704	0.5174221968949971	1	1	True
9	IGFBP2	3	Exp09_Pair3	119	121	-0.01304303747559888	0.2630344058337938	0.27607744330939266	1	1	True
9	ITM2C	1	Exp09_Pair1	115	116	0.7099182841693394	0.3324088807980905	-0.37750940337124894	1	1	True
9	ITM2C	2	Exp09_Pair2	117	118	-0.015666326957890053	0.883191570500649	0.8988578974585391	1	1	True
9	ITM2C	3	Exp09_Pair3	119	121	0.628083846614307	-0.03431656127639973	-0.6624004078907068	1	1	True
9	LGALS3	1	Exp09_Pair1	115	116	0.5160151470036647	0.15574923267794485	-0.36026591432571986	7	7	True
9	LGALS3	2	Exp09_Pair2	117	118	1.029276182370632	0.014531347888006113	-1.014744834482626	7	7	True
9	LGALS3	3	Exp09_Pair3	119	121	0.2809563138310563	0.10030490579568548	-0.18065140803537083	7	7	True
9	LGALS4	1	Exp09_Pair1	115	116	-0.12186323337305248	0.30801131455217756	0.42987454792523005	13	13	True
9	LGALS4	2	Exp09_Pair2	117	118	0.8070580780085144	0.35591390558642694	-0.45114417242208743	14	14	True
9	LGALS4	3	Exp09_Pair3	119	121	0.5495014660958555	-0.08058299620887005	-0.6300844623047255	14	13	True
9	MT1G	3	Exp09_Pair3	119	121	2.4974846313192023	0.6816741417928334	-1.815810489526369	1	1	True
9	MYL12A	1	Exp09_Pair1	115	116	-0.6938155685670648	0.26346408073678523	0.95727964930385	8	8	True
9	MYL12A	2	Exp09_Pair2	117	118	-0.28360828477463007	-1.5288820101670226	-1.2452737253923924	8	8	True
9	MYL12A	3	Exp09_Pair3	119	121	-0.0011479149860566251	0.2164836101025954	0.21763152508865202	8	8	True
9	MYL6	1	Exp09_Pair1	115	116	-0.30463974681045203	0.39336090408969265	0.6980006509001446	9	9	True
9	MYL6	2	Exp09_Pair2	117	118	0.34596403034287176	-0.040971781056306174	-0.38693581139917793	9	9	True
9	MYL6	3	Exp09_Pair3	119	121	0.9873990015895476	0.4774536221149911	-0.5099453794745565	9	9	True
9	NDRG1	1	Exp09_Pair1	115	116	-0.020383484260708566	0.06880816312923244	0.08919164738994101	6	6	True
