x	y	xend	yend
1683	0.976238727621335	1693.87409067147	0.976238727621335
1682	0	1682	0.97633578185811
1688.43704533573	0.976238727621335	1688.43704533573	0.97633578185811
1682	0.97633578185811	1688.43704533573	0.97633578185811
1680.5	0.971652506213468	1680.5	0.976346493780621
1685.21852266787	0.97633578185811	1685.21852266787	0.976346493780621
1680.5	0.976346493780621	1685.21852266787	0.976346493780621
1679	0	1679	0.976504643012456
1682.85926133393	0.976346493780621	1682.85926133393	0.976504643012456
1679	0.976504643012456	1682.85926133393	0.976504643012456
1678	0	1678	0.97652150834612
1680.92963066697	0.976504643012456	1680.92963066697	0.97652150834612
1678	0.97652150834612	1680.92963066697	0.97652150834612
1677	0	1677	0.976572921647121
1679.46481533348	0.97652150834612	1679.46481533348	0.976572921647121
1677	0.976572921647121	1679.46481533348	0.976572921647121
1675.5	0.972812699275564	1675.5	0.976606512976206
1678.23240766674	0.976572921647121	1678.23240766674	0.976606512976206
1675.5	0.976606512976206	1678.23240766674	0.976606512976206
1674	0	1674	0.976628530379789
1676.86620383337	0.976606512976206	1676.86620383337	0.976628530379789
1674	0.976628530379789	1676.86620383337	0.976628530379789
1673	0	1673	0.976764528224895
1675.43310191669	0.976628530379789	1675.43310191669	0.976764528224895
1673	0.976764528224895	1675.43310191669	0.976764528224895
1669.875	0.971211862076892	1669.875	0.976912034569885
1674.21655095834	0.976764528224895	1674.21655095834	0.976912034569885
1669.875	0.976912034569885	1674.21655095834	0.976912034569885
1668	0	1668	0.977023239502088
1672.04577547917	0.976912034569885	1672.04577547917	0.977023239502088
1668	0.977023239502088	1672.04577547917	0.977023239502088
1667	0	1667	0.977028258980326
1670.02288773959	0.977023239502088	1670.02288773959	0.977028258980326
1667	0.977028258980326	1670.02288773959	0.977028258980326
1663.875	0.971967831914025	1663.875	0.977040923055733
1668.51144386979	0.977028258980326	1668.51144386979	0.977040923055733
1663.875	0.977040923055733	1668.51144386979	0.977040923055733
1662	0	1662	0.977113950975271
1666.1932219349	0.977040923055733	1666.1932219349	0.977113950975271
1662	0.977113950975271	1666.1932219349	0.977113950975271
1661	0	1661	0.977134367202947
1664.09661096745	0.977113950975271	1664.09661096745	0.977134367202947
1661	0.977134367202947	1664.09661096745	0.977134367202947
1660	0	1660	0.977149130291797
1662.54830548372	0.977134367202947	1662.54830548372	0.977149130291797
1660	0.977149130291797	1662.54830548372	0.977149130291797
1659	0	1659	0.977186370525796
1661.27415274186	0.977149130291797	1661.27415274186	0.977186370525796
1659	0.977186370525796	1661.27415274186	0.977186370525796
1656.125	0.97129894858597	1656.125	0.977202266333963
1660.13707637093	0.977186370525796	1660.13707637093	0.977202266333963
1656.125	0.977202266333963	1660.13707637093	0.977202266333963
1653	0	1653	0.977258318666092
1658.13103818547	0.977202266333963	1658.13103818547	0.977258318666092
1653	0.977258318666092	1658.13103818547	0.977258318666092
1652	0	1652	0.977318621836849
1655.56551909273	0.977258318666092	1655.56551909273	0.977318621836849
1652	0.977318621836849	1655.56551909273	0.977318621836849
1651	0	1651	0.977423084356869
1653.78275954637	0.977318621836849	1653.78275954637	0.977423084356869
1651	0.977423084356869	1653.78275954637	0.977423084356869
1646.9375	0.974069256506655	1646.9375	0.977473015326756
1652.39137977318	0.977423084356869	1652.39137977318	0.977473015326756
1646.9375	0.977473015326756	1652.39137977318	0.977473015326756
1645	0	1645	0.977584802991812
1649.66443988659	0.977473015326756	1649.66443988659	0.977584802991812
1645	0.977584802991812	1649.66443988659	0.977584802991812
1644	0	1644	0.977602516476075
1647.3322199433	0.977584802991812	1647.3322199433	0.977602516476075
1644	0.977602516476075	1647.3322199433	0.977602516476075
1643	0	1643	0.977615058475517
1645.66610997165	0.977602516476075	1645.66610997165	0.977615058475517
1643	0.977615058475517	1645.66610997165	0.977615058475517
1642	0	1642	0.977629824091698
1644.33305498582	0.977615058475517	1644.33305498582	0.977629824091698
1642	0.977629824091698	1644.33305498582	0.977629824091698
1640.5	0.96700352012265	1640.5	0.977778072113497
1643.16652749291	0.977629824091698	1643.16652749291	0.977778072113497
1640.5	0.977778072113497	1643.16652749291	0.977778072113497
1639	0	1639	0.977867400474477
1641.83326374646	0.977778072113497	1641.83326374646	0.977867400474477
1639	0.977867400474477	1641.83326374646	0.977867400474477
1638	0	1638	0.977962938746314
1640.41663187323	0.977867400474477	1640.41663187323	0.977962938746314
1638	0.977962938746314	1640.41663187323	0.977962938746314
1637	0	1637	0.97802306545232
1639.20831593661	0.977962938746314	1639.20831593661	0.97802306545232
1637	0.97802306545232	1639.20831593661	0.97802306545232
1636	0	1636	0.978114657966083
1638.10415796831	0.97802306545232	1638.10415796831	0.978114657966083
1636	0.978114657966083	1638.10415796831	0.978114657966083
1635	0	1635	0.978184941177559
1637.05207898415	0.978114657966083	1637.05207898415	0.978184941177559
1635	0.978184941177559	1637.05207898415	0.978184941177559
1634	0	1634	0.978226072023065
1636.02603949208	0.978184941177559	1636.02603949208	0.978226072023065
1634	0.978226072023065	1636.02603949208	0.978226072023065
1633	0	1633	0.978340574959796
1635.01301974604	0.978226072023065	1635.01301974604	0.978340574959796
1633	0.978340574959796	1635.01301974604	0.978340574959796
1632	0	1632	0.978415431743928
1634.00650987302	0.978340574959796	1634.00650987302	0.978415431743928
1632	0.978415431743928	1634.00650987302	0.978415431743928
1631	0	1631	0.978492626357056
1633.00325493651	0.978415431743928	1633.00325493651	0.978492626357056
1631	0.978492626357056	1633.00325493651	0.978492626357056
1630	0	1630	0.978521197435733
1632.00162746825	0.978492626357056	1632.00162746825	0.978521197435733
1630	0.978521197435733	1632.00162746825	0.978521197435733
1629	0	1629	0.97853137824016
1631.00081373413	0.978521197435733	1631.00081373413	0.97853137824016
1629	0.97853137824016	1631.00081373413	0.97853137824016
1628	0	1628	0.978546229426427
1630.00040686706	0.97853137824016	1630.00040686706	0.978546229426427
1628	0.978546229426427	1630.00040686706	0.978546229426427
1627	0	1627	0.978561991710449
1629.00020343353	0.978546229426427	1629.00020343353	0.978561991710449
1627	0.978561991710449	1629.00020343353	0.978561991710449
1626	0	1626	0.978590228659956
1628.00010171677	0.978561991710449	1628.00010171677	0.978590228659956
1626	0.978590228659956	1628.00010171677	0.978590228659956
1625	0	1625	0.97865987677276
1627.00005085838	0.978590228659956	1627.00005085838	0.97865987677276
1625	0.97865987677276	1627.00005085838	0.97865987677276
1624	0	1624	0.978765793902067
1626.00002542919	0.97865987677276	1626.00002542919	0.978765793902067
1624	0.978765793902067	1626.00002542919	0.978765793902067
1622.5	0.975863071655879	1622.5	0.978831290224455
1625.0000127146	0.978765793902067	1625.0000127146	0.978831290224455
1622.5	0.978831290224455	1625.0000127146	0.978831290224455
1616.71875	0.975659125951109	1616.71875	0.978978801823808
1623.7500063573	0.978831290224455	1623.7500063573	0.978978801823808
1616.71875	0.978978801823808	1623.7500063573	0.978978801823808
1613.5	0.974880742927955	1613.5	0.979050638186215
1620.23437817865	0.978978801823808	1620.23437817865	0.979050638186215
1613.5	0.979050638186215	1620.23437817865	0.979050638186215
1612	0	1612	0.979074034365491
1616.86718908932	0.979050638186215	1616.86718908932	0.979074034365491
1612	0.979074034365491	1616.86718908932	0.979074034365491
1611	0	1611	0.979131021554234
1614.43359454466	0.979074034365491	1614.43359454466	0.979131021554234
1611	0.979131021554234	1614.43359454466	0.979131021554234
1610	0	1610	0.979142185714125
1612.71679727233	0.979131021554234	1612.71679727233	0.979142185714125
1610	0.979142185714125	1612.71679727233	0.979142185714125
1609	0	1609	0.979151375131532
1611.35839863617	0.979142185714125	1611.35839863617	0.979151375131532
1609	0.979151375131532	1611.35839863617	0.979151375131532
1608	0	1608	0.979189086865524
1610.17919931808	0.979151375131532	1610.17919931808	0.979189086865524
1608	0.979189086865524	1610.17919931808	0.979189086865524
1607	0	1607	0.979245794209123
1609.08959965904	0.979189086865524	1609.08959965904	0.979245794209123
1607	0.979245794209123	1609.08959965904	0.979245794209123
1606	0	1606	0.979437077325075
1608.04479982952	0.979245794209123	1608.04479982952	0.979437077325075
1606	0.979437077325075	1608.04479982952	0.979437077325075
1605	0	1605	0.979485191345667
1607.02239991476	0.979437077325075	1607.02239991476	0.979485191345667
1605	0.979485191345667	1607.02239991476	0.979485191345667
1604	0	1604	0.97949461309544
1606.01119995738	0.979485191345667	1606.01119995738	0.97949461309544
1604	0.97949461309544	1606.01119995738	0.97949461309544
1600.25	0.977026947868171	1600.25	0.979601148656073
1605.00559997869	0.97949461309544	1605.00559997869	0.979601148656073
1600.25	0.979601148656073	1605.00559997869	0.979601148656073
1598	0	1598	0.979638705825262
1602.62779998935	0.979601148656073	1602.62779998935	0.979638705825262
1598	0.979638705825262	1602.62779998935	0.979638705825262
1597	0	1597	0.979659598809973
1600.31389999467	0.979638705825262	1600.31389999467	0.979659598809973
1597	0.979659598809973	1600.31389999467	0.979659598809973
1596	0	1596	0.979691915003299
1598.65694999734	0.979659598809973	1598.65694999734	0.979691915003299
1596	0.979691915003299	1598.65694999734	0.979691915003299
1595	0	1595	0.979792369567196
1597.32847499867	0.979691915003299	1597.32847499867	0.979792369567196
1595	0.979792369567196	1597.32847499867	0.979792369567196
1594	0	1594	0.979827226882725
1596.16423749933	0.979792369567196	1596.16423749933	0.979827226882725
1594	0.979827226882725	1596.16423749933	0.979827226882725
1593	0	1593	0.979836522025699
1595.08211874967	0.979827226882725	1595.08211874967	0.979836522025699
1593	0.979836522025699	1595.08211874967	0.979836522025699
1591.5	0.966101201544913	1591.5	0.979846179633853
1594.04105937483	0.979836522025699	1594.04105937483	0.979846179633853
1591.5	0.979846179633853	1594.04105937483	0.979846179633853
1590	0	1590	0.979901038614419
1592.77052968742	0.979846179633853	1592.77052968742	0.979901038614419
1590	0.979901038614419	1592.77052968742	0.979901038614419
1589	0	1589	0.979931784273771
1591.38526484371	0.979901038614419	1591.38526484371	0.979931784273771
1589	0.979931784273771	1591.38526484371	0.979931784273771
1588	0	1588	0.979957519658447
1590.19263242185	0.979931784273771	1590.19263242185	0.979957519658447
1588	0.979957519658447	1590.19263242185	0.979957519658447
1587	0	1587	0.979987956105486
1589.09631621093	0.979957519658447	1589.09631621093	0.979987956105486
1587	0.979987956105486	1589.09631621093	0.979987956105486
1586	0	1586	0.980003000735901
1588.04815810546	0.979987956105486	1588.04815810546	0.980003000735901
1586	0.980003000735901	1588.04815810546	0.980003000735901
1585	0	1585	0.980122707976099
1587.02407905273	0.980003000735901	1587.02407905273	0.980122707976099
1585	0.980122707976099	1587.02407905273	0.980122707976099
1584	0	1584	0.980231484940515
1586.01203952637	0.980122707976099	1586.01203952637	0.980231484940515
1584	0.980231484940515	1586.01203952637	0.980231484940515
1581.75	0.97322689548896	1581.75	0.980292263400128
1585.00601976318	0.980231484940515	1585.00601976318	0.980292263400128
1581.75	0.980292263400128	1585.00601976318	0.980292263400128
1580	0	1580	0.980308612784175
1583.37800988159	0.980292263400128	1583.37800988159	0.980308612784175
1580	0.980308612784175	1583.37800988159	0.980308612784175
1579	0	1579	0.980335282937382
1581.6890049408	0.980308612784175	1581.6890049408	0.980335282937382
1579	0.980335282937382	1581.6890049408	0.980335282937382
1578	0	1578	0.980358319822911
1580.3445024704	0.980335282937382	1580.3445024704	0.980358319822911
1578	0.980358319822911	1580.3445024704	0.980358319822911
1577	0	1577	0.980390428256231
1579.1722512352	0.980358319822911	1579.1722512352	0.980390428256231
1577	0.980390428256231	1579.1722512352	0.980390428256231
1576	0	1576	0.980420413316488
1578.0861256176	0.980390428256231	1578.0861256176	0.980420413316488
1576	0.980420413316488	1578.0861256176	0.980420413316488
1573.75	0.974330445075595	1573.75	0.980440767822742
1577.0430628088	0.980420413316488	1577.0430628088	0.980440767822742
1573.75	0.980440767822742	1577.0430628088	0.980440767822742
1572	0	1572	0.980484286031519
1575.3965314044	0.980440767822742	1575.3965314044	0.980484286031519
1572	0.980484286031519	1575.3965314044	0.980484286031519
1571	0	1571	0.980497597041315
1573.6982657022	0.980484286031519	1573.6982657022	0.980497597041315
1571	0.980497597041315	1573.6982657022	0.980497597041315
1570	0	1570	0.9805637805157
1572.3491328511	0.980497597041315	1572.3491328511	0.9805637805157
1570	0.9805637805157	1572.3491328511	0.9805637805157
1569	0	1569	0.980580159753233
1571.17456642555	0.9805637805157	1571.17456642555	0.980580159753233
1569	0.980580159753233	1571.17456642555	0.980580159753233
1568	0	1568	0.980620687199129
1570.08728321277	0.980580159753233	1570.08728321277	0.980620687199129
1568	0.980620687199129	1570.08728321277	0.980620687199129
1566.5	0.964722732113239	1566.5	0.980650744139335
1569.04364160639	0.980620687199129	1569.04364160639	0.980650744139335
1566.5	0.980650744139335	1569.04364160639	0.980650744139335
1565	0	1565	0.980680100082383
1567.77182080319	0.980650744139335	1567.77182080319	0.980680100082383
1565	0.980680100082383	1567.77182080319	0.980680100082383
1564	0	1564	0.980795506618091
1566.3859104016	0.980680100082383	1566.3859104016	0.980795506618091
1564	0.980795506618091	1566.3859104016	0.980795506618091
1563	0	1563	0.980813532676531
1565.1929552008	0.980795506618091	1565.1929552008	0.980813532676531
1563	0.980813532676531	1565.1929552008	0.980813532676531
1562	0	1562	0.980850624053235
1564.0964776004	0.980813532676531	1564.0964776004	0.980850624053235
1562	0.980850624053235	1564.0964776004	0.980850624053235
1561	0	1561	0.980929918727835
1563.0482388002	0.980850624053235	1563.0482388002	0.980929918727835
1561	0.980929918727835	1563.0482388002	0.980929918727835
1560	0	1560	0.981043781195268
1562.0241194001	0.980929918727835	1562.0241194001	0.981043781195268
1560	0.981043781195268	1562.0241194001	0.981043781195268
1559	0	1559	0.981250760637806
1561.01205970005	0.981043781195268	1561.01205970005	0.981250760637806
1559	0.981250760637806	1561.01205970005	0.981250760637806
1556.75	0.97895941346638	1556.75	0.981367152853188
1560.00602985003	0.981250760637806	1560.00602985003	0.981367152853188
1556.75	0.981367152853188	1560.00602985003	0.981367152853188
1552.875	0.9809584509292	1552.875	0.981401216393557
1558.37801492501	0.981367152853188	1558.37801492501	0.981401216393557
1552.875	0.981401216393557	1558.37801492501	0.981401216393557
1551	0	1551	0.981462574807465
1555.62650746251	0.981401216393557	1555.62650746251	0.981462574807465
1551	0.981462574807465	1555.62650746251	0.981462574807465
1549.5	0.974043375946143	1549.5	0.981552129714121
1553.31325373125	0.981462574807465	1553.31325373125	0.981552129714121
1549.5	0.981552129714121	1553.31325373125	0.981552129714121
1548	0	1548	0.981751168969178
1551.40662686563	0.981552129714121	1551.40662686563	0.981751168969178
1548	0.981751168969178	1551.40662686563	0.981751168969178
1547	0	1547	0.981800345443816
1549.70331343281	0.981751168969178	1549.70331343281	0.981800345443816
1547	0.981800345443816	1549.70331343281	0.981800345443816
1546	0	1546	0.981843312024232
1548.35165671641	0.981800345443816	1548.35165671641	0.981843312024232
1546	0.981843312024232	1548.35165671641	0.981843312024232
1544.5	0.978237732583056	1544.5	0.982121378749816
1547.1758283582	0.981843312024232	1547.1758283582	0.982121378749816
1544.5	0.982121378749816	1547.1758283582	0.982121378749816
1542.5	0.968174256314083	1542.5	0.982204044434493
1545.8379141791	0.982121378749816	1545.8379141791	0.982204044434493
1542.5	0.982204044434493	1545.8379141791	0.982204044434493
1541	0	1541	0.982247442231365
1544.16895708955	0.982204044434493	1544.16895708955	0.982247442231365
1541	0.982247442231365	1544.16895708955	0.982247442231365
1540	0	1540	0.982253546858318
1542.58447854478	0.982247442231365	1542.58447854478	0.982253546858318
1540	0.982253546858318	1542.58447854478	0.982253546858318
1538.5	0.979622096533828	1538.5	0.982479699576204
1541.29223927239	0.982253546858318	1541.29223927239	0.982479699576204
1538.5	0.982479699576204	1541.29223927239	0.982479699576204
1537	0	1537	0.982569777049642
1539.89611963619	0.982479699576204	1539.89611963619	0.982569777049642
1537	0.982569777049642	1539.89611963619	0.982569777049642
1535.5	0.968385891975698	1535.5	0.982595613086962
1538.4480598181	0.982569777049642	1538.4480598181	0.982595613086962
1535.5	0.982595613086962	1538.4480598181	0.982595613086962
1534	0	1534	0.98260912434543
1536.97402990905	0.982595613086962	1536.97402990905	0.98260912434543
1534	0.98260912434543	1536.97402990905	0.98260912434543
1533	0	1533	0.982617211474869
1535.48701495452	0.98260912434543	1535.48701495452	0.982617211474869
1533	0.982617211474869	1535.48701495452	0.982617211474869
1532	0	1532	0.982739261984884
1534.24350747726	0.982617211474869	1534.24350747726	0.982739261984884
1532	0.982739261984884	1534.24350747726	0.982739261984884
1531	0	1531	0.982930067379967
1533.12175373863	0.982739261984884	1533.12175373863	0.982930067379967
1531	0.982930067379967	1533.12175373863	0.982930067379967
1529.5	0.918464390293806	1529.5	0.982937867986206
1532.06087686932	0.982930067379967	1532.06087686932	0.982937867986206
1529.5	0.982937867986206	1532.06087686932	0.982937867986206
1525.875	0.979453946713679	1525.875	0.983049366468209
1530.78043843466	0.982937867986206	1530.78043843466	0.983049366468209
1525.875	0.983049366468209	1530.78043843466	0.983049366468209
1506.01304626465	0.98215537328273	1506.01304626465	0.983099502511438
1528.32771921733	0.983049366468209	1528.32771921733	0.983099502511438
1506.01304626465	0.983099502511438	1528.32771921733	0.983099502511438
1503.5	0.977263222102999	1503.5	0.983715212057806
1517.17038274099	0.983099502511438	1517.17038274099	0.983715212057806
1503.5	0.983715212057806	1517.17038274099	0.983715212057806
1502	0	1502	0.983936415250883
1510.33519137049	0.983715212057806	1510.33519137049	0.983936415250883
1502	0.983936415250883	1510.33519137049	0.983936415250883
1499.75	0.939009583387026	1499.75	0.98396741211957
1506.16759568525	0.983936415250883	1506.16759568525	0.98396741211957
1499.75	0.98396741211957	1506.16759568525	0.98396741211957
1498	0	1498	0.984130264688383
1502.95879784262	0.98396741211957	1502.95879784262	0.984130264688383
1498	0.984130264688383	1502.95879784262	0.984130264688383
1496.5	0.981173073698149	1496.5	0.984203313718733
1500.47939892131	0.984130264688383	1500.47939892131	0.984203313718733
1496.5	0.984203313718733	1500.47939892131	0.984203313718733
1495	0	1495	0.984252254320268
1498.48969946066	0.984203313718733	1498.48969946066	0.984252254320268
1495	0.984252254320268	1498.48969946066	0.984252254320268
1494	0	1494	0.984280399105601
1496.74484973033	0.984252254320268	1496.74484973033	0.984280399105601
1494	0.984280399105601	1496.74484973033	0.984280399105601
1493	0	1493	0.984341200557736
1495.37242486516	0.984280399105601	1495.37242486516	0.984341200557736
1493	0.984341200557736	1495.37242486516	0.984341200557736
1492	0	1492	0.984364728125663
1494.18621243258	0.984341200557736	1494.18621243258	0.984364728125663
1492	0.984364728125663	1494.18621243258	0.984364728125663
1491	0	1491	0.984491175042539
1493.09310621629	0.984364728125663	1493.09310621629	0.984491175042539
1491	0.984491175042539	1493.09310621629	0.984491175042539
1490	0	1490	0.984503693710874
1492.04655310815	0.984491175042539	1492.04655310815	0.984503693710874
1490	0.984503693710874	1492.04655310815	0.984503693710874
1489	0	1489	0.984553865700317
1491.02327655407	0.984503693710874	1491.02327655407	0.984553865700317
1489	0.984553865700317	1491.02327655407	0.984553865700317
1488	0	1488	0.984668312108059
1490.01163827704	0.984553865700317	1490.01163827704	0.984668312108059
1488	0.984668312108059	1490.01163827704	0.984668312108059
1486.5	0.953045964119733	1486.5	0.984677505381885
1489.00581913852	0.984668312108059	1489.00581913852	0.984677505381885
1486.5	0.984677505381885	1489.00581913852	0.984677505381885
1485	0	1485	0.984743659319378
1487.75290956926	0.984677505381885	1487.75290956926	0.984743659319378
1485	0.984743659319378	1487.75290956926	0.984743659319378
1484	0	1484	0.984797100125906
1486.37645478463	0.984743659319378	1486.37645478463	0.984797100125906
1484	0.984797100125906	1486.37645478463	0.984797100125906
1483	0	1483	0.984809519495617
1485.18822739231	0.984797100125906	1485.18822739231	0.984809519495617
1483	0.984809519495617	1485.18822739231	0.984809519495617
1481.5	0.97607977545637	1481.5	0.984817884166585
1484.09411369616	0.984809519495617	1484.09411369616	0.984817884166585
1481.5	0.984817884166585	1484.09411369616	0.984817884166585
1479.5	0.978387483392398	1479.5	0.984855053082977
1482.79705684808	0.984817884166585	1482.79705684808	0.984855053082977
1479.5	0.984855053082977	1482.79705684808	0.984855053082977
1478	0	1478	0.984885503819871
1481.14852842404	0.984855053082977	1481.14852842404	0.984885503819871
1478	0.984885503819871	1481.14852842404	0.984885503819871
1477	0	1477	0.984994173870643
1479.57426421202	0.984885503819871	1479.57426421202	0.984994173870643
1477	0.984994173870643	1479.57426421202	0.984994173870643
1476	0	1476	0.985011518981339
1478.28713210601	0.984994173870643	1478.28713210601	0.985011518981339
1476	0.985011518981339	1478.28713210601	0.985011518981339
1474.5	0.980997343380858	1474.5	0.985026538800823
1477.143566053	0.985011518981339	1477.143566053	0.985026538800823
1474.5	0.985026538800823	1477.143566053	0.985026538800823
1472.5	0.983374444053837	1472.5	0.98531793722391
1475.8217830265	0.985026538800823	1475.8217830265	0.98531793722391
1472.5	0.98531793722391	1475.8217830265	0.98531793722391
1471	0	1471	0.985470831618578
1474.16089151325	0.98531793722391	1474.16089151325	0.985470831618578
1471	0.985470831618578	1474.16089151325	0.985470831618578
1467.875	0.981827625435921	1467.875	0.985478360560381
1472.58044575663	0.985470831618578	1472.58044575663	0.985478360560381
1467.875	0.985478360560381	1472.58044575663	0.985478360560381
1466	0	1466	0.985558453464563
1470.22772287831	0.985478360560381	1470.22772287831	0.985558453464563
1466	0.985558453464563	1470.22772287831	0.985558453464563
1465	0	1465	0.985563753568363
1468.11386143916	0.985558453464563	1468.11386143916	0.985563753568363
1465	0.985563753568363	1468.11386143916	0.985563753568363
1464	0	1464	0.985598473516618
1466.55693071958	0.985563753568363	1466.55693071958	0.985598473516618
1464	0.985598473516618	1466.55693071958	0.985598473516618
1463	0	1463	0.985766031628137
1465.27846535979	0.985598473516618	1465.27846535979	0.985766031628137
1463	0.985766031628137	1465.27846535979	0.985766031628137
1461.5	0.980586921427604	1461.5	0.985770194939103
1464.13923267989	0.985766031628137	1464.13923267989	0.985770194939103
1461.5	0.985770194939103	1464.13923267989	0.985770194939103
1459.5	0.979437309190774	1459.5	0.985814222019839
1462.81961633995	0.985770194939103	1462.81961633995	0.985814222019839
1459.5	0.985814222019839	1462.81961633995	0.985814222019839
1458	0	1458	0.985848716537128
1461.15980816997	0.985814222019839	1461.15980816997	0.985848716537128
1458	0.985848716537128	1461.15980816997	0.985848716537128
1456.5	0.982468371238666	1456.5	0.985879159500591
1459.57990408499	0.985848716537128	1459.57990408499	0.985879159500591
1456.5	0.985879159500591	1459.57990408499	0.985879159500591
1455	0	1455	0.985895979327478
1458.03995204249	0.985879159500591	1458.03995204249	0.985895979327478
1455	0.985895979327478	1458.03995204249	0.985895979327478
1454	0	1454	0.986069472494142
1456.51997602125	0.985895979327478	1456.51997602125	0.986069472494142
1454	0.986069472494142	1456.51997602125	0.986069472494142
1452.5	0.983697327115434	1452.5	0.986254605346571
1455.25998801062	0.986069472494142	1455.25998801062	0.986254605346571
1452.5	0.986254605346571	1455.25998801062	0.986254605346571
1451	0	1451	0.986332773076812
1453.87999400531	0.986254605346571	1453.87999400531	0.986332773076812
1451	0.986332773076812	1453.87999400531	0.986332773076812
1450	0	1450	0.98637263900351
1452.43999700266	0.986332773076812	1452.43999700266	0.98637263900351
1450	0.98637263900351	1452.43999700266	0.98637263900351
1446.625	0.985458094081437	1446.625	0.986386834555758
1451.21999850133	0.98637263900351	1451.21999850133	0.986386834555758
1446.625	0.986386834555758	1451.21999850133	0.986386834555758
1443.5	0.984919447792832	1443.5	0.986517086721046
1448.92249925066	0.986386834555758	1448.92249925066	0.986517086721046
1443.5	0.986517086721046	1448.92249925066	0.986517086721046
1442	0	1442	0.986601931316519
1446.21124962533	0.986517086721046	1446.21124962533	0.986601931316519
1442	0.986601931316519	1446.21124962533	0.986601931316519
1441	0	1441	0.986643189573005
1444.10562481267	0.986601931316519	1444.10562481267	0.986643189573005
1441	0.986643189573005	1444.10562481267	0.986643189573005
1440	0	1440	0.986648329247399
1442.55281240633	0.986643189573005	1442.55281240633	0.986648329247399
1440	0.986648329247399	1442.55281240633	0.986648329247399
1439	0	1439	0.986798140448217
1441.27640620317	0.986648329247399	1441.27640620317	0.986798140448217
1439	0.986798140448217	1441.27640620317	0.986798140448217
1438	0	1438	0.986825914644113
1440.13820310158	0.986798140448217	1440.13820310158	0.986825914644113
1438	0.986825914644113	1440.13820310158	0.986825914644113
1437	0	1437	0.986846569328523
1439.06910155079	0.986825914644113	1439.06910155079	0.986846569328523
1437	0.986846569328523	1439.06910155079	0.986846569328523
1424.55859375	0.985884052649171	1424.55859375	0.98689185556923
1438.0345507754	0.986846569328523	1438.0345507754	0.98689185556923
1424.55859375	0.98689185556923	1438.0345507754	0.98689185556923
1419.75	0.983415565999223	1419.75	0.986942079401143
1431.2965722627	0.98689185556923	1431.2965722627	0.986942079401143
1419.75	0.986942079401143	1431.2965722627	0.986942079401143
1418	0	1418	0.986988708020893
1425.52328613135	0.986942079401143	1425.52328613135	0.986988708020893
1418	0.986988708020893	1425.52328613135	0.986988708020893
1417	0	1417	0.987297646320077
1421.76164306567	0.986988708020893	1421.76164306567	0.987297646320077
1417	0.987297646320077	1421.76164306567	0.987297646320077
1416	0	1416	0.987324165002413
1419.38082153284	0.987297646320077	1419.38082153284	0.987324165002413
1416	0.987324165002413	1419.38082153284	0.987324165002413
1411.1875	0.985309316275134	1411.1875	0.987349754805442
1417.69041076642	0.987324165002413	1417.69041076642	0.987349754805442
1411.1875	0.987349754805442	1417.69041076642	0.987349754805442
1407	0	1407	0.98740255154347
1414.43895538321	0.987349754805442	1414.43895538321	0.98740255154347
1407	0.98740255154347	1414.43895538321	0.98740255154347
1184.32943017814	0.986864183395434	1184.32943017814	0.987412460695684
1410.7194776916	0.98740255154347	1410.7194776916	0.987412460695684
1184.32943017814	0.987412460695684	1410.7194776916	0.987412460695684
1179	0	1179	0.987911817264917
1297.52445393487	0.987412460695684	1297.52445393487	0.987911817264917
1179	0.987911817264917	1297.52445393487	0.987911817264917
1177.5	0.98273170806879	1177.5	0.988111266902254
1238.26222696744	0.987911817264917	1238.26222696744	0.988111266902254
1177.5	0.988111266902254	1238.26222696744	0.988111266902254
1176	0	1176	0.988317522070951
1207.88111348372	0.988111266902254	1207.88111348372	0.988317522070951
1176	0.988317522070951	1207.88111348372	0.988317522070951
1175	0	1175	0.988328590222743
1191.94055674186	0.988317522070951	1191.94055674186	0.988328590222743
1175	0.988328590222743	1191.94055674186	0.988328590222743
1173.5	0.983829910649922	1173.5	0.988424511058968
1183.47027837093	0.988328590222743	1183.47027837093	0.988424511058968
1173.5	0.988424511058968	1183.47027837093	0.988424511058968
1172	0	1172	0.988580976733881
1178.48513918546	0.988424511058968	1178.48513918546	0.988580976733881
1172	0.988580976733881	1178.48513918546	0.988580976733881
1171	0	1171	0.988627966316259
1175.24256959273	0.988580976733881	1175.24256959273	0.988627966316259
1171	0.988627966316259	1175.24256959273	0.988627966316259
1166.6875	0.985179938489139	1166.6875	0.988637107403081
1173.12128479637	0.988627966316259	1173.12128479637	0.988637107403081
1166.6875	0.988637107403081	1173.12128479637	0.988637107403081
1164	0	1164	0.988668785425423
1169.90439239818	0.988637107403081	1169.90439239818	0.988668785425423
1164	0.988668785425423	1169.90439239818	0.988668785425423
1163	0	1163	0.988708391731229
1166.95219619909	0.988668785425423	1166.95219619909	0.988708391731229
1163	0.988708391731229	1166.95219619909	0.988708391731229
1161.5	0.981762245826302	1161.5	0.98887353660422
1164.97609809955	0.988708391731229	1164.97609809955	0.98887353660422
1161.5	0.98887353660422	1164.97609809955	0.98887353660422
1159.5	0.98402004536896	1159.5	0.988951776674995
1163.23804904977	0.98887353660422	1163.23804904977	0.988951776674995
1159.5	0.988951776674995	1163.23804904977	0.988951776674995
1158	0	1158	0.989004126340818
1161.36902452489	0.988951776674995	1161.36902452489	0.989004126340818
