gene	full_common_effect	full_common_z	shared_direction	state_sign_stability_ABS	state_sign_stability_GOB	state_sign_stability_TAC	common_sign_stability	leaveout_common_effect_min	leaveout_common_effect_median	leaveout_common_effect_max	minimum_state_sign_stability
RPLP2	-0.354367548148604	-3.56511548433319	down	1	1	1	1	-0.444757310418817	-0.359276623479522	-0.280415085883037	1
AGPAT5	-0.418456071625873	-3.56206853068512	down	1	1	1	1	-0.445682946496721	-0.353332471829916	-0.223614053176984	1
LYPD8	-0.764875713748342	-3.55581445173724	down	1	1	1	1	-0.975099966509927	-0.778262593820967	-0.665550026764253	1
PDIA6	0.466106940420096	3.55417009255142	up	1	1	1	1	0.411859314908909	0.463562084349851	0.543154435639412	1
SMAGP	-0.282568827824328	-3.55266202738227	down	1	1	1	1	-0.35599520326836	-0.317311327388791	-0.242326148276317	1
PTPDC1	0.423222609155438	3.55245081307034	up	1	1	1	1	0.375916869830049	0.425542161729242	0.52987046088692	1
DHX34	0.426818792438161	3.55096638490962	up	1	1	1	1	0.367230440746097	0.423982887905823	0.481842470859035	1
TMED10	-0.383138904056154	-3.55041610722126	down	1	1	1	1	-0.462576887471635	-0.401337245851558	-0.300093153801176	1
ADAMTSL4-AS1	0.503305655958539	3.54938564907801	up	1	1	1	1	0.356628786044732	0.479211866038547	0.567039546476738	1
CDH17	-0.331603973895617	-3.54822819523619	down	1	1	1	1	-0.41263075723328	-0.336981755644965	-0.235069695787108	1
LBR	-0.543987902011885	-3.54455110926811	down	1	1	1	1	-0.554777204971932	-0.462836332772145	-0.308557517786058	1
MCTS1	-0.27170037781493	-3.54426094736478	down	1	1	1	1	-0.283450548031947	-0.241512425534321	-0.212080418971788	1
SQSTM1	0.39742686169441	3.54340305625375	up	1	1	1	1	0.33595692307857	0.408701675041997	0.522386782946099	1
TSEN34	-0.3130558086493	-3.54331706833786	down	1	1	1	1	-0.366258519300547	-0.305934622659963	-0.254318332806226	1
TAF9	-0.401767960751938	-3.54281640774729	down	1	0.961538461538462	1	1	-0.529414555390533	-0.443707697806853	-0.385861053640391	0.961538461538462
EPCAM-DT	0.373017868253698	3.54203447368723	up	1	1	1	1	0.326562723538243	0.377190770939606	0.428126758233284	1
IFT25	-0.291295394278162	-3.54020138707149	down	1	1	1	1	-0.326899953671215	-0.284749104095728	-0.262993451450441	1
UBR1	0.269464078020031	3.53746710711388	up	1	1	1	1	0.245601802828166	0.265013004698517	0.306924454066197	1
TNFAIP8	0.423943593276649	3.53707101284731	up	1	1	1	1	0.341769035056957	0.424740146617883	0.496004385669978	1
FBXO38	-0.336971618801227	-3.5370048550835	down	1	1	1	1	-0.362729800643938	-0.291340032785677	-0.175094085279095	1
RAB15	0.357221595507131	3.53549442495889	up	1	1	1	1	0.269214271125124	0.357526728962341	0.426726974628668	1
PPARA	0.237581578835049	3.53431391825157	up	1	1	1	1	0.233578972526846	0.26612973740297	0.299133471701628	1
PIGS	-0.304316335694589	-3.53067154753678	down	1	1	1	1	-0.392495895287645	-0.329929436724128	-0.283132342386501	1
PCGF3	0.239448166543475	3.5302345073283	up	1	1	1	1	0.201471839155068	0.237732499736581	0.266462027578476	1
VAC14	0.322331769386602	3.5284620958719	up	1	1	1	1	0.268963092429356	0.328251012411859	0.391262600747043	1
RTL8A	-0.392300997654125	-3.52509323429825	down	1	1	1	1	-0.612658528147194	-0.504478637602402	-0.436007465408361	1
LINC02511	0.501361956406012	3.51955652870605	up	1	1	1	1	0.424552578196259	0.523986626641993	0.600890942376782	1
RFNG	0.373159384035165	3.51805694586993	up	1	1	1	1	0.204478198997876	0.299060933796389	0.376071277034767	1
SUSD1	0.296309899024097	3.51251122032705	up	1	1	1	1	0.269567188133882	0.312362094513728	0.361147050945245	1
SPRYD7	-0.310921973261461	-3.51197038415846	down	1	1	1	1	-0.349589593915119	-0.31696372007829	-0.262146917248638	1
ENSG00000268362	0.520927834676601	3.51068363630604	up	1	1	1	1	0.630197015486631	0.699694316247336	0.942632590757266	1
ZNF526	0.468218965522106	3.51068101854459	up	1	1	1	1	0.385317322712572	0.446200483587729	0.503298665528459	1
ZNF142	0.329485673075992	3.5100095498435	up	1	1	1	1	0.241195810540633	0.300393852820805	0.345738326935914	1
ENY2	-0.257135824312511	-3.5097068995804	down	1	1	1	1	-0.306477890571676	-0.274875840852072	-0.239463740153785	1
WDR46	0.353119896760629	3.50710786690533	up	1	1	1	1	0.242665085021124	0.333068336343447	0.373766561693985	1
PARK7	-0.303102229898136	-3.50303239835421	down	1	1	1	1	-0.32140922559799	-0.272069029205246	-0.188417492358541	1
MAP1LC3B	-0.357077067472945	-3.50078015893889	down	1	1	1	1	-0.412346117155703	-0.381396157010636	-0.319418923404096	1
SNW1	-0.352689336937611	-3.50003895030724	down	1	1	1	1	-0.416726467256442	-0.384565008419098	-0.270605445250527	1
ZNF346	0.301044969961169	3.49883282962093	up	1	1	1	1	0.225517934903288	0.275296370572171	0.32274965466305	1
RGPD5	0.266960437760947	3.49582533186741	up	1	1	1	1	0.216891230546031	0.281597147547614	0.307217959545881	1
CBL	0.2866641209871	3.49368190852035	up	1	1	1	1	0.264206267375369	0.299508615169737	0.343418142876728	1
ZNF335	0.324935542614112	3.49365034323451	up	1	1	1	1	0.20394003887365	0.297973560392403	0.362146193283562	1
ZNF69	0.283513987265929	3.49359280478536	up	1	1	1	1	0.223624682117932	0.268187116102931	0.314875867431655	1
USP49	0.396895832742224	3.4931228829937	up	1	1	1	1	0.378503105474931	0.413175438023814	0.45363441070243	1
UQCRQ	-0.337474161409483	-3.49239439156899	down	1	1	1	1	-0.424923273455729	-0.366837211949841	-0.29463412728758	1
RABEP2	0.40596349922838	3.49182646196656	up	1	1	1	1	0.305695121372925	0.412506701431805	0.482218116770043	1
MFSD14CP	0.247154467224926	3.49068305501791	up	1	1	1	1	0.233787828902457	0.261511601548467	0.297862304759939	1
RBM17	-0.249859881735034	-3.49037553668183	down	1	1	1	1	-0.28581296913249	-0.248957405389586	-0.210733186491897	1
KCNG3	-0.604734161368117	-3.48986980114485	down	1	1	1	1	-0.717873984487161	-0.64334760704474	-0.506056104682691	1
C2orf42	0.342506388712147	3.48816208370447	up	1	1	1	1	0.316819328107169	0.352392227622227	0.396991726262536	1
GLT8D2	-0.382840899057272	-3.48656715266273	down	1	1	1	1	-0.427053734958681	-0.382007308943858	-0.283266622163353	1
OXNAD1	-0.367532221135397	-3.48438275287979	down	1	1	1	1	-0.460582236978408	-0.375274496721345	-0.293493434139516	1
EXOC4	0.248223719651534	3.48409451460108	up	1	1	1	1	0.232302224485672	0.27885068675046	0.32302229454167	1
MRPL3	-0.464307802565406	-3.48306090154863	down	1	1	1	1	-0.581562027307913	-0.475723190091911	-0.334057361458825	1
R3HDM1	0.267416708341025	3.48272077367588	up	1	1	1	1	0.263699958315276	0.295755072482909	0.352650053010113	1
DNAJC15	-0.319317609677245	-3.48155446415536	down	1	1	1	1	-0.375811886586137	-0.336789850157465	-0.260288653200234	1
SMARCB1	0.303167260433195	3.47984828819731	up	1	1	1	1	0.247832353831639	0.317769575697696	0.39252802059095	1
RRAGA	-0.423662615970025	-3.47824584882725	down	1	1	1	1	-0.564662415004966	-0.468472733692771	-0.366878314237645	1
SLC35D1	-0.341067695244518	-3.47600403085902	down	1	1	1	1	-0.432465080242815	-0.346041632063018	-0.26251970795237	1
CCNL2	0.277793212818513	3.47511942985539	up	1	1	1	1	0.215712462120124	0.276920124755408	0.314335199631321	1
POLR1C	0.296302887486795	3.46916777063975	up	1	1	1	1	0.240940672874251	0.281299970145927	0.3400167149835	1
FBXO7	-0.278355198798562	-3.46890660417825	down	1	1	1	1	-0.367896303376335	-0.31071370404634	-0.239600085399928	1
