gene	discovery_effect_adenoma_minus_normal	bootstrap_effect_median	bootstrap_ci_low	bootstrap_ci_high	direction_stability	bootstrap_sign_p	mean_expression_discovery	bootstrap_sign_q	excluded_gene	ci_excludes_zero	eligible	selection_magnitude	selected
PGBD2	0.018206548	0.019804474	-0.021588846435770394	0.059764963202178466	0.825	0.35	-0.012840461	0.6226533628972653	False	False	False	0.018206548	False
ENSG00000269667	-0.01820443	-0.017619979	-0.05010343873873353	0.014696610462851818	0.868	0.264	0.004445015	0.5311207164179105	True	False	False	0.01820443	False
EPYC	-0.018200919	-0.016862417	-0.05745392413809895	0.010551011492498217	0.86	0.28	0.0035050418	0.5494025853033656	False	False	False	0.018200919	False
CD109	0.018199487	0.018034182	-0.027083800779655574	0.05709886336699128	0.787	0.426	-0.012638231	0.6967939035045141	False	False	False	0.018199487	False
LINC01865	0.018198874	0.015548838	-0.009336387179791928	0.0554888934828341	0.842	0.316	0.00095662073	0.5890020465733724	False	False	False	0.018198874	False
ENSG00000226249	0.018198363	0.018213164	-0.0023018985346425313	0.038535489886999126	0.962	0.076	-0.0042138044	0.2475159949743887	True	False	False	0.018198363	False
ICAM4-AS1	0.018194087	0.01726297	-0.008782998193055391	0.04634445114061236	0.899	0.202	0.0017030243	0.4565389671361502	False	False	False	0.018194087	False
ZACN	0.018190611	0.018669628	-0.008721192739903927	0.04390446962788701	0.916	0.168	-0.00668136	0.4099394641564084	False	False	False	0.018190611	False
F10	0.018187508	0.017766591	-0.0045183395617641505	0.040045394469052545	0.935	0.13	-0.0073656924	0.3492299107142857	False	False	False	0.018187508	False
CEP57L1	0.018184472	0.018885946	-0.04957930827513337	0.08632688205689192	0.726	0.548	-0.016599871	0.7905519928079113	False	False	False	0.018184472	False
ENSG00000253965	-0.018183714	-0.017131165	-0.05205128928646445	0.012660672306083143	0.864	0.272	0.006422754	0.5400893288551057	True	False	False	0.018183714	False
TUNAR	-0.01818335	-0.018618396	-0.03160728570073843	-0.005599500809330495	0.996	0.008	0.00039398737	0.04971122994652406	False	True	False	0.01818335	False
ENSG00000214614	-0.0181816	-0.016123403	-0.05339654823765159	6.253723903171248e-08	0.881	0.238	0.0062735067	0.5002572355289421	True	False	False	0.0181816	False
LINC02167	0.018179737	0.01792176	-0.0007785842244629747	0.038060316070914264	0.972	0.056	-0.0027503346	0.2034376886589047	False	False	False	0.018179737	False
LINC02540	-0.018178808	-0.018709116	-0.05342371417209506	0.01059852980542927	0.886	0.228	-0.00032810934	0.4888740137439552	False	False	False	0.018178808	False
MTHFSD	0.018178698	0.018394094	-0.012300140154547988	0.04817834198474884	0.882	0.236	-0.005931968	0.49763644327639067	False	False	False	0.018178698	False
ENSG00000232891	0.018178353	0.016578352	-0.00900874228682369	0.051562915463000535	0.894	0.212	0.0035619526	0.4696276623718117	True	False	False	0.018178353	False
PGAM5	-0.01817622	-0.021943625	-0.08933091908693314	0.0721775012090802	0.704	0.592	-0.005153625	0.8211919482978636	False	False	False	0.01817622	False
ENSG00000237843	0.01817192	0.018857475	-0.0029137037694454194	0.04070778982713818	0.955	0.09	-0.0019739554	0.2759617834394904	True	False	False	0.01817192	False
LINC02452	0.01816966	0.018324029	-0.005205945926718414	0.041722031962126496	0.932	0.136	3.8019458e-05	0.35975571080932567	False	False	False	0.01816966	False
G6PC3	-0.01816916	-0.018421877	-0.07220346368849277	0.03906782707199453	0.765	0.47	-0.0027831988	0.7348083882342025	False	False	False	0.01816916	False
ENSG00000259290	-0.018167194	-0.01744048	-0.04936573300510645	3.5753449800779426e-08	0.876	0.248	0.006259525	0.5122029909291492	True	False	False	0.018167194	False
LINC02442	0.018161982	0.017361935	-0.009140849183313548	0.05137238344177604	0.874	0.252	-0.001523126	0.5170733727090057	False	False	False	0.018161982	False
PHKA2	-0.018159973	-0.019479353	-0.0778321485966444	0.04608611995354294	0.713	0.574	0.005291431	0.8091128586965615	False	False	False	0.018159973	False
MAN1B1-DT	0.01815158	0.019577317	-0.022717644413933157	0.056072259228676556	0.821	0.358	-0.008452009	0.630659417638141	False	False	False	0.01815158	False
ENSG00000276434	-0.018149095	-0.01889667	-0.04206707561388612	0.00664973403327167	0.922	0.156	-0.004360187	0.3911083996726434	True	False	False	0.018149095	False
MRGBP	0.018144116	0.016126297	-0.02542292196303606	0.07042823433876036	0.767	0.466	-0.004427634	0.7315073368425956	False	False	False	0.018144116	False
AASDHPPT	0.018140327	0.018598344	-0.03878890434280038	0.08197892010211942	0.722	0.556	-0.0015078835	0.7958579559935436	False	False	False	0.018140327	False
RNF212B	0.018136328	0.017019268	-0.017174921697005626	0.052472377009689805	0.839	0.322	-0.00902798	0.5948227168073675	False	False	False	0.018136328	False
ARHGAP40	0.018130647	0.017530765	-0.0018325085315154864	0.03728312514722347	0.951	0.098	-0.007628526	0.29175757575757577	False	False	False	0.018130647	False
GSEC	0.01813035	0.01827394	-0.010256032506003977	0.04515666011720895	0.9	0.2	-0.015233974	0.45390625	False	False	False	0.01813035	False
PRKACB	-0.018127747	-0.015178244	-0.13356411904096605	0.1290967673063278	0.588	0.824	-0.005851623	0.9176796880163923	False	False	False	0.018127747	False
ALMS1-IT1	0.018122634	0.017241377	-0.00958853482734412	0.04833068074658513	0.895	0.21	0.0022220036	0.46734777440232467	False	False	False	0.018122634	False
ENSG00000256894	-0.018121969	-0.01703358	-0.03541436959058046	-0.004500777588691563	1.0	0.000999000999000999	0.0027393866	0.012651009268822122	True	True	False	0.018121969	False
RPL3L	-0.018113984	-0.018295318	-0.04179347744211555	0.006078385154251001	0.927	0.146	-0.0009340504	0.37545085470085465	True	False	False	0.018113984	False
ZNF649-AS1	0.018113393	0.017165774	-0.004694547411054372	0.04394141910597682	0.936	0.128	0.004438971	0.34611972396084095	False	False	False	0.018113393	False
SBK2	0.018107228	0.01684976	-0.006033905723597854	0.041626391001045704	0.925	0.15	0.00030468954	0.38197687599183855	False	False	False	0.018107228	False
PUS7L	0.018106276	0.017628014	-0.05293883783742785	0.09697383027523755	0.676	0.648	-0.014232028	0.8553193889541716	False	False	False	0.018106276	False
HNRNPD-DT	0.018106086	0.01693977	-0.013037850311957299	0.051750535611063235	0.865	0.27	-0.008222275	0.5381156848828957	False	False	False	0.018106086	False
ADAMTS17	-0.018105464	-0.016116884	-0.10014758482575417	0.06399502679705618	0.642	0.716	-0.026735323	0.8729925464939576	False	False	False	0.018105464	False
ENSG00000258517	-0.018105345	-0.018030204	-0.037080439552664754	0.0017714279762003403	0.962	0.076	0.0046920697	0.2475159949743887	True	False	False	0.018105345	False
LINC02319	0.01810466	0.017434452	-0.015136361285112799	0.05529144890606403	0.847	0.306	0.0030704099	0.5789124185942062	False	False	False	0.01810466	False
PANK1	0.01810301	0.015324847	-0.07768656481057405	0.13196642883121965	0.606	0.788	-0.008316899	0.9005943361031034	False	False	False	0.01810301	False
ENSG00000236106	0.01810108	0.016808143	-6.09477586621665e-08	0.045298378914594636	0.875	0.25	-0.00038045962	0.514913513843897	True	False	False	0.01810108	False
SLC1A4	0.018099952	0.017824827	-0.04584678467363119	0.08379316832870244	0.706	0.588	-0.006969964	0.8186425384234011	False	False	False	0.018099952	False
LINC00484	0.018097384	0.017233815	-0.0003833383052551652	0.04422141890972852	0.97	0.06	-0.0015781339	0.21262803659690818	False	False	False	0.018097384	False
TCIRG1	0.018095976	0.018409438	-0.017177894292399288	0.04954053731635212	0.85	0.3	-0.026414901	0.5728354487760653	False	False	False	0.018095976	False
ENSG00000254610	0.018094638	0.022184545	-0.053684484027326104	0.08686507828533646	0.719	0.562	-0.024529895	0.8000961554710605	True	False	False	0.018094638	False
MRS2	-0.018092386	-0.019112157	-0.08792866878211499	0.06155129196122289	0.686	0.628	-0.0118204225	0.8439282182166216	False	False	False	0.018092386	False
PINK1	0.018092025	0.02074691	-0.02974911453202367	0.06550817340612407	0.787	0.426	-0.02370867	0.6967939035045141	False	False	False	0.018092025	False
LINC01378	0.018091435	0.017428325	-0.02408604184165597	0.0517628600820899	0.807	0.386	-0.006365006	0.6584039279206317	False	False	False	0.018091435	False
RBP1	0.018091295	0.01894433	-0.0021971947455313055	0.036581578105688094	0.963	0.074	-0.0061405324	0.2429986357435198	False	False	False	0.018091295	False
TMOD1	-0.018088069	-0.01805794	-0.05779077652841806	0.020273317536339156	0.83	0.34	0.0038623298	0.6121998397007749	False	False	False	0.018088069	False
ENSG00000227803	-0.018087097	-0.019479815	-0.07004723828285933	0.043314268346875885	0.744	0.512	-0.00829741	0.7652861388334442	True	False	False	0.018087097	False
ARHGAP10	-0.018082056	-0.0195738	-0.07309223636984825	0.038492715917527676	0.754	0.492	-0.042523768	0.7507773400353214	False	False	False	0.018082056	False
ENSG00000279668	-0.018080827	-0.01961903	-0.0526199271902442	0.015201792144216584	0.862	0.276	-0.0071943984	0.5449172720881181	True	False	False	0.018080827	False
SLC17A8	-0.018078761	-0.01817093	-0.053966055251657964	0.015769501868635415	0.848	0.304	-0.0016911275	0.5767801362535893	False	False	False	0.018078761	False
CDRT15P3	0.018078662	0.017901614	-0.0031926389376167206	0.03791724471375346	0.948	0.104	-0.001403438	0.30319162557314644	False	False	False	0.018078662	False
HSD17B13	-0.018073894	-0.017769825	-0.04532937547191977	0.006552051112521435	0.916	0.168	-0.007871761	0.4099394641564084	False	False	False	0.018073894	False
STPG3-AS1	-0.018073073	-0.018044583	-0.051843691244721414	0.009704767540097232	0.905	0.19	0.0041466025	0.4408607037113544	False	False	False	0.018073073	False
ZNF639	-0.01807263	-0.01856777	-0.0720673494040966	0.04360021138563752	0.735	0.53	8.8168155e-05	0.7774656103082014	False	False	False	0.01807263	False
PABPN1L	-0.018071365	-0.017984357	-0.03342839367687702	-0.003920931066386402	0.991	0.018	0.0018906612	0.092057064804978	False	True	True	0.018071365	False
GTSF1	0.018071165	0.017169604	-0.03149548098444939	0.07468648198992013	0.746	0.508	0.0063674613	0.7622148804488178	False	False	False	0.018071165	False
DGKE	0.0180677	0.018588427	-0.03402509996667504	0.07203749325126409	0.749	0.502	-0.025865335	0.7582767492940069	False	False	False	0.0180677	False
ENSG00000270240	-0.018061776	-0.017672557	-0.04171208720654249	0.004917298757936804	0.928	0.144	0.00015903189	0.3720680877166079	True	False	False	0.018061776	False
PWWP3B	0.018059127	0.016760292	-0.00511791470926255	0.04510957710444927	0.923	0.154	-0.008664111	0.3879994018691589	False	False	False	0.018059127	False
ENSG00000236022	0.01805519	0.014428465	-0.012960679037496448	0.06066402932628987	0.783	0.434	0.00082829496	0.7035614566796556	True	False	False	0.01805519	False
CA11	0.018053178	0.016738322	-0.01569856093265116	0.05527677442878484	0.831	0.338	-0.005628454	0.6102616802400344	False	False	False	0.018053178	False
TTTY4C	-0.01805149	-0.018398842	-0.047982095088809726	0.010273203812539568	0.89	0.22	0.0065348996	0.47915977249224406	False	False	False	0.01805149	False
LINC01600	-0.018046392	-0.017372772	-0.03926335424184799	-0.0031651861325372012	0.996	0.008	-0.001804548	0.04971122994652406	False	True	False	0.018046392	False
ENSG00000278784	-0.018040229	-0.0170671	-0.046721619367599485	0.011175171006470915	0.883	0.234	-0.0045259986	0.4954654099905749	True	False	False	0.018040229	False
ENSG00000272084	-0.018022338	-0.018360639	-0.04987347982823849	0.005876333918422456	0.928	0.144	0.002715859	0.3720680877166079	True	False	False	0.018022338	False
KLRC1	-0.018021375	-0.018085385	-0.04616089155897498	0.012317410553805528	0.888	0.224	-0.0036724922	0.48417908915971775	False	False	False	0.018021375	False
MFF	-0.018019602	-0.01656805	-0.12065014857798814	0.08785203360021113	0.623	0.754	0.005213298	0.8868204251160519	False	False	False	0.018019602	False
UTP18	0.018017638	0.01759987	-0.04820398464798927	0.08611455224454402	0.693	0.614	0.0013216626	0.834903236219837	False	False	False	0.018017638	False
ENSG00000280017	-0.018013872	-0.017172143	-0.03723972709849477	-0.00501244681654498	0.997	0.006	0.0024208305	0.039738207547169814	True	True	False	0.018013872	False
ENSG00000279957	-0.018013865	-0.017915549	-0.040118567645549774	0.002012708713300522	0.956	0.088	-0.0012031418	0.2717331622835151	True	False	False	0.018013865	False
KRTAP1-5	-0.018009692	-0.017289327	-0.05894079469144344	1.9173635923408465e-08	0.817	0.366	0.00621425	0.6386757806431567	False	False	False	0.018009692	False
HOXC-AS3	-0.018009612	-0.019001685	-0.05732872011139989	0.01794255715794861	0.848	0.304	0.008251104	0.5767801362535893	False	False	False	0.018009612	False
TM4SF5	-0.01800906	-0.015752682	-0.082012870721519	0.04090721635147928	0.672	0.656	-0.11338407	0.8596829742552696	False	False	False	0.01800906	False
MPP1	-0.01800679	-0.021125063	-0.07895723078399897	0.048308076988905636	0.719	0.562	0.020133153	0.8000961554710605	False	False	False	0.01800679	False
PHF21B	-0.018006124	-0.018177567	-0.05000363858416677	0.012027840828523038	0.891	0.218	0.0022681796	0.4767450191446557	False	False	False	0.018006124	False
ATCAY	0.01800428	0.017415589	-0.010288699972443282	0.04626600239425897	0.873	0.254	0.0033603488	0.5189966044142614	False	False	False	0.01800428	False
ENSG00000248176	-0.018002087	-0.01831199	-0.04451417718082666	0.0063568493584170915	0.916	0.168	-0.0024646644	0.4099394641564084	True	False	False	0.018002087	False
ENSG00000273293	0.01800051	0.017984118	0.0025241233699489383	0.03474693829193711	0.985	0.03	-0.0030358373	0.13127386053759252	True	True	False	0.01800051	False
PELATON	0.01799889	0.016883973	-0.012187332403846085	0.05689083021134138	0.839	0.322	-0.002457371	0.5948227168073675	False	False	False	0.01799889	False
LINC02726	-0.017993907	-0.017934892	-0.037934075389057395	0.0011896151350811106	0.964	0.072	-0.0068038427	0.2391578117299162	False	False	False	0.017993907	False
IKBKG	0.017993579	0.018863691	-0.020383979193866253	0.056995408795773965	0.813	0.374	-0.0076393704	0.6468411003900636	False	False	False	0.017993579	False
ENSG00000228826	-0.01799003	-0.01847533	-0.03783616339787841	0.0030464826559182256	0.952	0.096	0.00018356775	0.28799145375233687	True	False	False	0.01799003	False
ENSG00000267735	0.017989222	0.018216543	0.0018033961212495341	0.035243614669889206	0.983	0.034	-0.008070544	0.14353946379353544	True	True	False	0.017989222	False
GAGE12G	-0.017989	-0.017434996	-0.039324162621051074	-1.0034314481544016e-07	0.999	0.002	0.0042174035	0.015846696449565014	False	True	True	0.017989	False
TNNI1	0.017987292	0.01990678	-0.033241879753768445	0.06406166069209573	0.79	0.42	-0.016085343	0.6907349926793558	False	False	False	0.017987292	False
LINC02694	0.01798163	0.017125767	-0.00182822149945423	0.05584342395886778	0.885	0.23	0.000991067	0.49116223067173637	False	False	False	0.01798163	False
LINC00671	-0.017981462	-0.017955743	-0.0411745136603713	0.0037835671566426735	0.948	0.104	-0.0019608922	0.30319162557314644	False	False	False	0.017981462	False
MNX1-AS1	0.01798081	0.0169765	-0.013420701213181018	0.05260797822847962	0.836	0.328	0.003455161	0.6007687792151322	False	False	False	0.01798081	False
CHRFAM7A	0.017980797	0.016722359	-0.030362218571826815	0.0757692389190197	0.764	0.472	-0.031776518	0.7361592150328612	False	False	False	0.017980797	False
ERICH6-AS1	0.017980127	0.017733822	-0.0026846289983950547	0.038859855756163596	0.959	0.082	-0.007742205	0.2598736010533246	False	False	False	0.017980127	False
ENSG00000270050	0.017974386	0.018230058	-0.03227977277711034	0.07076614424586294	0.78	0.44	-0.0043320293	0.7091940498397666	True	False	False	0.017974386	False
ENSG00000280395	0.017973267	0.017877175	0.0038395929615944622	0.03229550709947944	0.994	0.012	-0.0065646046	0.06785970800469877	True	True	False	0.017973267	False
ENSG00000273639	0.01797298	0.019343566	-0.01999208992347121	0.048305338714271784	0.826	0.348	-0.009353838	0.6205039420075136	True	False	False	0.01797298	False
GASAL1	0.017971994	0.018522073	-0.014656379306688904	0.053543280344456434	0.866	0.268	-0.006850288	0.5359363835974126	False	False	False	0.017971994	False
VGLL1	-0.01797123	-0.018011793	-0.03924829009920359	0.004448737541679292	0.948	0.104	0.00049535703	0.30319162557314644	False	False	False	0.01797123	False
ENSG00000239906	-0.017969226	-0.017250437	-0.04263763530179858	2.348203875790487e-08	0.961	0.078	0.0049483464	0.25152574162679425	True	False	False	0.017969226	False
ENSG00000235070	0.017966434	0.01711762	0.00011725992317224166	0.04028988610953092	0.976	0.048	-0.0016415723	0.18268624350576013	True	True	False	0.017966434	False
NAGPA	-0.017964223	-0.016629126	-0.05185067625716329	0.013728917995467764	0.844	0.312	-0.023238773	0.5849761308629611	False	False	False	0.017964223	False
SCARF1	0.017962817	0.01966499	-0.035715088900178674	0.07391536198556423	0.762	0.476	-0.0219313	0.7395909258576171	False	False	False	0.017962817	False
ENSG00000257948	-0.017962152	-0.017439095	-0.038534901943057774	-0.00029407690162770587	0.978	0.044	-7.949963e-05	0.1723081929110982	True	True	False	0.017962152	False
MTA2	-0.017958963	-0.017952353	-0.09104215055704117	0.05352678261697291	0.671	0.658	0.0017225201	0.8609980973090514	False	False	False	0.017958963	False
ENSG00000253659	-0.017952142	-0.017334536	-0.05763219716027379	0.005710601457394651	0.872	0.256	0.0007843242	0.5217544453852667	True	False	False	0.017952142	False
MVP-DT	0.017950546	0.021767188	-0.07927369438111782	0.1126842968165874	0.679	0.642	-0.062849306	0.8521058726220018	False	False	False	0.017950546	False
MIR137HG	-0.017948251	-0.017650848	-0.04073832910507917	0.003200286568608126	0.947	0.106	-0.0013520133	0.30700369574559516	False	False	False	0.017948251	False
ENSG00000260845	-0.017947832	-0.017139263	-0.05926952213048935	0.012089120945893225	0.849	0.302	0.007882476	0.5747653902631876	True	False	False	0.017947832	False
MIF4GD-DT	-0.017946843	-0.017321926	-0.04598588654771447	0.010176331130787726	0.903	0.194	0.004360392	0.4464835404999317	False	False	False	0.017946843	False
LINC02538	-0.017946374	-0.018052872	-0.046524272020906206	0.007094022852834313	0.897	0.206	0.0019522883	0.46195434883875686	False	False	False	0.017946374	False
MCIDAS	0.017944543	0.017356021	-0.0026025411090813575	0.03765446627512574	0.961	0.078	-0.004552231	0.25152574162679425	False	False	False	0.017944543	False
ENSG00000279378	0.017933818	0.01703569	-0.0220619507599622	0.05925484923645854	0.82	0.36	-0.00055441423	0.6325623109813328	True	False	False	0.017933818	False
COX7B2	-0.017933581	-0.018216453	-0.05405894899740815	0.016580555308610197	0.846	0.308	0.000108134605	0.581065054305229	False	False	False	0.017933581	False
KANSL3	0.01793169	0.01936667	-0.06709863506257534	0.10945776980370281	0.675	0.65	-0.009995027	0.8562822517591869	False	False	False	0.01793169	False
ENSG00000274340	-0.01792931	-0.015890144	-0.05088699599727988	0.004957548703532663	0.923	0.154	0.0058924607	0.3879994018691589	True	False	False	0.01792931	False
MC2R	-0.017928675	-0.016739566	-0.049830925371497865	0.004759841994382438	0.93	0.14	0.0015685484	0.3660836501901141	False	False	False	0.017928675	False
ENSG00000230105	-0.017925339	-0.017825857	-0.0411995648406446	0.00462289361748844	0.93	0.14	-0.0010939494	0.3660836501901141	True	False	False	0.017925339	False
FAM83B	0.017922252	0.0206476	-0.1071111673489213	0.13540954515337944	0.62	0.76	-0.043051567	0.8893454179254784	False	False	False	0.017922252	False
TFAP2D	0.01791354	0.017994557	-0.007082994864322244	0.04298667898401618	0.913	0.174	-0.0029444539	0.4190874133371453	False	False	False	0.01791354	False
C17orf49	-0.017912267	-0.017614799	-0.035998614598065616	-0.00263044200255536	0.992	0.016	-0.00012733253	0.0843372438604724	False	True	False	0.017912267	False
LIPH	-0.01791121	-0.01162307	-0.14892730452120304	0.13157285153865808	0.556	0.888	-0.09413527	0.9500229855863864	False	False	False	0.01791121	False
DUT-AS1	-0.017910548	-0.018061822	-0.04048678670078516	0.002836006938014175	0.946	0.108	-0.005879347	0.3105806451612903	False	False	False	0.017910548	False
ENSG00000255491	0.017909203	0.017695209	-0.011018086061812937	0.045365790929645294	0.892	0.216	-0.0031485816	0.47440318060353254	True	False	False	0.017909203	False
ENSG00000261783	0.017907485	0.017987192	-0.0225678529124707	0.062314858566969625	0.794	0.412	-0.006171442	0.6830787699876998	True	False	False	0.017907485	False
ENSG00000145063	0.017905261	0.018456638	-0.004462076746858656	0.037377405073493714	0.932	0.136	-0.0038560866	0.35975571080932567	True	False	False	0.017905261	False
FAM230D	-0.017904626	-0.016602438	-0.060769826360046866	0.010152639262378211	0.832	0.336	0.009315523	0.6082475423045931	False	False	False	0.017904626	False
LINC03046	0.017900953	0.017848674	-0.0033383387955836946	0.043538148142397405	0.951	0.098	-0.01019652	0.29175757575757577	False	False	False	0.017900953	False
SYT3	0.017900731	0.016886309	-0.002672466938383877	0.04274834757670759	0.944	0.112	-0.005180622	0.31785211386221995	False	False	False	0.017900731	False
GAB3	-0.017898941	-0.0184445	-0.052457270119339226	0.016478906478732815	0.84	0.32	0.0017366955	0.5928832197053002	False	False	False	0.017898941	False
ANK1	0.017895637	0.016933244	-0.0318676970899105	0.06699959728866815	0.738	0.524	0.007969336	0.7727681400437637	False	False	False	0.017895637	False
ENSG00000276418	-0.017894866	-0.017685588	-0.040947647858411075	0.003902205952908837	0.946	0.108	-0.0034241301	0.3105806451612903	True	False	False	0.017894866	False
ENSG00000237477	-0.017892845	-0.017048348	-0.0529863147996366	0.013484096014872177	0.868	0.264	0.0052238367	0.5311207164179105	True	False	False	0.017892845	False
ZNRF3-IT1	0.017888218	0.018621419	0.0006971957183850467	0.035211240965873004	0.978	0.044	-0.004683542	0.1723081929110982	False	True	False	0.017888218	False
TSPY8	-0.017885918	-0.017062623	-0.0584706000983715	0.006956152163911611	0.854	0.292	0.006824189	0.5637570757419502	False	False	False	0.017885918	False
ALDH1L2	0.017884653	0.017243836	-0.0073069171165116124	0.043823594320565464	0.915	0.17	-0.005093069	0.4132635983263599	False	False	False	0.017884653	False
LINC02019	0.01788204	0.01741303	-0.006208373210392892	0.04345789207145571	0.917	0.166	-0.0017310989	0.40673802079546284	False	False	False	0.01788204	False
OOSP4B	-0.017881382	-0.017853593	-0.04159531872719526	0.0014188870933139668	0.965	0.07	0.00023040241	0.23511013654938703	False	False	False	0.017881382	False
BARHL1	0.017881012	0.014448921	-0.01882112822495401	0.06783068813383578	0.766	0.468	0.00763548	0.7333828125	False	False	False	0.017881012	False
BCAN	0.01787893	0.016139977	-0.01761349649168551	0.06298395991325378	0.777	0.446	0.0074420683	0.714117076879217	False	False	False	0.01787893	False
ENSG00000280304	0.017878277	0.014356997	-0.018528101965785027	0.0729349110275507	0.671	0.658	0.007799416	0.8609980973090514	True	False	False	0.017878277	False
DEFB110	-0.017876556	-0.017239224	-0.0415259825065732	0.002736919245216993	0.957	0.086	0.004323016	0.2679637540453074	False	False	False	0.017876556	False
S100A7A	0.017876238	0.016275037	-0.0014672236720798537	0.05347075620666145	0.911	0.178	-0.001177823	0.4243840384887505	False	False	False	0.017876238	False
ENSG00000268199	0.017875869	0.016750025	-0.003589049039874225	0.04454581569880246	0.942	0.116	0.0010605814	0.3245572899368981	True	False	False	0.017875869	False
E2F3-IT1	0.01787538	0.016940035	0.001229808107018471	0.03907340886071324	0.99	0.02	-0.004160891	0.09943346119799351	False	True	False	0.01787538	False
IP6K2	-0.0178742	-0.016820293	-0.08667144291102886	0.05654548387974501	0.684	0.632	-0.02265529	0.8465016892563297	False	False	False	0.0178742	False
MAFA-AS1	0.017873319	0.016596666	1.0656225102323446e-08	0.05808824673295021	1.0	0.000999000999000999	0.0023601518	0.012651009268822122	False	True	True	0.017873319	False
ENSG00000280224	0.017873317	0.016596664	1.0656225102323446e-08	0.058088239282369614	1.0	0.000999000999000999	0.002360151	0.012651009268822122	True	True	False	0.017873317	False
DEFB4B	0.017873308	0.016596654	1.0656225102323446e-08	0.058088209480047226	1.0	0.000999000999000999	0.002360148	0.012651009268822122	False	True	True	0.017873308	False
RN7SL620P	0.017873308	0.016596654	1.0656225102323446e-08	0.058088209480047226	1.0	0.000999000999000999	0.002360148	0.012651009268822122	False	True	True	0.017873308	False
ENSG00000236098	0.017873295	0.016596643	1.0656225102323446e-08	0.05808816850185394	1.0	0.000999000999000999	0.0023601437	0.012651009268822122	True	True	False	0.017873295	False
ENSG00000280049	0.017873293	0.016596641	1.0656225102323446e-08	0.058088164776563644	1.0	0.000999000999000999	0.002360143	0.012651009268822122	True	True	False	0.017873293	False
LINC02157	0.017873287	0.016596636	1.0656225102323446e-08	0.05808814615011215	1.0	0.000999000999000999	0.0023601414	0.012651009268822122	False	True	True	0.017873287	False
ENSG00000262172	0.017873285	0.016596634	1.0656225102323446e-08	0.058088138699531555	1.0	0.000999000999000999	0.0023601404	0.012651009268822122	True	True	False	0.017873285	False
IGLV4-60	0.017873274	0.016596623	1.0656225102323446e-08	0.05808810144662857	1.0	0.000999000999000999	0.0023601365	0.012651009268822122	False	True	True	0.017873274	False
GPC5-AS2	0.017873272	0.016596623	1.0656225102323446e-08	0.05808809772133827	1.0	0.000999000999000999	0.0023601358	0.012651009268822122	False	True	True	0.017873272	False
ENSG00000259060	0.017873263	0.016596613	1.0656225102323446e-08	0.058088067919015884	1.0	0.000999000999000999	0.0023601325	0.012651009268822122	True	True	False	0.017873263	False
RNA5SP428	0.017873261	0.016596612	1.0656225102323446e-08	0.05808806046843529	1.0	0.000999000999000999	0.0023601316	0.012651009268822122	False	True	True	0.017873261	False
RN7SKP162	0.01787326	0.016596612	1.0656225102323446e-08	0.05808805674314499	1.0	0.000999000999000999	0.0023601316	0.012651009268822122	False	True	True	0.01787326	False
RN7SL278P	0.01787326	0.016596612	1.0656225102323446e-08	0.05808805674314499	1.0	0.000999000999000999	0.0023601316	0.012651009268822122	False	True	True	0.01787326	False
RN7SL861P	0.017873252	0.016596604	1.0656225102323446e-08	0.0580880306661129	1.0	0.000999000999000999	0.0023601286	0.012651009268822122	False	True	True	0.017873252	False
ENSG00000230684	0.017873244	0.016596597	1.0656225102323446e-08	0.05808800831437111	1.0	0.000999000999000999	0.002360126	0.012651009268822122	True	True	False	0.017873244	False
ENSG00000264196	0.017873242	0.016596593	1.0656225102323446e-08	0.058087997138500214	1.0	0.000999000999000999	0.0023601253	0.012651009268822122	True	True	False	0.017873242	False
TTTY3B	0.017873242	0.016596593	1.0656225102323446e-08	0.058087997138500214	1.0	0.000999000999000999	0.0023601253	0.012651009268822122	False	True	True	0.017873242	False
RNU4ATAC6P	0.017873224	0.016596578	1.0656225102323446e-08	0.05808794125914574	1.0	0.000999000999000999	0.0023601188	0.012651009268822122	False	True	True	0.017873224	False
C9orf50	0.017873205	0.016596561	1.0656225102323446e-08	0.05808788165450096	1.0	0.000999000999000999	0.0023601123	0.012651009268822122	False	True	True	0.017873205	False
ENSG00000266767	0.017873202	0.016596556	1.0656225102323446e-08	0.05808786675333977	1.0	0.000999000999000999	0.0023601106	0.012651009268822122	True	True	False	0.017873202	False
ENSG00000266100	0.0178732	0.016596556	1.0656225102323446e-08	0.05808786302804947	1.0	0.000999000999000999	0.0023601106	0.012651009268822122	True	True	False	0.0178732	False
MYB-AS1	0.017873198	0.016596552	1.0656225102323446e-08	0.058087851852178574	1.0	0.000999000999000999	0.0023601092	0.012651009268822122	False	True	True	0.017873198	False
MIR3159	0.017873196	0.016596552	1.0656225102323446e-08	0.058087848126888275	1.0	0.000999000999000999	0.0023601092	0.012651009268822122	False	True	True	0.017873196	False
RNU6-1219P	0.017873194	0.016596548	1.0656225102323446e-08	0.05808784067630768	1.0	0.000999000999000999	0.0023601083	0.012651009268822122	False	True	True	0.017873194	False
ENSG00000244332	0.01787319	0.016596546	1.0656225102323446e-08	0.05808782950043678	1.0	0.000999000999000999	0.0023601067	0.012651009268822122	True	True	False	0.01787319	False
CRYBG2	-0.017868806	-0.016161047	-0.07260812874883413	0.03701115790754557	0.737	0.526	-0.048131548	0.7741929678969208	False	False	False	0.017868806	False
